timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
436515659,20.750452,20.7932,30.604033,30.821316,0.0,892.95197,0.36947444,1.164352,0.0,6,0,0,0,0,0,1,1,0,0,1
437019676,20.895832,20.79608,30.931267,30.643595,0.0,897.2223,0.36826983,1.1642083,0.0,6,0,0,0,0,0,1,1,0,0,1
437523693,20.672916,20.77929,31.741556,30.92655,0.0,901.56024,0.3670564,1.1649998,0.0,6,0,0,0,0,0,1,1,0,0,1
438027734,20.74076,20.751133,32.286945,31.43079,0.0,906.0177,0.36578405,1.1661752,0.0,6,0,0,0,0,0,1,1,0,0,1
438531856,20.711685,20.766289,31.429907,31.181406,0.0,910.3618,0.3645523,1.1653703,0.0,6,0,0,0,0,0,1,1,0,0,1
439035738,20.905523,20.784885,29.263939,30.54327,0.0,914.58954,0.3633627,1.1646311,0.0,6,0,0,0,0,0,1,1,0,0,1
439540522,20.653534,20.760067,33.969852,31.52109,0.0,919.0543,0.3621649,1.165602,0.0,6,0,0,0,0,0,1,1,0,0,1
440044665,20.575998,20.710646,32.660923,32.50954,0.0,923.7334,0.36084884,1.1676294,0.0,6,0,0,0,0,0,1,1,0,0,1
440548770,20.382158,20.694351,32.08437,32.30277,0.0,928.2409,0.3595558,1.1683679,0.0,6,0,0,0,0,0,1,1,0,0,1
441052554,20.508154,20.62327,36.650043,33.814705,0.0,933.1122,0.35813728,1.1715379,0.0,6,0,0,0,0,0,1,1,0,0,1
441556500,20.672916,20.580088,34.546406,34.59742,0.0,938.0587,0.35662,1.1733695,0.0,6,0,0,0,0,0,1,1,0,0,1
442060488,20.459694,20.548544,34.156845,34.575954,0.0,942.88495,0.35509652,1.17489,0.0,6,0,0,0,0,0,1,1,0,0,1
442564514,20.566305,20.548103,33.408882,34.239788,0.0,947.65234,0.35356978,1.1749319,0.0,6,0,0,0,0,0,1,1,0,0,1
443068657,20.663225,20.55793,31.710392,33.592598,0.0,952.301,0.35207587,1.1745778,0.0,6,0,0,0,0,0,1,1,0,0,1
443561298,20.760145,20.631784,31.414324,31.824135,0.0,956.472,0.35077402,1.1713723,0.0,6,0,0,0,0,0,1,1,0,0,1
444065284,20.818296,20.63727,31.64806,32.24427,0.0,961.022,0.3494477,1.171264,0.0,6,0,0,0,0,0,1,1,0,0,1
444569615,20.866756,20.721285,29.217192,30.388058,0.0,965.09393,0.34828976,1.1675761,0.0,6,0,0,0,0,0,1,1,0,0,1
445073744,20.64384,20.722666,33.06607,30.876902,0.0,969.4428,0.34715667,1.1676949,0.0,6,0,0,0,0,0,1,1,0,0,1
445577567,20.546923,20.663145,33.627037,32.52967,0.0,974.1583,0.34589893,1.1704205,0.0,6,0,0,0,0,0,1,1,0,0,1
446081345,20.391851,20.595758,35.528103,33.709076,0.0,978.9804,0.34454173,1.1735045,0.0,6,0,0,0,0,0,1,1,0,0,1
446585365,20.614765,20.584934,32.037624,33.377678,0.0,983.6633,0.34314072,1.1739788,0.0,6,0,0,0,0,0,1,1,0,0,1
447089596,20.750452,20.631104,30.57287,32.118774,0.0,988.0356,0.3418521,1.1722426,0.0,6,0,0,0,0,0,1,1,0,0,1
447593582,20.653534,20.63828,33.37772,31.917065,0.0,992.45276,0.34060863,1.172422,0.0,6,0,0,0,0,0,1,1,0,0,1
448098335,20.566305,20.622887,33.29981,32.710114,0.0,997.12854,0.33929965,1.173203,0.0,6,0,0,0,0,0,1,1,0,0,1
448590290,20.450003,20.583637,35.49694,33.16961,0.0,1001.68164,0.33798864,1.1752685,0.0,6,0,0,0,0,0,1,1,0,0,1
449094249,20.440311,20.530731,35.154125,34.262814,0.0,1006.5935,0.33653742,1.1776055,0.0,6,0,0,0,0,0,1,1,0,0,1
449598202,20.48877,20.511082,33.985435,34.233917,0.0,1011.3995,0.3350544,1.1784116,0.0,6,0,0,0,0,0,1,1,0,0,1
450102135,20.517847,20.574661,30.479372,32.38484,0.0,1015.7575,0.33370838,1.1758262,0.0,6,0,0,0,0,0,1,1,0,0,1
450606190,20.508154,20.59907,33.845196,32.34113,0.0,1020.2531,0.33242336,1.1745636,0.0,6,0,0,0,0,0,1,1,0,0,1
451098145,20.081709,20.49934,37.16427,34.74387,0.0,1025.2079,0.33102393,1.1788751,0.0,6,0,0,0,0,0,1,1,0,0,1
451602110,20.750452,20.47953,30.650782,34.64024,0.0,1030.1312,0.32950747,1.179349,0.0,6,0,0,0,0,0,1,1,0,0,1
452106921,20.411234,20.533327,33.44005,32.77088,0.0,1034.4923,0.32820606,1.176957,0.0,6,0,0,0,0,0,1,1,0,0,1
452598919,20.498463,20.528282,31.897383,32.831917,0.0,1039.0095,0.32689884,1.1771095,0.0,6,0,0,0,0,0,1,1,0,0,1
453102973,20.876448,20.59979,28.702969,31.009985,0.0,1043.1903,0.32571137,1.1738092,0.0,6,0,0,0,0,0,1,1,0,0,1
453607035,20.59538,20.591303,31.102673,32.216423,0.0,1047.776,0.32451624,1.1751058,0.0,6,0,0,0,0,0,1,1,0,0,1
454111141,19.771566,20.374102,45.31391,37.460953,0.0,1053.4283,0.32296777,1.1846349,0.0,6,0,0,0,0,0,1,1,0,0,1
454614965,19.829718,20.129112,44.254307,41.923626,0.0,1059.798,0.32086658,1.1952903,0.0,6,0,0,0,0,0,1,1,0,0,1
455118988,20.023558,20.08678,38.67577,41.06194,0.0,1065.5066,0.31869608,1.1969295,0.0,6,0,0,0,0,0,1,1,0,0,1
455623009,20.227087,20.11624,36.44747,39.323833,0.0,1070.8529,0.31662762,1.1955178,0.0,6,0,0,0,0,0,1,1,0,0,1
456127133,20.353083,20.154442,37.086353,38.25172,0.0,1076.0938,0.3146759,1.1937029,0.0,6,0,0,0,0,0,1,1,0,0,1
456631995,20.77953,20.262917,29.46651,35.846844,0.0,1080.9453,0.3129149,1.1885775,0.0,6,0,0,0,0,0,1,1,0,0,1
457135733,21.031519,20.53244,23.887976,30.090574,0.0,1084.6019,0.31172952,1.1766613,0.0,6,0,0,0,0,0,1,1,0,0,1
457639701,20.48877,20.65398,40.265186,29.245508,0.0,1088.4563,0.31084538,1.1723891,0.0,6,0,0,0,0,0,1,1,0,0,1
458143674,19.68434,20.52697,42.072754,33.39436,0.0,1093.4733,0.30967078,1.1789489,0.0,6,0,0,0,0,0,1,1,0,0,1
458648123,20.04294,20.355742,38.208294,37.214188,0.0,1099.1287,0.3080973,1.1860653,0.0,6,0,0,0,0,0,1,1,0,0,1
459151895,20.246471,20.282232,38.06805,37.965187,0.0,1104.5331,0.30643952,1.1889688,0.0,6,0,0,0,0,0,1,1,0,0,1
459655691,20.28524,20.277199,35.777424,37.042217,0.0,1109.6399,0.30479854,1.1889963,0.0,6,0,0,0,0,0,1,1,0,0,1
460148800,20.324007,20.295101,35.232037,36.220875,0.0,1114.5184,0.3032578,1.1880572,0.0,6,0,0,0,0,0,1,1,0,0,1
460652679,20.469387,20.316671,35.403446,35.77666,0.0,1119.4797,0.30173776,1.1869638,0.0,6,0,0,0,0,0,1,1,0,0,1
461156540,20.391851,20.341103,35.029465,35.102253,0.0,1124.3235,0.30028898,1.1859013,0.0,6,0,0,0,0,0,1,1,0,0,1
461660558,20.256165,20.348772,34.45291,34.93486,0.0,1129.1962,0.29887328,1.1856157,0.0,6,0,0,0,0,0,1,1,0,0,1
462164592,20.265856,20.337639,36.400723,35.406136,0.0,1134.198,0.29744813,1.1860417,0.0,6,0,0,0,0,0,1,1,0,0,1
462668712,20.052633,20.297657,39.828873,36.411076,0.0,1139.3685,0.29597312,1.1877575,0.0,6,0,0,0,0,0,1,1,0,0,1
463172710,20.023558,20.200375,38.582275,38.281555,0.0,1144.9287,0.29431328,1.1921889,0.0,6,0,0,0,0,0,1,1,0,0,1
463676755,20.411234,20.236866,33.658203,36.762,0.0,1149.9667,0.29271698,1.1904601,0.0,6,0,0,0,0,0,1,1,0,0,1
464181486,20.28524,20.289717,34.842472,35.391712,0.0,1154.768,0.29127827,1.1882212,0.0,6,0,0,0,0,0,1,1,0,0,1
464673491,20.420927,20.295887,33.907524,35.357018,0.0,1159.6132,0.2898737,1.1881441,0.0,6,0,0,0,0,0,1,1,0,0,1
465177330,20.818296,20.398352,30.510538,33.29825,0.0,1164.105,0.28861687,1.1835883,0.0,6,0,0,0,0,0,1,1,0,0,1
465681316,20.217396,20.439768,34.32825,32.942043,0.0,1168.6265,0.28750333,1.182047,0.0,6,0,0,0,0,0,1,1,0,0,1
466185262,20.353083,20.41165,33.471214,33.921528,0.0,1173.4805,0.2863037,1.183553,0.0,6,0,0,0,0,0,1,1,0,0,1
466689445,20.711685,20.48375,31.351994,32.44192,0.0,1177.9099,0.2852172,1.1806056,0.0,6,0,0,0,0,0,1,1,0,0,1
467193311,20.517847,20.4984,33.782864,32.66248,0.0,1182.4829,0.28418353,1.1801935,0.0,6,0,0,0,0,0,1,1,0,0,1
467697288,20.546923,20.45899,32.318108,33.63903,0.0,1187.3021,0.28307885,1.1819447,0.0,6,0,0,0,0,0,1,1,0,0,1
468190410,20.624458,20.538889,30.043064,31.563522,0.0,1191.435,0.28215113,1.1782916,0.0,6,0,0,0,0,0,1,1,0,0,1
468694155,20.517847,20.583101,30.666363,31.060902,0.0,1195.7224,0.28129473,1.1763016,0.0,6,0,0,0,0,0,1,1,0,0,1
469198317,20.614765,20.597042,32.302525,31.20794,0.0,1200.1162,0.28046948,1.1754391,0.0,6,0,0,0,0,0,1,1,0,0,1
469690298,20.575998,20.559332,33.424465,32.19169,0.0,1204.6284,0.27961448,1.1769395,0.0,6,0,0,0,0,0,1,1,0,0,1
470194303,20.430618,20.493118,33.143982,33.441162,0.0,1209.4371,0.2786373,1.1799618,0.0,6,0,0,0,0,0,1,1,0,0,1
470698171,20.74076,20.50138,31.585732,32.895084,0.0,1214.0055,0.27767003,1.1796423,0.0,6,0,0,0,0,0,1,1,0,0,1
471202135,20.663225,20.524326,32.25578,32.46823,0.0,1218.5055,0.2767557,1.178685,0.0,6,0,0,0,0,0,1,1,0,0,1
471694937,20.711685,20.57231,29.528841,31.509857,0.0,1222.7406,0.2759432,1.1764611,0.0,6,0,0,0,0,0,1,1,0,0,1
472199061,20.430618,20.5633,32.473934,31.646877,0.0,1227.1509,0.27514523,1.1769912,0.0,6,0,0,0,0,0,1,1,0,0,1
472702928,20.63415,20.560032,29.295103,31.399202,0.0,1231.5656,0.2743138,1.1771435,0.0,6,0,0,0,0,0,1,1,0,0,1
473207095,20.566305,20.583578,31.383158,30.538881,0.0,1235.7377,0.27357745,1.1762094,0.0,6,0,0,0,0,0,1,1,0,0,1
473699024,20.575998,20.571182,30.931267,31.128782,0.0,1240.064,0.272811,1.1766559,0.0,6,0,0,0,0,0,1,1,0,0,1
474203026,20.64384,20.580614,28.141998,30.679842,0.0,1244.343,0.2720511,1.1763613,0.0,6,0,0,0,0,0,1,1,0,0,1
474706973,20.508154,20.632175,30.775442,29.562557,0.0,1248.3291,0.27142403,1.1742283,0.0,6,0,0,0,0,0,1,1,0,0,1
475199177,20.624458,20.63202,30.323547,29.964254,0.0,1252.4858,0.27077353,1.1742004,0.0,6,0,0,0,0,0,1,1,0,0,1
475702920,20.459694,20.569576,33.533546,31.518778,0.0,1257.0416,0.27002305,1.1769373,0.0,6,0,0,0,0,0,1,1,0,0,1
476207782,20.672916,20.555677,30.479372,31.474987,0.0,1261.49,0.26923618,1.1772927,0.0,6,0,0,0,0,0,1,1,0,0,1
476699811,20.83768,20.622961,27.830347,29.933453,0.0,1265.4491,0.2685962,1.1741377,0.0,6,0,0,0,0,0,1,1,0,0,1
477203725,20.74076,20.62628,30.759857,30.061024,0.0,1269.6448,0.2679848,1.1740664,0.0,6,0,0,0,0,0,1,1,0,0,1
477707979,20.527538,20.601513,32.193447,30.696316,0.0,1273.9956,0.26732635,1.1753403,0.0,6,0,0,0,0,0,1,1,0,0,1
478212028,20.605074,20.593819,30.604033,30.926409,0.0,1278.353,0.2666418,1.1757317,0.0,6,0,0,0,0,0,1,1,0,0,1
478715708,20.556614,20.586418,31.725973,31.100698,0.0,1282.7081,0.26596266,1.1760626,0.0,6,0,0,0,0,0,1,1,0,0,1
479219733,20.401543,20.571037,31.39874,31.064415,0.0,1287.0568,0.26526216,1.1769062,0.0,6,0,0,0,0,0,1,1,0,0,1
479723774,20.450003,20.534363,31.881798,31.682621,0.0,1291.5564,0.26450086,1.1786475,0.0,6,0,0,0,0,0,1,1,0,0,1
480228702,20.53723,20.538294,29.34185,31.375154,0.0,1295.9443,0.26373717,1.1784312,0.0,6,0,0,0,0,0,1,1,0,0,1
480720483,20.546923,20.549078,31.305244,30.968182,0.0,1300.1117,0.26305023,1.1779872,0.0,6,0,0,0,0,0,1,1,0,0,1
481224500,20.624458,20.52939,31.928545,31.762909,0.0,1304.6458,0.26228076,1.1787772,0.0,6,0,0,0,0,0,1,1,0,0,1
481728564,20.411234,20.515589,32.318108,31.919817,0.0,1309.1293,0.26151207,1.1794348,0.0,6,0,0,0,0,0,1,1,0,0,1
482232536,20.3337,20.495472,33.159565,32.184742,0.0,1313.6554,0.2607158,1.180317,0.0,6,0,0,0,0,0,1,1,0,0,1
482736500,20.198011,20.437037,35.01388,33.381645,0.0,1318.4291,0.2598271,1.1829149,0.0,6,0,0,0,0,0,1,1,0,0,1
483228719,20.527538,20.399748,32.629757,33.811115,0.0,1323.1232,0.2588781,1.1845559,0.0,6,0,0,0,0,0,1,1,0,0,1
483732576,20.760145,20.485891,28.375734,31.2937,0.0,1327.2782,0.2580834,1.1807691,0.0,6,0,0,0,0,0,1,1,0,0,1
484237296,20.64384,20.547228,29.933985,30.480902,0.0,1331.4484,0.25740933,1.178045,0.0,6,0,0,0,0,0,1,1,0,0,1
484729485,20.508154,20.567005,30.806606,30.244484,0.0,1335.5441,0.25680885,1.1770774,0.0,6,0,0,0,0,0,1,1,0,0,1
485233941,21.23505,20.713898,21.472687,26.985693,0.0,1339.0792,0.25640514,1.1707524,0.0,6,0,0,0,0,0,1,1,0,0,1
485737325,20.915216,20.837782,24.822926,25.205532,0.0,1342.3809,0.2562522,1.1656764,0.0,6,0,0,0,0,0,1,1,0,0,1
486241339,20.53723,20.827984,30.962431,26.652256,0.0,1346.1984,0.2560654,1.1663067,0.0,6,0,0,0,0,0,1,1,0,0,1
486745486,20.469387,20.701656,31.850632,29.99212,0.0,1350.7555,0.25562897,1.171684,0.0,6,0,0,0,0,0,1,1,0,0,1
487249570,20.508154,20.632267,32.44277,30.991627,0.0,1355.1881,0.25511134,1.1746087,0.0,6,0,0,0,0,0,1,1,0,0,1
487753332,20.324007,20.555416,33.58029,32.384823,0.0,1359.8624,0.25444826,1.1778544,0.0,6,0,0,0,0,0,1,1,0,0,1
488246175,20.256165,20.480415,35.606018,33.498863,0.0,1364.5416,0.25370172,1.1810652,0.0,6,0,0,0,0,0,1,1,0,0,1
488750388,20.227087,20.375237,35.029465,34.766655,0.0,1369.5464,0.2527652,1.1857895,0.0,6,0,0,0,0,0,1,1,0,0,1
489254079,20.13986,20.350695,34.32825,34.603306,0.0,1374.3789,0.25178877,1.186675,0.0,6,0,0,0,0,0,1,1,0,0,1
489758103,20.362776,20.341543,33.097233,34.263206,0.0,1379.1487,0.25081033,1.186921,0.0,6,0,0,0,0,0,1,1,0,0,1
490262116,20.430618,20.378399,32.785583,33.12751,0.0,1383.6742,0.2499208,1.1852448,0.0,6,0,0,0,0,0,1,1,0,0,1
490766134,20.566305,20.407053,30.791023,32.460712,0.0,1388.1672,0.24908467,1.183979,0.0,6,0,0,0,0,0,1,1,0,0,1
491270371,20.760145,20.47915,28.110832,30.909637,0.0,1392.3696,0.24837844,1.180761,0.0,6,0,0,0,0,0,1,1,0,0,1
491775180,20.63415,20.574697,28.578308,29.215734,0.0,1396.2693,0.24787231,1.1766703,0.0,6,0,0,0,0,0,1,1,0,0,1
492278977,20.857063,20.613457,28.702969,29.059328,0.0,1400.316,0.24741334,1.1751052,0.0,6,0,0,0,0,0,1,1,0,0,1
492782943,20.517847,20.622772,31.32083,29.431137,0.0,1404.4462,0.24698344,1.1747746,0.0,6,0,0,0,0,0,1,1,0,0,1
493286986,20.450003,20.576841,32.224613,30.855303,0.0,1408.8943,0.24646011,1.1767198,0.0,6,0,0,0,0,0,1,1,0,0,1
493791164,20.847372,20.616222,26.801903,29.81943,0.0,1413.0192,0.24598978,1.1747429,0.0,6,0,0,0,0,0,1,1,0,0,1
494295009,20.983059,20.734716,23.997053,27.125422,0.0,1416.5522,0.24575695,1.1696019,0.0,6,0,0,0,0,0,1,1,0,0,1
494798943,21.18659,20.826647,23.077684,25.63882,0.0,1419.9943,0.24567056,1.165723,0.0,6,0,0,0,0,0,1,1,0,0,1
495291939,21.012135,20.880558,25.60205,25.308151,0.0,1423.3999,0.24566221,1.1634886,0.0,6,0,0,0,0,0,1,1,0,0,1
495795973,20.818296,20.863863,27.596611,26.361609,0.0,1427.1631,0.24562673,1.1641166,0.0,6,0,0,0,0,0,1,1,0,0,1
496299693,20.546923,20.783012,30.931267,28.484617,0.0,1431.3474,0.24544927,1.1673881,0.0,6,0,0,0,0,0,1,1,0,0,1
496803646,20.120476,20.63369,37.14868,31.710735,0.0,1436.0352,0.24506427,1.173669,0.0,6,0,0,0,0,0,1,1,0,0,1
497307802,19.946022,20.455786,37.273346,34.75992,0.0,1441.2286,0.24435532,1.1812835,0.0,6,0,0,0,0,0,1,1,0,0,1
497812002,20.18832,20.322834,37.024025,36.45687,0.0,1446.5148,0.24342604,1.1871228,0.0,6,0,0,0,0,0,1,1,0,0,1
498315696,20.314316,20.272238,35.80859,36.29952,0.0,1451.588,0.2424184,1.1893928,0.0,6,0,0,0,0,0,1,1,0,0,1
498808919,20.343391,20.288935,32.598595,34.86181,0.0,1456.241,0.2414753,1.1888214,0.0,6,0,0,0,0,0,1,1,0,0,1
499312875,20.59538,20.356274,29.139278,32.985207,0.0,1460.6919,0.24063367,1.1858437,0.0,6,0,0,0,0,0,1,1,0,0,1
499816587,20.653534,20.475142,29.731413,30.461582,0.0,1464.6942,0.24002959,1.180813,0.0,6,0,0,0,0,0,1,1,0,0,1
500320556,20.556614,20.497974,29.248356,30.616697,0.0,1469.0017,0.23945792,1.1800642,0.0,6,0,0,0,0,0,1,1,0,0,1
500824570,20.479078,20.53522,30.82219,30.188055,0.0,1473.1556,0.23896717,1.1784878,0.0,6,0,0,0,0,0,1,1,0,0,1
501328709,20.479078,20.531649,31.133839,30.479706,0.0,1477.4601,0.23845723,1.1786758,0.0,6,0,0,0,0,0,1,1,0,0,1
501832701,20.479078,20.505224,30.962431,31.423037,0.0,1481.9658,0.23788725,1.1798607,0.0,6,0,0,0,0,0,1,1,0,0,1
502337326,20.440311,20.490255,32.037624,31.56078,0.0,1486.3951,0.2373212,1.180507,0.0,6,0,0,0,0,0,1,1,0,0,1
502841451,20.508154,20.436121,34.32825,32.834988,0.0,1491.0886,0.23666614,1.1829778,0.0,6,0,0,0,0,0,1,1,0,0,1
503345554,20.294931,20.429325,33.549126,32.499424,0.0,1495.617,0.2359962,1.1832727,0.0,6,0,0,0,0,0,1,1,0,0,1
503849581,20.362776,20.39684,33.37772,32.945377,0.0,1500.2765,0.23527738,1.1848305,0.0,6,0,0,0,0,0,1,1,0,0,1
504353365,20.721376,20.360157,28.796463,34.083065,0.0,1505.1664,0.23445302,1.1870534,0.0,6,0,0,0,0,0,1,1,0,0,1
506370277,20.614765,20.155554,29.513258,37.000984,0.0,1525.671,0.23055579,1.1951288,0.0,6,0,0,0,0,0,1,1,0,0,1
506874866,20.527538,20.298584,31.77272,33.65553,0.0,1530.0027,0.2297356,1.1886253,0.0,6,0,0,0,0,0,1,1,0,0,1
507378176,20.857063,20.419304,29.076948,31.610485,0.0,1534.2474,0.22909547,1.1831374,0.0,6,0,0,0,0,0,1,1,0,0,1
507870263,20.440311,20.486229,30.604033,30.806946,0.0,1538.3501,0.22862321,1.1805001,0.0,6,0,0,0,0,0,1,1,0,0,1
508374331,20.362776,20.475586,33.44005,31.939003,0.0,1542.93,0.22809443,1.1813812,0.0,6,0,0,0,0,0,1,1,0,0,1
508878190,20.168936,20.41617,36.977276,33.522568,0.0,1547.7911,0.2274398,1.184475,0.0,6,0,0,0,0,0,1,1,0,0,1
509383047,19.383888,20.149353,46.841,39.79029,0.0,1553.907,0.22634895,1.1965271,0.0,6,0,0,0,0,0,1,1,0,0,1
509886980,19.781258,19.937296,43.163532,43.02095,0.0,1560.3071,0.22479671,1.2058349,0.0,6,0,0,0,0,0,1,1,0,0,1
510379169,20.052633,19.924377,39.7198,41.547905,0.0,1565.8708,0.2232896,1.2059549,0.0,6,0,0,0,0,0,1,1,0,0,1
510883055,19.907253,19.924572,40.04703,40.456398,0.0,1571.4073,0.22180691,1.2058895,0.0,6,0,0,0,0,0,1,1,0,0,1
511386896,19.7328,19.917099,38.44203,40.197693,0.0,1577.0225,0.22030848,1.2061393,0.0,6,0,0,0,0,0,1,1,0,0,1
511891011,20.072018,19.935017,38.80043,39.43558,0.0,1582.4681,0.2188756,1.205295,0.0,6,0,0,0,0,0,1,1,0,0,1
512395025,19.984789,20.007103,34.078934,37.58967,0.0,1587.578,0.21759121,1.2018353,0.0,6,0,0,0,0,0,1,1,0,0,1
512887770,20.391851,20.134565,30.993595,34.684273,0.0,1592.0416,0.21661581,1.1959208,0.0,6,0,0,0,0,0,1,1,0,0,1
513391859,20.546923,20.255646,33.595875,32.867096,0.0,1596.431,0.21586323,1.1904721,0.0,6,0,0,0,0,0,1,1,0,0,1
513895763,20.072018,20.25632,35.528103,33.967945,0.0,1601.2706,0.21511076,1.1904566,0.0,6,0,0,0,0,0,1,1,0,0,1
514399941,20.168936,20.219957,35.481358,34.956497,0.0,1606.2714,0.21429838,1.192107,0.0,6,0,0,0,0,0,1,1,0,0,1
514903800,20.353083,20.239622,33.424465,34.505367,0.0,1611.0735,0.21352126,1.1911061,0.0,6,0,0,0,0,0,1,1,0,0,1
515407840,20.517847,20.305182,30.230053,33.19793,0.0,1615.6251,0.21285532,1.188162,0.0,6,0,0,0,0,0,1,1,0,0,1
515899719,20.566305,20.352453,33.00374,32.477142,0.0,1619.9672,0.21232301,1.1861879,0.0,6,0,0,0,0,0,1,1,0,0,1
516404564,20.58569,20.396795,30.744276,31.846745,0.0,1624.3934,0.21183138,1.1842778,0.0,6,0,0,0,0,0,1,1,0,0,1
516908690,20.546923,20.454493,29.232773,30.874157,0.0,1628.611,0.21146484,1.1818101,0.0,6,0,0,0,0,0,1,1,0,0,1
517412584,20.83768,20.561192,26.427923,28.902632,0.0,1632.4662,0.21127014,1.1769984,0.0,6,0,0,0,0,0,1,1,0,0,1
517916564,21.118746,20.68484,25.508556,27.012894,0.0,1636.0703,0.21127312,1.1714491,0.0,6,0,0,0,0,0,1,1,0,0,1
518420706,20.857063,20.767664,24.96317,25.998087,0.0,1639.6077,0.21141309,1.1679184,0.0,6,0,0,0,0,0,1,1,0,0,1
518924527,20.73107,20.773964,28.796463,26.692371,0.0,1643.3741,0.21156456,1.1677232,0.0,6,0,0,0,0,0,1,1,0,0,1
519416547,20.750452,20.748652,29.980732,27.889858,0.0,1647.3112,0.21164083,1.1686828,0.0,6,0,0,0,0,0,1,1,0,0,1
519921340,20.605074,20.694027,28.983454,28.93509,0.0,1651.4788,0.21164289,1.171102,0.0,6,0,0,0,0,0,1,1,0,0,1
520425296,20.58569,20.675343,29.980732,29.231544,0.0,1655.6106,0.21160972,1.1718297,0.0,6,0,0,0,0,0,1,1,0,0,1
520929249,20.624458,20.652481,28.266657,29.52289,0.0,1659.802,0.21153718,1.1727524,0.0,6,0,0,0,0,0,1,1,0,0,1
521421353,20.663225,20.714437,26.443506,27.705267,0.0,1663.415,0.21159406,1.1700721,0.0,6,0,0,0,0,0,1,1,0,0,1
521925337,20.362776,20.629028,34.93597,30.200247,0.0,1667.8301,0.21151373,1.173858,0.0,6,0,0,0,0,0,1,1,0,0,1
522430355,20.23678,20.503489,36.291645,33.05649,0.0,1672.7603,0.21118708,1.1791517,0.0,6,0,0,0,0,0,1,1,0,0,1
522934111,20.159245,20.37862,35.777424,34.92419,0.0,1677.8524,0.21066906,1.1846502,0.0,6,0,0,0,0,0,1,1,0,0,1
523426125,20.159245,20.288988,34.748978,35.805527,0.0,1682.8562,0.2100271,1.1886917,0.0,6,0,0,0,0,0,1,1,0,0,1
523930419,20.168936,20.23717,37.38242,35.940285,0.0,1687.872,0.20931195,1.191144,0.0,6,0,0,0,0,0,1,1,0,0,1
524434155,20.53723,20.172209,36.32281,36.90242,0.0,1693.1615,0.20843697,1.1940558,0.0,6,0,0,0,0,0,1,1,0,0,1
524938191,20.3337,20.214283,34.717815,35.538143,0.0,1698.01,0.20766807,1.1919786,0.0,6,0,0,0,0,0,1,1,0,0,1
525431548,20.411234,20.25113,32.473934,34.309296,0.0,1702.5884,0.20700763,1.190426,0.0,6,0,0,0,0,0,1,1,0,0,1
525935010,20.294931,20.297005,33.798447,33.422215,0.0,1707.1626,0.20642917,1.1883363,0.0,6,0,0,0,0,0,1,1,0,0,1
526438940,20.527538,20.33939,31.476654,32.756756,0.0,1711.7035,0.2059034,1.1864268,0.0,6,0,0,0,0,0,1,1,0,0,1
526943177,20.566305,20.396858,30.931267,31.56449,0.0,1716.0029,0.20550013,1.1840041,0.0,6,0,0,0,0,0,1,1,0,0,1
527446930,20.68261,20.456657,29.435345,30.823425,0.0,1720.2615,0.20518737,1.1813254,0.0,6,0,0,0,0,0,1,1,0,0,1
527951035,20.78922,20.565332,25.9137,28.67468,0.0,1724.072,0.20506983,1.1766064,0.0,6,0,0,0,0,0,1,1,0,0,1
528443811,20.798912,20.634975,26.178604,27.507315,0.0,1727.7134,0.20508088,1.1738228,0.0,6,0,0,0,0,0,1,1,0,0,1
528948134,20.556614,20.704016,27.923843,26.729559,0.0,1731.367,0.20518388,1.1709263,0.0,6,0,0,0,0,0,1,1,0,0,1
529451874,20.440311,20.646734,31.616896,28.959827,0.0,1735.621,0.2051769,1.1734318,0.0,6,0,0,0,0,0,1,1,0,0,1
529955767,20.701994,20.592855,30.058645,30.220945,0.0,1740.0112,0.20506336,1.1756889,0.0,6,0,0,0,0,0,1,1,0,0,1
530447868,21.099363,20.697622,22.92186,27.453184,0.0,1743.5502,0.20511986,1.1711653,0.0,6,0,0,0,0,0,1,1,0,0,1
530952535,20.469387,20.731188,29.170444,27.10023,0.0,1747.2239,0.20528759,1.1700124,0.0,6,0,0,0,0,0,1,1,0,0,1
531456552,20.672916,20.712368,29.45093,28.18923,0.0,1751.2816,0.2053655,1.1705106,0.0,6,0,0,0,0,0,1,1,0,0,1
531948742,20.798912,20.709974,28.796463,28.332722,0.0,1755.1632,0.20545068,1.170456,0.0,6,0,0,0,0,0,1,1,0,0,1
532452525,20.58569,20.683973,29.01462,28.675995,0.0,1759.2152,0.20550172,1.1716132,0.0,6,0,0,0,0,0,1,1,0,0,1
532956584,20.575998,20.628403,30.058645,29.761572,0.0,1763.497,0.2054633,1.1740279,0.0,6,0,0,0,0,0,1,1,0,0,1
533460615,20.372467,20.604055,31.554567,30.143724,0.0,1767.7401,0.20539503,1.1749258,0.0,6,0,0,0,0,0,1,1,0,0,1
533953369,20.498463,20.56967,29.186026,30.601974,0.0,1771.9988,0.20526138,1.1763903,0.0,6,0,0,0,0,0,1,1,0,0,1
534457355,20.711685,20.587317,30.043064,29.900005,0.0,1776.1088,0.20516975,1.175579,0.0,6,0,0,0,0,0,1,1,0,0,1
534961523,20.58569,20.599249,28.438066,29.5319,0.0,1780.2192,0.20509467,1.1750104,0.0,6,0,0,0,0,0,1,1,0,0,1
