timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
435101925,0.16054633,0.2809511,0.49055314
435125778,0.16054633,0.27980572,0.49055314
435150277,0.1526044,0.2763695,0.4881417
435174283,0.15525171,0.2843873,0.4845245
435198959,0.1473098,0.2832419,0.4977875
435221446,0.1473098,0.28553268,0.49175888
435245461,0.14333883,0.2775149,0.49417034
435269389,0.15128075,0.27980572,0.49417034
435293700,0.15392806,0.2786603,0.48693594
435317364,0.15657535,0.2820965,0.48693594
435341434,0.1526044,0.28553268,0.48693594
435365393,0.15657535,0.2820965,0.48331875
435389790,0.15128075,0.2843873,0.49417034
435414401,0.1473098,0.2878235,0.49175888
435437459,0.1473098,0.2889689,0.49658176
435461492,0.14466248,0.2843873,0.47970155
435485389,0.15525171,0.2889689,0.48331875
435509430,0.15922268,0.29125968,0.4881417
435533366,0.15525171,0.2775149,0.4893474
435557519,0.15922268,0.2889689,0.48693594
435581760,0.16451728,0.29698664,0.482113
435605630,0.15525171,0.29698664,0.4845245
435629533,0.15392806,0.2866781,0.49658176
435653493,0.15392806,0.29240507,0.4929646
435678211,0.16054633,0.29125968,0.4772901
435701752,0.16451728,0.2889689,0.4845245
435725579,0.16451728,0.2820965,0.47608435
435749614,0.16584094,0.29125968,0.4772901
435774746,0.15922268,0.29698664,0.4772901
435797515,0.1724592,0.29469585,0.47246715
435821580,0.15657535,0.29355046,0.47970155
435845628,0.16584094,0.29698664,0.48090726
435869477,0.16186999,0.2866781,0.4736729
435893473,0.1671646,0.2889689,0.4893474
435917391,0.1698119,0.2843873,0.47608435
435942011,0.1698119,0.29240507,0.4616156
435965784,0.17113556,0.2878235,0.46884996
435990228,0.1724592,0.29240507,0.4784958
436013571,0.17643018,0.29125968,0.4736729
436038428,0.15789902,0.29355046,0.47970155
436085329,0.16319364,0.2889689,0.4772901
436106506,0.1698119,0.29355046,0.4784958
436133404,0.17643018,0.2878235,0.4736729
436157783,0.17378286,0.29125968,0.46884996
436182080,0.17643018,0.28553268,0.4772901
436205788,0.18172479,0.29011428,0.4652328
436229429,0.16584094,0.2878235,0.49658176
436254321,0.1843721,0.30042285,0.48331875
436277982,0.17510653,0.29355046,0.47970155
436301605,0.1724592,0.29011428,0.4784958
436325526,0.17643018,0.29240507,0.482113
436349556,0.17775384,0.29355046,0.47970155
436373608,0.17775384,0.2889689,0.47970155
436397490,0.1698119,0.30156824,0.4628213
436421735,0.17775384,0.29125968,0.4664385
436445942,0.16451728,0.30385903,0.4784958
436469562,0.16451728,0.30156824,0.46884996
436493611,0.16451728,0.29698664,0.48331875
436517497,0.16584094,0.29355046,0.4700557
436541628,0.17113556,0.29584125,0.4652328
436565626,0.17378286,0.29011428,0.47608435
436589619,0.16054633,0.2843873,0.4736729
436614030,0.16186999,0.2878235,0.4736729
