timestamp,heartbeat_time,telem_time,rxerrors,fixed,type,rssi,remote_rssi,noise,remote_noise,txbuf,system_id,component_id
575286106,575286106,0,0,0,0,0,0,0,0,0,0,0
575574833,575574833,0,0,0,0,0,0,0,0,0,0,0
576283499,576283499,0,0,0,0,0,0,0,0,0,0,0
576565931,576565931,0,0,0,0,0,0,0,0,0,0,0
577287695,577287695,0,0,0,0,0,0,0,0,0,0,0
577565765,577565765,0,0,0,0,0,0,0,0,0,0,0
578288549,578288549,0,0,0,0,0,0,0,0,0,0,0
578575991,578575991,0,0,0,0,0,0,0,0,0,0,0
579283181,579283181,0,0,0,0,0,0,0,0,0,0,0
579583138,579583138,0,0,0,0,0,0,0,0,0,0,0
580284491,580284491,0,0,0,0,0,0,0,0,0,0,0
580575698,580575698,0,0,0,0,0,0,0,0,0,0,0
581563355,581563355,0,0,0,0,0,0,0,0,0,0,0
581565214,581565214,0,0,0,0,0,0,0,0,0,0,0
582288179,582288179,0,0,0,0,0,0,0,0,0,0,0
582577178,582577178,0,0,0,0,0,0,0,0,0,0,0
583280618,583280618,0,0,0,0,0,0,0,0,0,0,0
583572942,583572942,0,0,0,0,0,0,0,0,0,0,0
584280613,584280613,0,0,0,0,0,0,0,0,0,0,0
584573964,584573964,0,0,0,0,0,0,0,0,0,0,0
585280719,585280719,0,0,0,0,0,0,0,0,0,0,0
585577641,585577641,0,0,0,0,0,0,0,0,0,0,0
586281273,586281273,0,0,0,0,0,0,0,0,0,0,0
586581313,586581313,0,0,0,0,0,0,0,0,0,0,0
587281628,587281628,0,0,0,0,0,0,0,0,0,0,0
587565180,587565180,0,0,0,0,0,0,0,0,0,0,0
588281487,588281487,0,0,0,0,0,0,0,0,0,0,0
589579593,589579593,0,0,0,0,0,0,0,0,0,0,0
590282107,590282107,0,0,0,0,0,0,0,0,0,0,0
590570583,590570583,0,0,0,0,0,0,0,0,0,0,0
591283545,591283545,0,0,0,0,0,0,0,0,0,0,0
591587347,591587347,0,0,0,0,0,0,0,0,0,0,0
592286553,592286553,0,0,0,0,0,0,0,0,0,0,0
592587765,592587765,0,0,0,0,0,0,0,0,0,0,0
593288465,593288465,0,0,0,0,0,0,0,0,0,0,0
593578796,593578796,0,0,0,0,0,0,0,0,0,0,0
594283038,594283038,0,0,0,0,0,0,0,0,0,0,0
594579897,594579897,0,0,0,0,0,0,0,0,0,0,0
595285535,595285535,0,0,0,0,0,0,0,0,0,0,0
595580163,595580163,0,0,0,0,0,0,0,0,0,0,0
596281453,596281453,0,0,0,0,0,0,0,0,0,0,0
596576613,596576613,0,0,0,0,0,0,0,0,0,0,0
597285522,597285522,0,0,0,0,0,0,0,0,0,0,0
597577624,597577624,0,0,0,0,0,0,0,0,0,0,0
598300131,598300131,0,0,0,0,0,0,0,0,0,0,0
598573288,598573288,0,0,0,0,0,0,0,0,0,0,0
599285477,599285477,0,0,0,0,0,0,0,0,0,0,0
599573158,599573158,0,0,0,0,0,0,0,0,0,0,0
600281421,600281421,0,0,0,0,0,0,0,0,0,0,0
600578352,600578352,0,0,0,0,0,0,0,0,0,0,0
601281901,601281901,0,0,0,0,0,0,0,0,0,0,0
601578607,601578607,0,0,0,0,0,0,0,0,0,0,0
602281795,602281795,0,0,0,0,0,0,0,0,0,0,0
602573216,602573216,0,0,0,0,0,0,0,0,0,0,0
603286059,603286059,0,0,0,0,0,0,0,0,0,0,0
603579661,603579661,0,0,0,0,0,0,0,0,0,0,0
604283562,604283562,0,0,0,0,0,0,0,0,0,0,0
604582350,604582350,0,0,0,0,0,0,0,0,0,0,0
605282190,605282190,0,0,0,0,0,0,0,0,0,0,0
605583498,605583498,0,0,0,0,0,0,0,0,0,0,0
606286943,606286943,0,0,0,0,0,0,0,0,0,0,0
606582886,606582886,0,0,0,0,0,0,0,0,0,0,0
607284482,607284482,0,0,0,0,0,0,0,0,0,0,0
607580455,607580455,0,0,0,0,0,0,0,0,0,0,0
608286623,608286623,0,0,0,0,0,0,0,0,0,0,0
608576903,608576903,0,0,0,0,0,0,0,0,0,0,0
609285465,609285465,0,0,0,0,0,0,0,0,0,0,0
609581491,609581491,0,0,0,0,0,0,0,0,0,0,0
610284127,610284127,0,0,0,0,0,0,0,0,0,0,0
610567353,610567353,0,0,0,0,0,0,0,0,0,0,0
611282230,611282230,0,0,0,0,0,0,0,0,0,0,0
611589148,611589148,0,0,0,0,0,0,0,0,0,0,0
612284476,612284476,0,0,0,0,0,0,0,0,0,0,0
612578106,612578106,0,0,0,0,0,0,0,0,0,0,0
613285474,613285474,0,0,0,0,0,0,0,0,0,0,0
613566587,613566587,0,0,0,0,0,0,0,0,0,0,0
614284938,614284938,0,0,0,0,0,0,0,0,0,0,0
614570981,614570981,0,0,0,0,0,0,0,0,0,0,0
615289343,615289343,0,0,0,0,0,0,0,0,0,0,0
615573517,615573517,0,0,0,0,0,0,0,0,0,0,0
616282860,616282860,0,0,0,0,0,0,0,0,0,0,0
616570412,616570412,0,0,0,0,0,0,0,0,0,0,0
617282756,617282756,0,0,0,0,0,0,0,0,0,0,0
617578570,617578570,0,0,0,0,0,0,0,0,0,0,0
618282286,618282286,0,0,0,0,0,0,0,0,0,0,0
618575037,618575037,0,0,0,0,0,0,0,0,0,0,0
619284467,619284467,0,0,0,0,0,0,0,0,0,0,0
619583058,619583058,0,0,0,0,0,0,0,0,0,0,0
620283563,620283563,0,0,0,0,0,0,0,0,0,0,0
620583069,620583069,0,0,0,0,0,0,0,0,0,0,0
621286739,621286739,0,0,0,0,0,0,0,0,0,0,0
621567677,621567677,0,0,0,0,0,0,0,0,0,0,0
622285461,622285461,0,0,0,0,0,0,0,0,0,0,0
622581486,622581486,0,0,0,0,0,0,0,0,0,0,0
623283751,623283751,0,0,0,0,0,0,0,0,0,0,0
623580294,623580294,0,0,0,0,0,0,0,0,0,0,0
624288179,624288179,0,0,0,0,0,0,0,0,0,0,0
624569706,624569706,0,0,0,0,0,0,0,0,0,0,0
625288208,625288208,0,0,0,0,0,0,0,0,0,0,0
625584802,625584802,0,0,0,0,0,0,0,0,0,0,0
626289018,626289018,0,0,0,0,0,0,0,0,0,0,0
626584005,626584005,0,0,0,0,0,0,0,0,0,0,0
627281470,627281470,0,0,0,0,0,0,0,0,0,0,0
627577962,627577962,0,0,0,0,0,0,0,0,0,0,0
628286542,628286542,0,0,0,0,0,0,0,0,0,0,0
628577508,628577508,0,0,0,0,0,0,0,0,0,0,0
629281625,629281625,0,0,0,0,0,0,0,0,0,0,0
629578835,629578835,0,0,0,0,0,0,0,0,0,0,0
630287568,630287568,0,0,0,0,0,0,0,0,0,0,0
630578835,630578835,0,0,0,0,0,0,0,0,0,0,0
631579117,631579117,0,0,0,0,0,0,0,0,0,0,0
632283050,632283050,0,0,0,0,0,0,0,0,0,0,0
632567352,632567352,0,0,0,0,0,0,0,0,0,0,0
633292487,633292487,0,0,0,0,0,0,0,0,0,0,0
633580457,633580457,0,0,0,0,0,0,0,0,0,0,0
634283419,634283419,0,0,0,0,0,0,0,0,0,0,0
634577264,634577264,0,0,0,0,0,0,0,0,0,0,0
635284559,635284559,0,0,0,0,0,0,0,0,0,0,0
635583931,635583931,0,0,0,0,0,0,0,0,0,0,0
636283879,636283879,0,0,0,0,0,0,0,0,0,0,0
636581454,636581454,0,0,0,0,0,0,0,0,0,0,0
637281468,637281468,0,0,0,0,0,0,0,0,0,0,0
637577705,637577705,0,0,0,0,0,0,0,0,0,0,0
638292847,638292847,0,0,0,0,0,0,0,0,0,0,0
638577197,638577197,0,0,0,0,0,0,0,0,0,0,0
639285385,639285385,0,0,0,0,0,0,0,0,0,0,0
639570528,639570528,0,0,0,0,0,0,0,0,0,0,0
640289955,640289955,0,0,0,0,0,0,0,0,0,0,0
640570509,640570509,0,0,0,0,0,0,0,0,0,0,0
641290217,641290217,0,0,0,0,0,0,0,0,0,0,0
641571610,641571610,0,0,0,0,0,0,0,0,0,0,0
642294167,642294167,0,0,0,0,0,0,0,0,0,0,0
642579599,642579599,0,0,0,0,0,0,0,0,0,0,0
643286067,643286067,0,0,0,0,0,0,0,0,0,0,0
643578085,643578085,0,0,0,0,0,0,0,0,0,0,0
645287761,645287761,0,0,0,0,0,0,0,0,0,0,0
645572729,645572729,0,0,0,0,0,0,0,0,0,0,0
646287939,646287939,0,0,0,0,0,0,0,0,0,0,0
646595370,646595370,0,0,0,0,0,0,0,0,0,0,0
647285611,647285611,0,0,0,0,0,0,0,0,0,0,0
647576917,647576917,0,0,0,0,0,0,0,0,0,0,0
648284481,648284481,0,0,0,0,0,0,0,0,0,0,0
648569154,648569154,0,0,0,0,0,0,0,0,0,0,0
649285471,649285471,0,0,0,0,0,0,0,0,0,0,0
649581601,649581601,0,0,0,0,0,0,0,0,0,0,0
650285481,650285481,0,0,0,0,0,0,0,0,0,0,0
650572476,650572476,0,0,0,0,0,0,0,0,0,0,0
651286523,651286523,0,0,0,0,0,0,0,0,0,0,0
651580983,651580983,0,0,0,0,0,0,0,0,0,0,0
652282217,652282217,0,0,0,0,0,0,0,0,0,0,0
652582527,652582527,0,0,0,0,0,0,0,0,0,0,0
653295523,653295523,0,0,0,0,0,0,0,0,0,0,0
653579335,653579335,0,0,0,0,0,0,0,0,0,0,0
654283616,654283616,0,0,0,0,0,0,0,0,0,0,0
654571517,654571517,0,0,0,0,0,0,0,0,0,0,0
655293553,655293553,0,0,0,0,0,0,0,0,0,0,0
655578602,655578602,0,0,0,0,0,0,0,0,0,0,0
656291122,656291122,0,0,0,0,0,0,0,0,0,0,0
656574529,656574529,0,0,0,0,0,0,0,0,0,0,0
657286329,657286329,0,0,0,0,0,0,0,0,0,0,0
657583199,657583199,0,0,0,0,0,0,0,0,0,0,0
658292528,658292528,0,0,0,0,0,0,0,0,0,0,0
658571901,658571901,0,0,0,0,0,0,0,0,0,0,0
659283825,659283825,0,0,0,0,0,0,0,0,0,0,0
659580318,659580318,0,0,0,0,0,0,0,0,0,0,0
660284828,660284828,0,0,0,0,0,0,0,0,0,0,0
660584019,660584019,0,0,0,0,0,0,0,0,0,0,0
661287936,661287936,0,0,0,0,0,0,0,0,0,0,0
661578124,661578124,0,0,0,0,0,0,0,0,0,0,0
662286601,662286601,0,0,0,0,0,0,0,0,0,0,0
662577981,662577981,0,0,0,0,0,0,0,0,0,0,0
663286590,663286590,0,0,0,0,0,0,0,0,0,0,0
663578311,663578311,0,0,0,0,0,0,0,0,0,0,0
664341001,664341001,0,0,0,0,0,0,0,0,0,0,0
664574990,664574990,0,0,0,0,0,0,0,0,0,0,0
665282359,665282359,0,0,0,0,0,0,0,0,0,0,0
665578615,665578615,0,0,0,0,0,0,0,0,0,0,0
666295544,666295544,0,0,0,0,0,0,0,0,0,0,0
666571135,666571135,0,0,0,0,0,0,0,0,0,0,0
667286536,667286536,0,0,0,0,0,0,0,0,0,0,0
667579100,667579100,0,0,0,0,0,0,0,0,0,0,0
668286853,668286853,0,0,0,0,0,0,0,0,0,0,0
668582547,668582547,0,0,0,0,0,0,0,0,0,0,0
669295580,669295580,0,0,0,0,0,0,0,0,0,0,0
669580181,669580181,0,0,0,0,0,0,0,0,0,0,0
670293463,670293463,0,0,0,0,0,0,0,0,0,0,0
670579349,670579349,0,0,0,0,0,0,0,0,0,0,0
671284564,671284564,0,0,0,0,0,0,0,0,0,0,0
671576371,671576371,0,0,0,0,0,0,0,0,0,0,0
672284622,672284622,0,0,0,0,0,0,0,0,0,0,0
672573273,672573273,0,0,0,0,0,0,0,0,0,0,0
673296009,673296009,0,0,0,0,0,0,0,0,0,0,0
673584826,673584826,0,0,0,0,0,0,0,0,0,0,0
674296702,674296702,0,0,0,0,0,0,0,0,0,0,0
674574078,674574078,0,0,0,0,0,0,0,0,0,0,0
675290213,675290213,0,0,0,0,0,0,0,0,0,0,0
675582562,675582562,0,0,0,0,0,0,0,0,0,0,0
676570298,676570298,0,0,0,0,0,0,0,0,0,0,0
676582422,676582422,0,0,0,0,0,0,0,0,0,0,0
677287715,677287715,0,0,0,0,0,0,0,0,0,0,0
677570701,677570701,0,0,0,0,0,0,0,0,0,0,0
678296553,678296553,0,0,0,0,0,0,0,0,0,0,0
678575092,678575092,0,0,0,0,0,0,0,0,0,0,0
679299743,679299743,0,0,0,0,0,0,0,0,0,0,0
679579145,679579145,0,0,0,0,0,0,0,0,0,0,0
680299930,680299930,0,0,0,0,0,0,0,0,0,0,0
680575569,680575569,0,0,0,0,0,0,0,0,0,0,0
681283584,681283584,0,0,0,0,0,0,0,0,0,0,0
681583588,681583588,0,0,0,0,0,0,0,0,0,0,0
682295891,682295891,0,0,0,0,0,0,0,0,0,0,0
682575803,682575803,0,0,0,0,0,0,0,0,0,0,0
683284195,683284195,0,0,0,0,0,0,0,0,0,0,0
683576521,683576521,0,0,0,0,0,0,0,0,0,0,0
684286610,684286610,0,0,0,0,0,0,0,0,0,0,0
684578818,684578818,0,0,0,0,0,0,0,0,0,0,0
685286566,685286566,0,0,0,0,0,0,0,0,0,0,0
685582554,685582554,0,0,0,0,0,0,0,0,0,0,0
686286568,686286568,0,0,0,0,0,0,0,0,0,0,0
686569547,686569547,0,0,0,0,0,0,0,0,0,0,0
687293933,687293933,0,0,0,0,0,0,0,0,0,0,0
687570390,687570390,0,0,0,0,0,0,0,0,0,0,0
688287674,688287674,0,0,0,0,0,0,0,0,0,0,0
688571386,688571386,0,0,0,0,0,0,0,0,0,0,0
689286530,689286530,0,0,0,0,0,0,0,0,0,0,0
689575709,689575709,0,0,0,0,0,0,0,0,0,0,0
690286338,690286338,0,0,0,0,0,0,0,0,0,0,0
690582574,690582574,0,0,0,0,0,0,0,0,0,0,0
691285590,691285590,0,0,0,0,0,0,0,0,0,0,0
691584214,691584214,0,0,0,0,0,0,0,0,0,0,0
692284454,692284454,0,0,0,0,0,0,0,0,0,0,0
692583886,692583886,0,0,0,0,0,0,0,0,0,0,0
693293241,693293241,0,0,0,0,0,0,0,0,0,0,0
693577277,693577277,0,0,0,0,0,0,0,0,0,0,0
694288492,694288492,0,0,0,0,0,0,0,0,0,0,0
694580196,694580196,0,0,0,0,0,0,0,0,0,0,0
695292539,695292539,0,0,0,0,0,0,0,0,0,0,0
695573574,695573574,0,0,0,0,0,0,0,0,0,0,0
696286533,696286533,0,0,0,0,0,0,0,0,0,0,0
696581652,696581652,0,0,0,0,0,0,0,0,0,0,0
697289160,697289160,0,0,0,0,0,0,0,0,0,0,0
697582607,697582607,0,0,0,0,0,0,0,0,0,0,0
698285493,698285493,0,0,0,0,0,0,0,0,0,0,0
698730535,698730535,0,0,0,0,0,0,0,0,0,0,0
699283895,699283895,0,0,0,0,0,0,0,0,0,0,0
699594070,699594070,0,0,0,0,0,0,0,0,0,0,0
701286546,701286546,0,0,0,0,0,0,0,0,0,0,0
701571373,701571373,0,0,0,0,0,0,0,0,0,0,0
702341463,702341463,0,0,0,0,0,0,0,0,0,0,0
702583550,702583550,0,0,0,0,0,0,0,0,0,0,0
703297519,703297519,0,0,0,0,0,0,0,0,0,0,0
703575153,703575153,0,0,0,0,0,0,0,0,0,0,0
704293439,704293439,0,0,0,0,0,0,0,0,0,0,0
704589737,704589737,0,0,0,0,0,0,0,0,0,0,0
705287679,705287679,0,0,0,0,0,0,0,0,0,0,0
705584113,705584113,0,0,0,0,0,0,0,0,0,0,0
706289549,706289549,0,0,0,0,0,0,0,0,0,0,0
706574554,706574554,0,0,0,0,0,0,0,0,0,0,0
707296960,707296960,0,0,0,0,0,0,0,0,0,0,0
707576811,707576811,0,0,0,0,0,0,0,0,0,0,0
708289243,708289243,0,0,0,0,0,0,0,0,0,0,0
708574249,708574249,0,0,0,0,0,0,0,0,0,0,0
709285413,709285413,0,0,0,0,0,0,0,0,0,0,0
709583652,709583652,0,0,0,0,0,0,0,0,0,0,0
710284330,710284330,0,0,0,0,0,0,0,0,0,0,0
710570705,710570705,0,0,0,0,0,0,0,0,0,0,0
711287602,711287602,0,0,0,0,0,0,0,0,0,0,0
711600421,711600421,0,0,0,0,0,0,0,0,0,0,0
712288514,712288514,0,0,0,0,0,0,0,0,0,0,0
712583938,712583938,0,0,0,0,0,0,0,0,0,0,0
713289508,713289508,0,0,0,0,0,0,0,0,0,0,0
713571774,713571774,0,0,0,0,0,0,0,0,0,0,0
714291743,714291743,0,0,0,0,0,0,0,0,0,0,0
714583688,714583688,0,0,0,0,0,0,0,0,0,0,0
715288400,715288400,0,0,0,0,0,0,0,0,0,0,0
715593946,715593946,0,0,0,0,0,0,0,0,0,0,0
716305160,716305160,0,0,0,0,0,0,0,0,0,0,0
716581450,716581450,0,0,0,0,0,0,0,0,0,0,0
717306517,717306517,0,0,0,0,0,0,0,0,0,0,0
717590566,717590566,0,0,0,0,0,0,0,0,0,0,0
718300567,718300567,0,0,0,0,0,0,0,0,0,0,0
718590550,718590550,0,0,0,0,0,0,0,0,0,0,0
719302513,719302513,0,0,0,0,0,0,0,0,0,0,0
719573458,719573458,0,0,0,0,0,0,0,0,0,0,0
720289489,720289489,0,0,0,0,0,0,0,0,0,0,0
720574586,720574586,0,0,0,0,0,0,0,0,0,0,0
721303605,721303605,0,0,0,0,0,0,0,0,0,0,0
721583647,721583647,0,0,0,0,0,0,0,0,0,0,0
722291719,722291719,0,0,0,0,0,0,0,0,0,0,0
722571871,722571871,0,0,0,0,0,0,0,0,0,0,0
723304484,723304484,0,0,0,0,0,0,0,0,0,0,0
723575051,723575051,0,0,0,0,0,0,0,0,0,0,0
724288453,724288453,0,0,0,0,0,0,0,0,0,0,0
724592695,724592695,0,0,0,0,0,0,0,0,0,0,0
