timestamp,voltage5V_v,voltage3V3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5V_OC,hipower_5V_OC
597770765,5.1191893,0.0,0,0,1,0,0,0,0
598280755,5.1240234,0.0,0,0,1,0,0,0,0
598780819,5.1208005,0.0,0,0,1,0,0,0,0
599280748,5.1143556,0.0,0,0,1,0,0,0,0
599780748,5.0966306,0.0,0,0,1,0,0,0,0
600280745,5.0982423,0.0,0,0,1,0,0,0,0
600780745,5.1240234,0.0,0,0,1,0,0,0,0
601280745,5.130469,0.0,0,0,1,0,0,0,0
601780745,5.1191893,0.0,0,0,1,0,0,0,0
602280754,5.1143556,0.0,0,0,1,0,0,0,0
602780745,5.127246,0.0,0,0,1,0,0,0,0
603290774,5.1594725,0.0,0,0,1,0,0,0,0
603790748,5.122412,0.0,0,0,1,0,0,0,0
604290760,5.1498046,0.0,0,0,1,0,0,0,0
604800771,5.1691403,0.0,0,0,1,0,0,0,0
605300745,5.1208005,0.0,0,0,1,0,0,0,0
605810746,5.2110353,0.0,0,0,1,0,0,0,0
606310748,5.2126465,0.0,0,0,1,0,0,0,0
606810748,5.1336913,0.0,0,0,1,0,0,0,0
607310792,5.206201,0.0,0,0,1,0,0,0,0
607810786,5.2078123,0.0,0,0,1,0,0,0,0
608310777,5.10791,0.0,0,0,1,0,0,0,0
608810753,5.1755857,0.0,0,0,1,0,0,0,0
609320745,5.130469,0.0,0,0,1,0,0,0,0
609820760,5.0660157,0.0,0,0,1,0,0,0,0
610330762,5.170752,0.0,0,0,1,0,0,0,0
610830757,5.117578,0.0,0,0,1,0,0,0,0
611330758,5.13208,0.0,0,0,1,0,0,0,0
611840793,5.20459,0.0,0,0,1,0,0,0,0
612340750,5.1240234,0.0,0,0,1,0,0,0,0
612840765,5.117578,0.0,0,0,1,0,0,0,0
613350769,5.2029786,0.0,0,0,1,0,0,0,0
613850754,5.106299,0.0,0,0,1,0,0,0,0
614350745,5.1143556,0.0,0,0,1,0,0,0,0
614850756,5.1755857,0.0,0,0,1,0,0,0,0
615350754,5.122412,0.0,0,0,1,0,0,0,0
615850751,5.115967,0.0,0,0,1,0,0,0,0
616350766,5.2094235,0.0,0,0,1,0,0,0,0
616850754,5.1498046,0.0,0,0,1,0,0,0,0
617350783,5.1594725,0.0,0,0,1,0,0,0,0
617850747,5.2110353,0.0,0,0,1,0,0,0,0
618350773,5.146582,0.0,0,0,1,0,0,0,0
618850747,5.206201,0.0,0,0,1,0,0,0,0
619360776,5.20459,0.0,0,0,1,0,0,0,0
619860745,5.130469,0.0,0,0,1,0,0,0,0
620370748,5.20459,0.0,0,0,1,0,0,0,0
620870776,5.194922,0.0,0,0,1,0,0,0,0
621370755,5.1014647,0.0,0,0,1,0,0,0,0
621870747,5.1997557,0.0,0,0,1,0,0,0,0
622370782,5.122412,0.0,0,0,1,0,0,0,0
622880745,5.0950193,0.0,0,0,1,0,0,0,0
623380745,5.1111326,0.0,0,0,1,0,0,0,0
623890754,5.1014647,0.0,0,0,1,0,0,0,0
624390745,5.1240234,0.0,0,0,1,0,0,0,0
624890763,5.153027,0.0,0,0,1,0,0,0,0
625390755,5.1498046,0.0,0,0,1,0,0,0,0
625900766,5.151416,0.0,0,0,1,0,0,0,0
626400759,5.130469,0.0,0,0,1,0,0,0,0
626900745,5.130469,0.0,0,0,1,0,0,0,0
627400745,5.1240234,0.0,0,0,1,0,0,0,0
627900771,5.130469,0.0,0,0,1,0,0,0,0
628410747,5.127246,0.0,0,0,1,0,0,0,0
628910769,5.112744,0.0,0,0,1,0,0,0,0
629410750,5.130469,0.0,0,0,1,0,0,0,0
629920745,5.127246,0.0,0,0,1,0,0,0,0
630420786,5.136914,0.0,0,0,1,0,0,0,0
630930768,5.1256347,0.0,0,0,1,0,0,0,0
631430757,5.1240234,0.0,0,0,1,0,0,0,0
631930755,5.130469,0.0,0,0,1,0,0,0,0
632430755,5.1240234,0.0,0,0,1,0,0,0,0
632930753,5.146582,0.0,0,0,1,0,0,0,0
633430754,5.1401367,0.0,0,0,1,0,0,0,0
633940745,5.1401367,0.0,0,0,1,0,0,0,0
634440745,5.1256347,0.0,0,0,1,0,0,0,0
634940793,5.1256347,0.0,0,0,1,0,0,0,0
635440745,5.10791,0.0,0,0,1,0,0,0,0
635950794,5.0998535,0.0,0,0,1,0,0,0,0
636450759,5.1336913,0.0,0,0,1,0,0,0,0
636950755,5.130469,0.0,0,0,1,0,0,0,0
637450762,5.1353025,0.0,0,0,1,0,0,0,0
637950748,5.10791,0.0,0,0,1,0,0,0,0
638460745,5.1256347,0.0,0,0,1,0,0,0,0
638960785,5.136914,0.0,0,0,1,0,0,0,0
639460748,5.1336913,0.0,0,0,1,0,0,0,0
639970748,5.1385255,0.0,0,0,1,0,0,0,0
640470748,5.1240234,0.0,0,0,1,0,0,0,0
640980745,5.130469,0.0,0,0,1,0,0,0,0
641480774,5.146582,0.0,0,0,1,0,0,0,0
641980745,5.1449704,0.0,0,0,1,0,0,0,0
642480745,5.143359,0.0,0,0,1,0,0,0,0
642980745,5.143359,0.0,0,0,1,0,0,0,0
643490751,5.1401367,0.0,0,0,1,0,0,0,0
643990773,5.1208005,0.0,0,0,1,0,0,0,0
645500745,5.127246,0.0,0,0,1,0,0,0,0
646000766,5.136914,0.0,0,0,1,0,0,0,0
646500745,5.1208005,0.0,0,0,1,0,0,0,0
647000745,5.1111326,0.0,0,0,1,0,0,0,0
647510756,5.128857,0.0,0,0,1,0,0,0,0
648010764,5.1240234,0.0,0,0,1,0,0,0,0
648510750,5.1240234,0.0,0,0,1,0,0,0,0
649010786,5.1449704,0.0,0,0,1,0,0,0,0
649510792,5.1385255,0.0,0,0,1,0,0,0,0
650010745,5.1401367,0.0,0,0,1,0,0,0,0
650510756,5.1240234,0.0,0,0,1,0,0,0,0
651010750,5.1240234,0.0,0,0,1,0,0,0,0
651510755,5.127246,0.0,0,0,1,0,0,0,0
652020745,5.1208005,0.0,0,0,1,0,0,0,0
652520745,5.1691403,0.0,0,0,1,0,0,0,0
653020778,5.1755857,0.0,0,0,1,0,0,0,0
653520771,5.088574,0.0,0,0,1,0,0,0,0
654020745,5.0611815,0.0,0,0,1,0,0,0,0
654530758,5.0998535,0.0,0,0,1,0,0,0,0
655030745,5.117578,0.0,0,0,1,0,0,0,0
655530748,5.1095214,0.0,0,0,1,0,0,0,0
656030757,5.1143556,0.0,0,0,1,0,0,0,0
656530746,5.1143556,0.0,0,0,1,0,0,0,0
657040745,5.104687,0.0,0,0,1,0,0,0,0
657540743,5.117578,0.0,0,0,1,0,0,0,0
658040775,5.117578,0.0,0,0,1,0,0,0,0
658540745,5.117578,0.0,0,0,1,0,0,0,0
659040745,5.117578,0.0,0,0,1,0,0,0,0
659540822,5.1143556,0.0,0,0,1,0,0,0,0
660040745,5.117578,0.0,0,0,1,0,0,0,0
660540745,5.1111326,0.0,0,0,1,0,0,0,0
661050755,5.1111326,0.0,0,0,1,0,0,0,0
661550747,5.08374,0.0,0,0,1,0,0,0,0
662050763,5.1143556,0.0,0,0,1,0,0,0,0
662550770,5.103076,0.0,0,0,1,0,0,0,0
663050791,5.0950193,0.0,0,0,1,0,0,0,0
663550745,5.1449704,0.0,0,0,1,0,0,0,0
664050749,5.1755857,0.0,0,0,1,0,0,0,0
664550824,5.104687,0.0,0,0,1,0,0,0,0
665050758,5.117578,0.0,0,0,1,0,0,0,0
665560771,5.1111326,0.0,0,0,1,0,0,0,0
666060745,5.106299,0.0,0,0,1,0,0,0,0
666570785,5.1095214,0.0,0,0,1,0,0,0,0
667070765,5.0756836,0.0,0,0,1,0,0,0,0
667570755,5.1111326,0.0,0,0,1,0,0,0,0
668070748,5.1111326,0.0,0,0,1,0,0,0,0
668570762,5.1014647,0.0,0,0,1,0,0,0,0
669070747,5.103076,0.0,0,0,1,0,0,0,0
669570747,5.1111326,0.0,0,0,1,0,0,0,0
670080745,5.0950193,0.0,0,0,1,0,0,0,0
670580745,5.0982423,0.0,0,0,1,0,0,0,0
671080745,5.1111326,0.0,0,0,1,0,0,0,0
671580778,5.117578,0.0,0,0,1,0,0,0,0
672090749,5.112744,0.0,0,0,1,0,0,0,0
672590746,5.0901856,0.0,0,0,1,0,0,0,0
673090795,5.0998535,0.0,0,0,1,0,0,0,0
673590761,5.117578,0.0,0,0,1,0,0,0,0
674100771,5.1143556,0.0,0,0,1,0,0,0,0
674600745,4.856543,0.0,0,0,1,0,0,0,0
675100745,5.13208,0.0,0,0,1,0,0,0,0
675600745,5.146582,0.0,0,0,1,0,0,0,0
676100746,5.206201,0.0,0,0,1,0,0,0,0
676600745,5.1449704,0.0,0,0,1,0,0,0,0
677100745,5.153027,0.0,0,0,1,0,0,0,0
677600770,5.143359,0.0,0,0,1,0,0,0,0
678100790,5.1449704,0.0,0,0,1,0,0,0,0
678610755,5.1401367,0.0,0,0,1,0,0,0,0
679110745,5.141748,0.0,0,0,1,0,0,0,0
679610747,5.141748,0.0,0,0,1,0,0,0,0
680110778,5.1385255,0.0,0,0,1,0,0,0,0
680610755,5.146582,0.0,0,0,1,0,0,0,0
681120745,5.1449704,0.0,0,0,1,0,0,0,0
681620745,5.154639,0.0,0,0,1,0,0,0,0
682120781,5.1449704,0.0,0,0,1,0,0,0,0
682630772,5.1498046,0.0,0,0,1,0,0,0,0
683130784,5.151416,0.0,0,0,1,0,0,0,0
683630763,5.136914,0.0,0,0,1,0,0,0,0
684130755,5.143359,0.0,0,0,1,0,0,0,0
684640745,5.1336913,0.0,0,0,1,0,0,0,0
685140745,5.141748,0.0,0,0,1,0,0,0,0
685640745,5.1449704,0.0,0,0,1,0,0,0,0
686150746,5.1240234,0.0,0,0,1,0,0,0,0
686650777,5.1336913,0.0,0,0,1,0,0,0,0
687150747,5.146582,0.0,0,0,1,0,0,0,0
687650789,5.1385255,0.0,0,0,1,0,0,0,0
688160745,5.1401367,0.0,0,0,1,0,0,0,0
688660777,5.1191893,0.0,0,0,1,0,0,0,0
689160745,5.13208,0.0,0,0,1,0,0,0,0
689660745,5.143359,0.0,0,0,1,0,0,0,0
690170767,5.153027,0.0,0,0,1,0,0,0,0
690670757,5.153027,0.0,0,0,1,0,0,0,0
691170748,5.143359,0.0,0,0,1,0,0,0,0
691670781,5.136914,0.0,0,0,1,0,0,0,0
692170748,5.1256347,0.0,0,0,1,0,0,0,0
692670747,5.153027,0.0,0,0,1,0,0,0,0
693170779,5.1401367,0.0,0,0,1,0,0,0,0
693680745,5.1481934,0.0,0,0,1,0,0,0,0
694180749,5.127246,0.0,0,0,1,0,0,0,0
694680766,5.136914,0.0,0,0,1,0,0,0,0
695180787,5.146582,0.0,0,0,1,0,0,0,0
695680745,5.143359,0.0,0,0,1,0,0,0,0
696180747,5.1449704,0.0,0,0,1,0,0,0,0
696680754,5.151416,0.0,0,0,1,0,0,0,0
697180745,5.136914,0.0,0,0,1,0,0,0,0
697680745,5.146582,0.0,0,0,1,0,0,0,0
698180773,5.153027,0.0,0,0,1,0,0,0,0
698690780,5.136914,0.0,0,0,1,0,0,0,0
699190766,5.1336913,0.0,0,0,1,0,0,0,0
701200745,5.136914,0.0,0,0,1,0,0,0,0
701700783,5.1353025,0.0,0,0,1,0,0,0,0
702200745,5.1401367,0.0,0,0,1,0,0,0,0
702700745,5.146582,0.0,0,0,1,0,0,0,0
703210761,5.153027,0.0,0,0,1,0,0,0,0
703710745,5.146582,0.0,0,0,1,0,0,0,0
704210758,5.1401367,0.0,0,0,1,0,0,0,0
704710756,5.104687,0.0,0,0,1,0,0,0,0
705210767,5.136914,0.0,0,0,1,0,0,0,0
705720762,5.1256347,0.0,0,0,1,0,0,0,0
706220757,5.1401367,0.0,0,0,1,0,0,0,0
706720746,5.1401367,0.0,0,0,1,0,0,0,0
707230748,5.1385255,0.0,0,0,1,0,0,0,0
707730750,5.1498046,0.0,0,0,1,0,0,0,0
708240755,5.154639,0.0,0,0,1,0,0,0,0
708740751,5.1401367,0.0,0,0,1,0,0,0,0
709240771,5.136914,0.0,0,0,1,0,0,0,0
709740746,5.1449704,0.0,0,0,1,0,0,0,0
710240745,5.141748,0.0,0,0,1,0,0,0,0
710740745,5.136914,0.0,0,0,1,0,0,0,0
711250754,5.1336913,0.0,0,0,1,0,0,0,0
711750787,5.1385255,0.0,0,0,1,0,0,0,0
712250781,5.1385255,0.0,0,0,1,0,0,0,0
712750755,5.1401367,0.0,0,0,1,0,0,0,0
713260746,5.1449704,0.0,0,0,1,0,0,0,0
713760745,5.1449704,0.0,0,0,1,0,0,0,0
714270750,5.122412,0.0,0,0,1,0,0,0,0
714770758,5.130469,0.0,0,0,1,0,0,0,0
715270763,5.1143556,0.0,0,0,1,0,0,0,0
715770756,5.1353025,0.0,0,0,1,0,0,0,0
716270758,5.136914,0.0,0,0,1,0,0,0,0
716770758,5.1884766,0.0,0,0,1,0,0,0,0
717270752,5.1788087,0.0,0,0,1,0,0,0,0
717770769,5.2480955,0.0,0,0,1,0,0,0,0
718270770,5.254541,0.0,0,0,1,0,0,0,0
718770760,5.254541,0.0,0,0,1,0,0,0,0
719270753,5.254541,0.0,0,0,1,0,0,0,0
719770756,5.2577634,0.0,0,0,1,0,0,0,0
720270774,5.2464843,0.0,0,0,1,0,0,0,0
720780745,5.2529297,0.0,0,0,1,0,0,0,0
721280771,5.26582,0.0,0,0,1,0,0,0,0
721780745,5.2754884,0.0,0,0,1,0,0,0,0
722280745,5.264209,0.0,0,0,1,0,0,0,0
722790754,5.2674317,0.0,0,0,1,0,0,0,0
723290755,5.259375,0.0,0,0,1,0,0,0,0
723790756,5.256152,0.0,0,0,1,0,0,0,0
724290760,5.343164,0.0,0,0,1,0,0,0,0
724800745,5.280322,0.0,0,0,1,0,0,0,0
