timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
421854277,-0.010263465,0.058013376,-1.010765,0.0,0.87468183,0.0095529035,0.027860083,-0.48380187,0.41223755,1.0,1,0,0,0,0,0,0
421958347,-0.0016090446,0.055149257,-1.010765,0.0,0.87466717,0.0126446625,0.024513798,-0.48393852,0.4026956,1.0,1,0,0,0,0,0,0
422058857,0.001467726,0.0579835,-1.010765,0.0,0.87461114,0.014676007,0.025008766,-0.48395717,0.38846934,1.0,1,0,0,0,0,0,0
422262379,0.016121333,0.049181897,-1.010765,0.0,0.8746004,0.018954718,0.017612664,-0.4841535,0.39036483,1.0,1,0,0,0,0,0,0
422363576,0.012841415,0.053155255,-1.010765,0.0,0.8745797,0.0184816,0.02014451,-0.48411053,0.38558766,1.0,1,0,0,0,0,0,0
422462299,0.014455272,0.052724276,-1.010765,0.0,0.87457025,0.01908306,0.019565359,-0.48412803,0.3876614,1.0,1,0,0,0,0,0,0
422566246,0.028419215,0.045363914,-1.010765,0.0,0.87451994,0.02340888,0.012965296,-0.48425072,0.3949342,1.0,1,0,0,0,0,0,0
422666686,0.023433609,0.0491724,-1.010765,0.0,0.8745254,0.022149945,0.015838265,-0.48421466,0.39926863,1.0,1,0,0,0,0,0,0
422771676,0.0131407995,0.052762516,-1.010765,0.0,0.8745821,0.01851751,0.019900264,-0.48411492,0.39668885,1.0,1,0,0,0,0,0,0
422874924,0.017753746,0.049961463,-1.010765,0.0,0.87457454,0.019857133,0.017558467,-0.48416606,0.4022431,1.0,1,0,0,0,0,0,0
422974891,0.01915661,0.04977393,-1.010765,0.0,0.8745629,0.020425225,0.017136829,-0.48417857,0.40406278,1.0,1,0,0,0,0,0,0
423078337,0.01293057,0.05254984,-1.010765,0.0,0.8745868,0.01837413,0.019858137,-0.48411357,0.40189952,1.0,1,0,0,0,0,0,0
423179214,0.0072163776,0.054726105,-1.010765,0.0,0.87460834,0.016401807,0.022193016,-0.4840442,0.4010616,1.0,1,0,0,0,0,0,0
423278266,0.00032892424,0.057865806,-1.010765,0.0,0.87462085,0.014149524,0.025232859,-0.48394373,0.40241867,1.0,1,0,0,0,0,0,0
423382271,0.01309233,0.055952493,-1.010765,0.0,0.8745396,0.019267961,0.021307187,-0.4841025,0.4020515,1.0,1,0,0,0,0,0,0
423482903,-0.0063099074,0.06505781,-1.010765,0.0,0.87457186,0.012986671,0.029983917,-0.48379382,0.39942753,1.0,1,0,0,0,0,0,0
423583049,-0.002922143,0.062482886,-1.010765,0.0,0.87458354,0.013845025,0.028038476,-0.4838655,0.40295726,1.0,1,0,0,0,0,0,0
423686336,-0.007159433,0.0713293,-1.010765,0.0,0.8744891,0.014132775,0.03293136,-0.48371947,0.4063058,1.0,1,0,0,0,0,0,0
423786597,-0.010264529,0.06967578,-1.010765,0.0,0.8745335,0.0123749245,0.032959443,-0.48368567,0.41729116,1.0,1,0,0,0,0,0,0
423891355,-0.008617767,0.07200878,-1.010765,0.0,0.8744893,0.013659542,0.033581115,-0.48368815,0.41911012,1.0,1,0,0,0,0,0,0
423995031,-0.015132083,0.07423512,-1.010765,0.0,0.8744976,0.011349951,0.03612956,-0.48354915,0.417909,1.0,1,0,0,0,0,0,0
424094578,-0.01813166,0.07780693,-1.010765,0.0,0.87446207,0.010902887,0.0384159,-0.48344737,0.42226368,1.0,1,0,0,0,0,0,0
424195796,-0.024359362,0.0768701,-1.010765,0.0,0.87450486,0.007953109,0.03951168,-0.48333928,0.4285309,1.0,1,0,0,0,0,0,0
424299072,-0.028973132,0.07934662,-1.010765,0.0,0.8744872,0.0065352954,0.04170877,-0.48320764,0.43509144,1.0,1,0,0,0,0,0,0
424398298,-0.027611312,0.07712799,-1.010765,0.0,0.8745132,0.006593613,0.040410228,-0.4832703,0.43576673,1.0,1,0,0,0,0,0,0
424502260,-0.033885524,0.078565985,-1.010765,0.0,0.87451094,0.0041983402,0.042554416,-0.48311704,0.42827395,1.0,1,0,0,0,0,0,0
424602803,-0.034481537,0.07758479,-1.010765,0.0,0.87452483,0.0037001392,0.042269666,-0.48312098,0.42311397,1.0,1,0,0,0,0,0,0
424702287,-0.032755706,0.07537778,-1.010765,0.0,0.87454945,0.0039203833,0.040888377,-0.4831935,0.41802207,1.0,1,0,0,0,0,0,0
424806524,-0.036368676,0.07632847,-1.010765,0.0,0.87454355,0.0025707355,0.042176586,-0.48310256,0.41886193,1.0,1,0,0,0,0,0,0
424906891,-0.03942095,0.08207058,-1.010765,0.0,0.8744744,0.002626658,0.045422412,-0.48293316,0.4170352,1.0,1,0,0,0,0,0,0
425011607,-0.029157357,0.07509173,-1.010765,0.0,0.8745447,0.005424587,0.03989395,-0.48327073,0.4178641,1.0,1,0,0,0,0,0,0
425114734,-0.03550445,0.07730256,-1.010765,0.0,0.8745302,0.0031845171,0.04239345,-0.48310417,0.4168012,1.0,1,0,0,0,0,0,0
425214201,-0.040001553,0.07671069,-1.010765,0.0,0.87454224,0.0010747456,0.043221038,-0.4830183,0.416979,1.0,1,0,0,0,0,0,0
425318421,-0.043506376,0.07870455,-1.010765,0.0,0.8745194,2.5102021e-05,0.04493844,-0.48290408,0.41805762,1.0,1,0,0,0,0,0,0
425418737,-0.04131449,0.076276235,-1.010765,0.0,0.87454784,0.00039541718,0.0433483,-0.4829977,0.42151672,1.0,1,0,0,0,0,0,0
425518257,-0.043709762,0.078902006,-1.010765,0.0,0.874517,-1.6010556e-05,0.045073804,-0.48289573,0.42575392,1.0,1,0,0,0,0,0,0
425622261,-0.054611236,0.0823976,-1.010765,0.0,0.8744654,-0.0039358865,0.04923182,-0.48256707,0.4293146,1.0,1,0,0,0,0,0,0
425722930,-0.05095087,0.07706657,-1.010765,0.0,0.87453127,-0.00362686,0.046020173,-0.48276713,0.43482175,1.0,1,0,0,0,0,0,0
425826423,-0.05437514,0.078000456,-1.010765,0.0,0.87451404,-0.0048979265,0.047254547,-0.4826678,0.42771384,1.0,1,0,0,0,0,0,0
425927611,-0.051795196,0.07579167,-1.010765,0.0,0.87454295,-0.004304893,0.04566712,-0.48277393,0.42882815,1.0,1,0,0,0,0,0,0
426027111,-0.061547834,0.080385156,-1.010765,0.0,0.8744674,-0.0074563883,0.050026532,-0.48244032,0.41967446,1.0,1,0,0,0,0,0,0
426127714,-0.06528442,0.07958834,-1.010765,0.0,0.8744595,-0.00928322,0.050579898,-0.48236507,0.41227174,1.0,1,0,0,0,0,0,0
426231844,-0.06177545,0.077510975,-1.010765,0.0,0.8744946,-0.008252322,0.048826423,-0.48250085,0.40894166,1.0,1,0,0,0,0,0,0
426331776,-0.054201946,0.07603168,-1.010765,0.0,0.87453467,-0.0052991495,0.046352874,-0.4827136,0.41225162,1.0,1,0,0,0,0,0,0
426432799,-0.06344881,0.07357049,-1.010765,0.0,0.8745222,-0.009938771,0.047509402,-0.48255044,0.41133428,1.0,1,0,0,0,0,0,0
426535645,-0.050151315,0.06624445,-1.010765,0.0,0.87463653,-0.0058987057,0.041099448,-0.48299798,0.42729348,1.0,1,0,0,0,0,0,0
426635181,-0.05782692,0.07246268,-1.010765,0.0,0.87455666,-0.0077488944,0.04566895,-0.48270592,0.42014015,1.0,1,0,0,0,0,0,0
426739049,-0.046969235,0.07104832,-1.010765,0.0,0.8746,-0.0033435544,0.042429827,-0.48297346,0.42497677,1.0,1,0,0,0,0,0,0
426839836,-0.04714702,0.07043865,-1.010765,0.0,0.8746056,-0.0035689722,0.042206407,-0.4829812,0.41021052,1.0,1,0,0,0,0,0,0
426939196,-0.055216867,0.07692785,-1.010765,0.0,0.8745229,-0.0055258293,0.04698923,-0.4826709,0.39726958,1.0,1,0,0,0,0,0,0
427043121,-0.046010725,0.07617362,-1.010765,0.0,0.8745475,-0.0016829805,0.044437483,-0.4828966,0.39546424,1.0,1,0,0,0,0,0,0
427143226,-0.04763209,0.08467551,-1.010765,0.0,0.8744454,-0.00033258653,0.04854245,-0.48268917,0.3765137,1.0,1,0,0,0,0,0,0
427248822,-0.05198188,0.08941829,-1.010765,0.0,0.8743821,-0.0010854519,0.05166311,-0.4824787,0.3717835,1.0,1,0,0,0,0,0,0
427351798,-0.046380535,0.09042316,-1.010765,0.0,0.8743676,0.0016068051,0.050750453,-0.4826004,0.3617393,1.0,1,0,0,0,0,0,0
427451813,-0.033253074,0.08916386,-1.010765,0.0,0.8743579,0.007040943,0.047031645,-0.48294592,0.36735436,1.0,1,0,0,0,0,0,0
427555039,-0.03323834,0.08966088,-1.010765,0.0,0.87435013,0.007167723,0.047245193,-0.48293725,0.3621592,1.0,1,0,0,0,0,0,0
427655670,-0.025685892,0.08655211,-1.010765,0.0,0.87436706,0.009716885,0.044062965,-0.48316276,0.3686084,1.0,1,0,0,0,0,0,0
427755114,-0.021468898,0.08252019,-1.010765,0.0,0.87440866,0.010584579,0.041282296,-0.4833148,0.36697334,1.0,1,0,0,0,0,0,0
427859113,-0.023406446,0.08771217,-1.010765,0.0,0.87433654,0.010994206,0.044019125,-0.4831946,0.37222,1.0,1,0,0,0,0,0,0
427959566,-0.021379976,0.083232984,-1.010765,0.0,0.87439716,0.010795983,0.04157229,-0.48330614,0.38303155,1.0,1,0,0,0,0,0,0
428059124,-0.02092997,0.086402446,-1.010765,0.0,0.8743439,0.011759842,0.042848505,-0.48326853,0.37934992,1.0,1,0,0,0,0,0,0
428163351,-0.026393728,0.085587315,-1.010765,0.0,0.87438554,0.009173878,0.04381243,-0.48316288,0.38371003,1.0,1,0,0,0,0,0,0
