timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
415939417,415939289,0.030123185,0.024909822,0.10293219,0.40759024,0.0,0.0,0.0,1.0
416039419,416039282,0.036532726,0.032709908,0.1077369,0.41236472,0.0,0.0,0.0,1.0
416143600,416143289,0.01975821,0.036394257,0.10373588,0.41629535,0.0,0.0,0.0,1.0
416244370,416244083,0.017572608,0.043698605,0.10425589,0.41626862,0.0,0.0,0.0,1.0
416344308,416344091,0.008907486,0.037492413,0.10145497,0.4192587,0.0,0.0,0.0,1.0
416448225,416448083,0.011094486,0.028014552,0.104209736,0.4212972,0.0,0.0,0.0,1.0
416548421,416548115,0.0009231119,0.030613044,0.101323225,0.42371956,0.0,0.0,0.0,1.0
416648376,416648082,0.013164769,0.030213458,0.10667451,0.42832938,0.0,0.0,0.0,1.0
416752303,416752082,0.009443287,0.028356131,0.106552236,0.4190729,0.0,0.0,0.0,1.0
416856336,416856082,0.0058792233,0.027340537,0.10318216,0.4194378,0.0,0.0,0.0,1.0
416956348,416956084,0.038049016,0.013947489,0.10888491,0.42907408,0.0,0.0,0.0,1.0
417060214,417060082,0.015758755,0.026592638,0.10996276,0.42841828,0.0,0.0,0.0,1.0
417160367,417160108,-0.0033322868,0.023237618,0.11309691,0.42630345,0.0,0.0,0.0,1.0
417260488,417260093,0.016690038,0.016658684,0.109243,0.43296906,0.0,0.0,0.0,1.0
417364216,417364082,0.013000696,0.024385422,0.11226416,0.43223155,0.0,0.0,0.0,1.0
417464306,417464082,0.024758274,0.022199979,0.112133615,0.43860802,0.0,0.0,0.0,1.0
417568415,417568082,0.009503501,0.024789544,0.1122903,0.43926105,0.0,0.0,0.0,1.0
417672333,417672085,0.017283829,0.02284839,0.10897706,0.44197592,0.0,0.0,0.0,1.0
417772346,417772082,0.02222411,0.024253638,0.11203374,0.43636328,0.0,0.0,0.0,1.0
417876363,417876082,0.011525489,0.02216281,0.11384801,0.43501213,0.0,0.0,0.0,1.0
417976329,417976082,0.01217774,0.033749904,0.11376581,0.43517554,0.0,0.0,0.0,1.0
418076214,418076082,-0.0008553278,0.038297314,0.117123246,0.4260483,0.0,0.0,0.0,1.0
418180400,418180082,0.022615861,0.02254073,0.11489768,0.4259594,0.0,0.0,0.0,1.0
418280214,418280082,0.0045727696,0.019672208,0.115007594,0.42534992,0.0,0.0,0.0,1.0
418380225,418380082,0.0048148083,0.0167457,0.11354027,0.42769104,0.0,0.0,0.0,1.0
418484392,418484082,0.0029919557,0.021500196,0.112509154,0.42782044,0.0,0.0,0.0,1.0
418584219,418584088,0.009299917,0.022538282,0.10795601,0.4323077,0.0,0.0,0.0,1.0
418688375,418688117,0.015225958,0.017332736,0.108167134,0.43361893,0.0,0.0,0.0,1.0
418792345,418792083,0.010789391,0.0279109,0.10737907,0.4369747,0.0,0.0,0.0,1.0
418896316,418896082,0.0029042002,0.03175304,0.10696477,0.43974212,0.0,0.0,0.0,1.0
418996395,418996082,0.01758661,0.027554823,0.108205095,0.43870735,0.0,0.0,0.0,1.0
419100278,419100095,0.034646653,0.013935675,0.11030382,0.43749586,0.0,0.0,0.0,1.0
419200216,419200082,0.013547443,0.01977863,0.107657075,0.42566836,0.0,0.0,0.0,1.0
419304224,419304082,0.00017129234,0.024911735,0.1062045,0.42589542,0.0,0.0,0.0,1.0
419408373,419408121,-0.008189197,0.022153486,0.112748206,0.42795098,0.0,0.0,0.0,1.0
419508386,419508089,-0.019350361,0.02610971,0.10860622,0.4300519,0.0,0.0,0.0,1.0
419612377,419612107,-0.017572887,0.029736195,0.11200916,0.43137488,0.0,0.0,0.0,1.0
419712214,419712082,-0.013132381,0.023178943,0.11127752,0.43258023,0.0,0.0,0.0,1.0
419812334,419812092,0.005806816,0.025875252,0.11757373,0.4374455,0.0,0.0,0.0,1.0
419916214,419916082,-0.0075607947,0.033509016,0.1157432,0.43248668,0.0,0.0,0.0,1.0
420016333,420016082,-0.009451962,0.016437192,0.11085794,0.43365255,0.0,0.0,0.0,1.0
420116225,420116082,0.0049434295,0.012977228,0.11258458,0.4384171,0.0,0.0,0.0,1.0
420220216,420220082,0.0154643385,0.020284908,0.11105033,0.4395401,0.0,0.0,0.0,1.0
420321116,420320897,0.0101351375,0.0334576,0.11140149,0.4383682,0.0,0.0,0.0,1.0
420421171,420420926,0.011557141,0.026436547,0.11242803,0.4326492,0.0,0.0,0.0,1.0
420525113,420524894,0.012941273,0.024345892,0.10341936,0.43342298,0.0,0.0,0.0,1.0
420625142,420624882,0.03136784,0.023683071,0.11052946,0.43329585,0.0,0.0,0.0,1.0
420725046,420724882,0.020892447,0.01567217,0.10618514,0.42993125,0.0,0.0,0.0,1.0
420829213,420828922,0.016731314,0.03174122,0.10389923,0.4319246,0.0,0.0,0.0,1.0
420929120,420928909,0.01435581,0.025608875,0.10725675,0.42725775,0.0,0.0,0.0,1.0
421033015,421032886,0.00554552,0.024766842,0.1049873,0.42059758,0.0,0.0,0.0,1.0
421137310,421136882,0.030001584,0.025424613,0.109767966,0.42228934,0.0,0.0,0.0,1.0
421237041,421236882,0.03831485,0.028020518,0.10092236,0.42166898,0.0,0.0,0.0,1.0
421341113,421340900,0.036253072,0.022516245,0.09884527,0.41834787,0.0,0.0,0.0,1.0
421441174,421440921,0.011517398,0.022012765,0.09726229,0.4204454,0.0,0.0,0.0,1.0
421541160,421540945,0.017741013,0.016723633,0.10385759,0.42916152,0.0,0.0,0.0,1.0
421645138,421644893,0.024064157,0.022281734,0.099887095,0.42972165,0.0,0.0,0.0,1.0
421745116,421744884,0.035996888,0.022855537,0.10076644,0.42862746,0.0,0.0,0.0,1.0
421845011,421844882,0.049407434,0.04048122,0.098472096,0.4141847,0.0,0.0,0.0,1.0
421949224,421948903,0.056297228,0.02521165,0.094632626,0.39599058,0.0,0.0,0.0,1.0
422053112,422052905,0.04897069,0.022499913,0.09346946,0.3893189,0.0,0.0,0.0,1.0
422257150,422256893,0.04293809,0.02811898,0.09955018,0.38661325,0.0,0.0,0.0,1.0
422357110,422356882,0.030034376,0.022328632,0.10404191,0.38456926,0.0,0.0,0.0,1.0
422461156,422460899,0.025788402,0.026326416,0.10840636,0.38721585,0.0,0.0,0.0,1.0
422561125,422560899,0.02410951,0.03684628,0.106529765,0.39209715,0.0,0.0,0.0,1.0
422661158,422660938,0.028801285,0.038845837,0.112028114,0.3986449,0.0,0.0,0.0,1.0
422765125,422764882,0.022835905,0.043496277,0.10432055,0.39571318,0.0,0.0,0.0,1.0
422865162,422864888,0.024876945,0.03501221,0.11442951,0.40012646,0.0,0.0,0.0,1.0
422965017,422964882,0.044517767,0.026254723,0.11354917,0.3974721,0.0,0.0,0.0,1.0
423069156,423068915,0.059275016,0.02798478,0.119848646,0.40405157,0.0,0.0,0.0,1.0
423169172,423168900,0.040276613,0.03733202,0.123950206,0.40740716,0.0,0.0,0.0,1.0
423273165,423272889,0.00064922124,0.06002297,0.12566571,0.40615678,0.0,0.0,0.0,1.0
423377188,423376884,0.008549822,0.067318216,0.12937152,0.4028271,0.0,0.0,0.0,1.0
423481106,423480899,0.005474927,0.05922928,0.13869284,0.39691108,0.0,0.0,0.0,1.0
423581199,423580905,-0.0010814259,0.07167211,0.1416273,0.3970415,0.0,0.0,0.0,1.0
423685138,423684882,0.0069158003,0.05827433,0.13773392,0.40202305,0.0,0.0,0.0,1.0
423785146,423784882,0.03649348,0.030339863,0.13411978,0.41187888,0.0,0.0,0.0,1.0
423889171,423888882,0.03233178,0.04718995,0.13648398,0.41637215,0.0,0.0,0.0,1.0
423993014,423992882,0.02056544,0.054004747,0.14070764,0.41538465,0.0,0.0,0.0,1.0
424093168,424092887,0.016610323,0.05203303,0.13769123,0.41727293,0.0,0.0,0.0,1.0
424193187,424192883,0.0312669,0.041538812,0.1354573,0.43041566,0.0,0.0,0.0,1.0
424297012,424296883,0.040337313,0.019132718,0.13282849,0.4353247,0.0,0.0,0.0,1.0
424397110,424396927,0.02399447,0.02839878,0.13204978,0.4346331,0.0,0.0,0.0,1.0
424501115,424500889,0.032219946,0.042270806,0.13346262,0.43384418,0.0,0.0,0.0,1.0
424601124,424600899,0.022346424,0.045911506,0.12959875,0.42645034,0.0,0.0,0.0,1.0
424701132,424700899,0.029961351,0.039974257,0.12373666,0.42133588,0.0,0.0,0.0,1.0
424805132,424804913,0.024232827,0.04005861,0.12102791,0.41930193,0.0,0.0,0.0,1.0
424905175,424904882,0.036453664,0.03860567,0.12258976,0.4202488,0.0,0.0,0.0,1.0
425009188,425008887,0.026457287,0.039243445,0.11633052,0.41674894,0.0,0.0,0.0,1.0
425113183,425112882,0.039553694,0.037092358,0.114103176,0.41905406,0.0,0.0,0.0,1.0
425213015,425212882,0.019114096,0.04255693,0.11430208,0.41968703,0.0,0.0,0.0,1.0
425317011,425316882,0.022485785,0.04064292,0.109490685,0.42051268,0.0,0.0,0.0,1.0
425417124,425416882,0.014677785,0.036641903,0.10867345,0.42120606,0.0,0.0,0.0,1.0
425517044,425516882,0.0025630342,0.042158533,0.1128597,0.42555282,0.0,0.0,0.0,1.0
425621114,425620899,0.010136254,0.031794503,0.109730996,0.42760846,0.0,0.0,0.0,1.0
425721157,425720908,0.012286091,0.03157904,0.10766437,0.4285623,0.0,0.0,0.0,1.0
425821134,425820945,0.009345862,0.031628102,0.1073395,0.42934346,0.0,0.0,0.0,1.0
425925820,425925692,-0.003171716,0.038755417,0.104069136,0.42854208,0.0,0.0,0.0,1.0
426025934,426025683,0.022565128,0.021733332,0.10523138,0.4266638,0.0,0.0,0.0,1.0
426125826,426125682,0.0133715775,0.031781502,0.104085624,0.413704,0.0,0.0,0.0,1.0
426229969,426229682,0.042955626,0.018383302,0.10486925,0.41800267,0.0,0.0,0.0,1.0
426330013,426329682,0.011321461,0.022191418,0.093370065,0.40848976,0.0,0.0,0.0,1.0
426429949,426429688,0.026136465,0.03551169,0.105981626,0.4127088,0.0,0.0,0.0,1.0
426533942,426533689,0.02704729,0.030600231,0.10552745,0.41948918,0.0,0.0,0.0,1.0
426633952,426633683,0.026695238,0.031730246,0.10590645,0.4280798,0.0,0.0,0.0,1.0
426737926,426737682,0.029120628,0.033471197,0.10608127,0.41839045,0.0,0.0,0.0,1.0
426837939,426837682,0.033650283,0.043321565,0.10214525,0.4173154,0.0,0.0,0.0,1.0
426938004,426937682,0.038350444,0.048950404,0.10954076,0.40210408,0.0,0.0,0.0,1.0
427041977,427041682,0.014813246,0.03404956,0.11043773,0.38856366,0.0,0.0,0.0,1.0
427141814,427141682,0.023116883,0.052261833,0.10992234,0.38437313,0.0,0.0,0.0,1.0
427245942,427245682,0.038945805,0.040641323,0.10779865,0.37199354,0.0,0.0,0.0,1.0
427349906,427349690,0.041137636,0.036538422,0.11215363,0.37362838,0.0,0.0,0.0,1.0
427449964,427449709,0.026988763,0.045601506,0.107718565,0.3638505,0.0,0.0,0.0,1.0
427553901,427553689,0.03905028,0.05503388,0.10481908,0.3688218,0.0,0.0,0.0,1.0
427653813,427653682,0.04050698,0.05630146,0.102493696,0.36051238,0.0,0.0,0.0,1.0
427753934,427753682,0.026909802,0.057582766,0.09995412,0.36891255,0.0,0.0,0.0,1.0
427857957,427857688,0.015719768,0.06636253,0.10064069,0.3727197,0.0,0.0,0.0,1.0
427957920,427957686,0.024078619,0.07097309,0.10019519,0.3778278,0.0,0.0,0.0,1.0
428057950,428057696,0.036799833,0.06506156,0.10777026,0.387935,0.0,0.0,0.0,1.0
428161938,428161682,0.020820782,0.059303492,0.1006028,0.3852621,0.0,0.0,0.0,1.0
428261813,428261682,0.022926636,0.060221747,0.1023764,0.38537076,0.0,0.0,0.0,1.0
428365911,428365682,0.02762295,0.06461638,0.10590476,0.38460466,0.0,0.0,0.0,1.0
428470026,428469682,0.03412396,0.046384353,0.10520382,0.3871742,0.0,0.0,0.0,1.0
428573970,428573697,0.0059959693,0.07733542,0.10541504,0.39393353,0.0,0.0,0.0,1.0
428673980,428673705,0.011543698,0.057148583,0.10664079,0.3973819,0.0,0.0,0.0,1.0
428777924,428777689,0.0057077,0.056612767,0.10748412,0.40330797,0.0,0.0,0.0,1.0
428877915,428877681,0.022761341,0.057055168,0.10932713,0.40775874,0.0,0.0,0.0,1.0
428981936,428981689,0.022249378,0.051098567,0.110500194,0.41884542,0.0,0.0,0.0,1.0
429085812,429085682,0.039368372,0.04298228,0.10646432,0.42647892,0.0,0.0,0.0,1.0
429289987,429289683,0.04685888,0.042815376,0.10598683,0.43921578,0.0,0.0,0.0,1.0
429389959,429389695,0.036855027,0.037036195,0.1004191,0.43587598,0.0,0.0,0.0,1.0
429489942,429489683,0.025612248,0.036625843,0.10750391,0.43053195,0.0,0.0,0.0,1.0
429589987,429589719,0.028238941,0.04737919,0.108353876,0.43335128,0.0,0.0,0.0,1.0
429693811,429693682,0.018101275,0.041799072,0.11099756,0.43260443,0.0,0.0,0.0,1.0
429793942,429793682,0.009293145,0.039461467,0.11416947,0.43185982,0.0,0.0,0.0,1.0
429897981,429897684,0.022284612,0.037253316,0.11009314,0.43292677,0.0,0.0,0.0,1.0
429997945,429997682,0.026747711,0.028874395,0.1175812,0.43560386,0.0,0.0,0.0,1.0
430101911,430101682,0.031313036,0.025583785,0.113719575,0.43160585,0.0,0.0,0.0,1.0
430202752,430202488,0.008701427,0.044671286,0.12455976,0.42971644,0.0,0.0,0.0,1.0
430302737,430302523,0.0052245827,0.048383333,0.115901686,0.4165666,0.0,0.0,0.0,1.0
430402798,430402484,0.019880215,0.04495936,0.11867572,0.40332496,0.0,0.0,0.0,1.0
430506620,430506482,0.03776321,0.038978558,0.11440581,0.39711082,0.0,0.0,0.0,1.0
430606740,430606494,0.02107851,0.033035353,0.119086206,0.38947922,0.0,0.0,0.0,1.0
430710901,430710502,0.025765426,0.043257438,0.110633515,0.39016435,0.0,0.0,0.0,1.0
430814744,430814536,0.019553049,0.051071875,0.10281978,0.39464003,0.0,0.0,0.0,1.0
430914700,430914483,0.027327871,0.06635563,0.10042343,0.39680263,0.0,0.0,0.0,1.0
431018613,431018483,0.0133383665,0.031557243,0.09765619,0.4016589,0.0,0.0,0.0,1.0
431118616,431118484,0.013961445,0.03516474,0.10245919,0.40831318,0.0,0.0,0.0,1.0
431218742,431218491,0.016418368,0.04080824,0.09981404,0.41113013,0.0,0.0,0.0,1.0
431322733,431322482,0.018030731,0.022821035,0.09756099,0.42199278,0.0,0.0,0.0,1.0
431422613,431422483,0.0046066362,0.0399928,0.10263647,0.41476488,0.0,0.0,0.0,1.0
431522618,431522482,0.006748145,0.041473333,0.097057745,0.4275287,0.0,0.0,0.0,1.0
431626731,431626494,0.016830627,0.049211334,0.1018125,0.42542475,0.0,0.0,0.0,1.0
431726611,431726482,0.0119101405,0.040694673,0.10451009,0.43359733,0.0,0.0,0.0,1.0
431834620,431834482,-0.016629484,0.04837769,0.11157656,0.43620482,0.0,0.0,0.0,1.0
431934706,431934494,0.0063512838,0.05318743,0.11447535,0.44097242,0.0,0.0,0.0,1.0
432034738,432034482,0.0122023085,0.050932012,0.11727734,0.44810063,0.0,0.0,0.0,1.0
432138775,432138483,-0.031562865,0.048978653,0.114418164,0.4327985,0.0,0.0,0.0,1.0
432238611,432238482,-0.009224407,0.053072814,0.11935716,0.4271523,0.0,0.0,0.0,1.0
432338611,432338482,-0.0019616527,0.03576763,0.11622174,0.42193925,0.0,0.0,0.0,1.0
432442683,432442502,-0.012627914,0.04481453,0.11856594,0.41816765,0.0,0.0,0.0,1.0
432542688,432542482,-0.02651564,0.0407409,0.12012632,0.41560417,0.0,0.0,0.0,1.0
432642804,432642489,-0.014372765,0.036116146,0.11916447,0.41587645,0.0,0.0,0.0,1.0
432746705,432746493,-0.014331121,0.037799254,0.117198266,0.41584426,0.0,0.0,0.0,1.0
432846711,432846500,-0.0028172918,0.026757246,0.11992152,0.42033875,0.0,0.0,0.0,1.0
432950866,432950506,0.003446319,0.030966299,0.11540588,0.42751208,0.0,0.0,0.0,1.0
433054748,433054484,-0.00058183726,0.023661718,0.1186704,0.43188876,0.0,0.0,0.0,1.0
433154740,433154482,-0.013854816,0.0316291,0.11362391,0.43355575,0.0,0.0,0.0,1.0
433258611,433258482,-0.024694424,0.03276843,0.11338631,0.43248323,0.0,0.0,0.0,1.0
433358747,433358482,-0.004595718,0.039622378,0.110506795,0.4357079,0.0,0.0,0.0,1.0
433458763,433458500,0.0005103913,0.04333789,0.11189728,0.43179724,0.0,0.0,0.0,1.0
433562610,433562482,-0.013504296,0.04300858,0.107263505,0.43124622,0.0,0.0,0.0,1.0
433662708,433662488,-0.014519339,0.027849596,0.11499643,0.4185391,0.0,0.0,0.0,1.0
433762616,433762482,0.0030401587,0.036174595,0.117192924,0.41037175,0.0,0.0,0.0,1.0
433866684,433866488,-0.012205286,0.03971095,0.117486715,0.41564834,0.0,0.0,0.0,1.0
433966706,433966482,-0.033667292,0.06021753,0.12533915,0.40541792,0.0,0.0,0.0,1.0
434070896,434070506,-0.031399034,0.07091305,0.13168393,0.39462197,0.0,0.0,0.0,1.0
434174749,434174488,-0.01063262,0.040158052,0.13723002,0.38839972,0.0,0.0,0.0,1.0
434278650,434278489,-0.016507903,0.074328445,0.12773769,0.3910812,0.0,0.0,0.0,1.0
434378617,434378482,0.027960733,0.045778785,0.12153647,0.3888872,0.0,0.0,0.0,1.0
434482621,434482482,-0.014377871,0.050530605,0.11932682,0.3796908,0.0,0.0,0.0,1.0
434582723,434582509,-0.029088775,0.05538991,0.11640092,0.37738612,0.0,0.0,0.0,1.0
434686620,434686492,-0.006182296,0.03854842,0.10464952,0.3641337,0.0,0.0,0.0,1.0
434786775,434786482,-0.002098833,0.06418319,0.10372253,0.35594627,0.0,0.0,0.0,1.0
434886751,434886489,-0.002248338,0.07157793,0.0995227,0.34005234,0.0,0.0,0.0,1.0
434987549,434987317,-0.019706113,0.06697529,0.08982046,0.3380457,0.0,0.0,0.0,1.0
435091560,435091282,-0.015409941,0.059855614,0.087017186,0.32682675,0.0,0.0,0.0,1.0
435191420,435191283,0.005629572,0.03639444,0.08558904,0.3298169,0.0,0.0,0.0,1.0
435295591,435295282,-0.020743143,0.053566936,0.07464724,0.34174728,0.0,0.0,0.0,1.0
435395591,435395282,-0.015911812,0.038016934,0.07583047,0.35732153,0.0,0.0,0.0,1.0
435495679,435495327,-0.01847485,0.053639106,0.07477071,0.36849785,0.0,0.0,0.0,1.0
435599548,435599295,-0.026863594,0.054607857,0.079392426,0.38359484,0.0,0.0,0.0,1.0
435699544,435699282,-0.03472578,0.0686585,0.08679541,0.3888658,0.0,0.0,0.0,1.0
435799609,435799293,-0.00048036873,0.04943604,0.08669431,0.3918947,0.0,0.0,0.0,1.0
435903421,435903282,-0.0051561818,0.05903038,0.08683138,0.39622986,0.0,0.0,0.0,1.0
436003413,436003282,-0.010490155,0.060738612,0.09359484,0.39244267,0.0,0.0,0.0,1.0
436107657,436107283,0.0030772174,0.06623262,0.09205114,0.39857215,0.0,0.0,0.0,1.0
436211637,436211332,-0.0021989946,0.06665979,0.09471864,0.3958282,0.0,0.0,0.0,1.0
436311553,436311282,-0.036806967,0.063614205,0.097691074,0.3963992,0.0,0.0,0.0,1.0
436415411,436415282,-0.021313637,0.064634316,0.099688075,0.39528528,0.0,0.0,0.0,1.0
436515411,436515282,-0.011065647,0.05996367,0.1005938,0.38959897,0.0,0.0,0.0,1.0
436615537,436615323,-0.009567726,0.077131405,0.10720859,0.39206898,0.0,0.0,0.0,1.0
436719411,436719282,-0.031928886,0.055429064,0.10086285,0.3850418,0.0,0.0,0.0,1.0
436819458,436819282,-0.033110227,0.07653481,0.108751476,0.38383391,0.0,0.0,0.0,1.0
436919411,436919282,-0.015126613,0.068394534,0.10433449,0.38213274,0.0,0.0,0.0,1.0
437023414,437023282,-0.018741978,0.056393307,0.10470166,0.38826254,0.0,0.0,0.0,1.0
437123410,437123282,-0.0043498804,0.051010445,0.09942184,0.38587585,0.0,0.0,0.0,1.0
437227419,437227282,-0.017228616,0.05993524,0.09932942,0.38652095,0.0,0.0,0.0,1.0
437327523,437327282,-0.03162659,0.06604365,0.09881642,0.39190295,0.0,0.0,0.0,1.0
437427666,437427337,-0.02027402,0.062267117,0.10279826,0.3915747,0.0,0.0,0.0,1.0
437531534,437531282,-0.033945173,0.060840823,0.10049512,0.39696357,0.0,0.0,0.0,1.0
437631587,437631316,-0.027471026,0.04662754,0.10513313,0.39994854,0.0,0.0,0.0,1.0
437731565,437731282,-0.01843356,0.039656844,0.09993754,0.4041994,0.0,0.0,0.0,1.0
437835412,437835282,-0.04975669,0.06324,0.10278344,0.39515975,0.0,0.0,0.0,1.0
437939461,437939282,-0.022050593,0.04900781,0.10245003,0.3992489,0.0,0.0,0.0,1.0
438039411,438039282,-0.047940854,0.05983711,0.103066206,0.39972857,0.0,0.0,0.0,1.0
438143590,438143282,-0.033622775,0.05671056,0.09381669,0.38962504,0.0,0.0,0.0,1.0
438243575,438243320,-0.023433642,0.06896867,0.10234547,0.383933,0.0,0.0,0.0,1.0
438347410,438347282,-0.0024720663,0.045699704,0.104845695,0.3924984,0.0,0.0,0.0,1.0
438447557,438447282,-0.030134195,0.05844363,0.09990418,0.38718325,0.0,0.0,0.0,1.0
438547599,438547333,-0.03653871,0.06300093,0.09767647,0.3865302,0.0,0.0,0.0,1.0
438651412,438651282,-0.031129336,0.06750274,0.10479665,0.38942897,0.0,0.0,0.0,1.0
438751539,438751289,-0.018863756,0.06831401,0.102670036,0.38715538,0.0,0.0,0.0,1.0
438851411,438851282,-0.036586527,0.06432002,0.09817957,0.38109276,0.0,0.0,0.0,1.0
438955463,438955289,-0.016698172,0.044919703,0.10390776,0.38110977,0.0,0.0,0.0,1.0
439055410,439055281,-0.030789685,0.040298205,0.09877803,0.3804659,0.0,0.0,0.0,1.0
439159517,439159294,-0.015760269,0.043876946,0.09590934,0.38841394,0.0,0.0,0.0,1.0
439259518,439259282,-0.0086835995,0.042709466,0.09182451,0.3951269,0.0,0.0,0.0,1.0
439359587,439359322,0.005976444,0.030847954,0.09057569,0.40477645,0.0,0.0,0.0,1.0
439464225,439464083,-0.012115619,0.040385094,0.08415568,0.4109131,0.0,0.0,0.0,1.0
439564334,439564082,0.011013848,0.046290305,0.09108076,0.41975474,0.0,0.0,0.0,1.0
439664216,439664083,-0.006742334,0.05473135,0.08792053,0.41854796,0.0,0.0,0.0,1.0
439768338,439768085,-0.030425807,0.04918929,0.08657042,0.40808398,0.0,0.0,0.0,1.0
439868349,439868082,-0.014359596,0.063175105,0.09527718,0.41228673,0.0,0.0,0.0,1.0
439968401,439968082,-0.027635278,0.057732224,0.099151805,0.40219787,0.0,0.0,0.0,1.0
440072450,440072086,-0.005625128,0.054380212,0.09827015,0.4026412,0.0,0.0,0.0,1.0
440172377,440172127,-0.010515543,0.03996541,0.10702226,0.40645912,0.0,0.0,0.0,1.0
440276225,440276081,-0.0011566728,0.053791933,0.109709516,0.40699008,0.0,0.0,0.0,1.0
440380220,440380082,-0.017027952,0.028253555,0.107396066,0.4040545,0.0,0.0,0.0,1.0
440480216,440480082,0.000891258,0.028438464,0.11056709,0.39650598,0.0,0.0,0.0,1.0
440584357,440584082,-0.005155554,0.041428063,0.10759491,0.40869477,0.0,0.0,0.0,1.0
440684216,440684082,-0.0027450016,0.031634785,0.107060865,0.41605648,0.0,0.0,0.0,1.0
440784448,440784084,-0.014243724,0.038859583,0.110056795,0.41807067,0.0,0.0,0.0,1.0
440888330,440888082,-0.014201945,0.04229284,0.109687306,0.4229637,0.0,0.0,0.0,1.0
440988315,440988082,0.008133173,0.044507727,0.113769196,0.4270785,0.0,0.0,0.0,1.0
441088370,441088082,0.016427228,0.039579853,0.11821079,0.43352804,0.0,0.0,0.0,1.0
441192338,441192082,-0.0046950127,0.044630602,0.11519855,0.4288768,0.0,0.0,0.0,1.0
441292331,441292125,0.015317731,0.032247834,0.11600697,0.4256134,0.0,0.0,0.0,1.0
441396225,441396082,0.014232055,0.044735014,0.120245755,0.41865608,0.0,0.0,0.0,1.0
441500372,441500082,0.00949076,0.054231606,0.11849455,0.41789865,0.0,0.0,0.0,1.0
441600354,441600088,0.01869269,0.047517255,0.1140036,0.40971133,0.0,0.0,0.0,1.0
441704233,441704089,0.03512559,0.038534686,0.114462115,0.41571274,0.0,0.0,0.0,1.0
441804214,441804082,0.009336126,0.0353397,0.12166156,0.4148117,0.0,0.0,0.0,1.0
441904299,441904113,-0.017003668,0.03328167,0.11399026,0.41946256,0.0,0.0,0.0,1.0
442008317,442008086,-0.011217556,0.045586035,0.11144622,0.41971937,0.0,0.0,0.0,1.0
442108386,442108082,-0.011487434,0.038702544,0.11433078,0.42019948,0.0,0.0,0.0,1.0
442208396,442208123,0.0072443993,0.026921466,0.11323372,0.41829684,0.0,0.0,0.0,1.0
442312214,442312082,0.0053550103,0.0446434,0.11903633,0.41583025,0.0,0.0,0.0,1.0
442412311,442412088,-0.005049482,0.050874136,0.11356427,0.4120093,0.0,0.0,0.0,1.0
442516253,442516082,0.0010540846,0.032237675,0.11723938,0.4119456,0.0,0.0,0.0,1.0
442620214,442620082,0.0097269695,0.028564116,0.112179056,0.41014236,0.0,0.0,0.0,1.0
442720216,442720082,0.009922121,0.048320726,0.10719075,0.4083538,0.0,0.0,0.0,1.0
442924338,442924082,0.023514768,0.038827024,0.106011294,0.4044653,0.0,0.0,0.0,1.0
443024304,443024089,0.02554968,0.041563068,0.10400418,0.4054245,0.0,0.0,0.0,1.0
443128399,443128082,0.036500588,0.03240906,0.098050855,0.3922561,0.0,0.0,0.0,1.0
443228370,443228089,0.028448619,0.043080237,0.099208996,0.38955557,0.0,0.0,0.0,1.0
443328430,443328083,0.012515073,0.04481004,0.101923265,0.38640732,0.0,0.0,0.0,1.0
443429134,443428882,0.004488406,0.05127887,0.10612328,0.3830817,0.0,0.0,0.0,1.0
443533021,443532890,0.029473955,0.031697433,0.104721546,0.39197546,0.0,0.0,0.0,1.0
443633147,443632888,0.02662877,0.044999458,0.10130667,0.39144728,0.0,0.0,0.0,1.0
443737110,443736896,0.05278706,0.04282493,0.099608876,0.39606637,0.0,0.0,0.0,1.0
443837101,443836882,0.04351969,0.05157656,0.10112611,0.40564832,0.0,0.0,0.0,1.0
443937118,443936906,0.044744547,0.03930387,0.10111576,0.40725973,0.0,0.0,0.0,1.0
444041105,444040898,0.020565866,0.060322993,0.10712983,0.3961562,0.0,0.0,0.0,1.0
444141149,444140900,0.044887148,0.049847677,0.10083995,0.38757613,0.0,0.0,0.0,1.0
444245182,444244883,0.046476196,0.048871182,0.096657656,0.37990442,0.0,0.0,0.0,1.0
444349169,444348888,0.035273064,0.05540182,0.099752545,0.36816236,0.0,0.0,0.0,1.0
444449134,444448882,0.03143824,0.056549132,0.09348235,0.37611938,0.0,0.0,0.0,1.0
444553018,444552889,0.01346197,0.068351105,0.08904382,0.37886685,0.0,0.0,0.0,1.0
444653020,444652882,0.010577183,0.07133086,0.0983855,0.37868935,0.0,0.0,0.0,1.0
444753020,444752882,0.027637158,0.07044141,0.10052215,0.381873,0.0,0.0,0.0,1.0
444857041,444856882,0.013398645,0.082536325,0.11330463,0.38307154,0.0,0.0,0.0,1.0
444957163,444956882,0.0005941354,0.07935647,0.11340771,0.39445665,0.0,0.0,0.0,1.0
445057017,445056882,0.013174458,0.065543555,0.11286124,0.40058315,0.0,0.0,0.0,1.0
445161171,445160898,0.025769833,0.066773795,0.11598315,0.4031212,0.0,0.0,0.0,1.0
445261153,445260899,0.03211735,0.06723093,0.11541959,0.40381017,0.0,0.0,0.0,1.0
445365019,445364882,0.028893527,0.07121899,0.12095108,0.40582585,0.0,0.0,0.0,1.0
