timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
409003526,27362316,37.2462541,126.66716430000001,54.00328,-208.08826,-11.370987,0.003000069,-0.0025736534,0.0,-3.1882558,-0.042980142,-0.28084514,-0.22933349,0.017319478,-0.010825403,0.11023111,0.49823955,0.364317,-7.576625,-1.1587144,3.4813788,9.780696,0.28084514,0.37095484,0.23557639,0.16883652,0.10282451,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409103325,27362316,37.2462541,126.66716430000001,53.682995,-208.08734,-11.472919,0.003000069,-0.0025736534,0.0,-3.1164865,-0.049995683,-0.23594117,-0.2638384,0.017319478,-0.010825403,0.11023111,4.2600245,-0.49834198,-7.19666,-1.1606467,3.4813788,9.882628,0.23594117,0.35904855,0.23526883,0.16408734,0.10247635,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409202952,27362316,37.2462541,126.66716430000001,53.370625,-208.08797,-11.592113,0.003000069,-0.0025736534,0.0,-3.0550783,-0.04419861,-0.16692114,-0.2865799,0.017319478,-0.010825403,0.11023111,0.23617941,2.6603208,-4.756974,-1.1625459,3.4813788,10.0018215,0.16692114,0.37176862,0.23524487,0.16863123,0.10286693,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409307204,27362316,37.2462541,126.66716430000001,53.045277,-208.0887,-11.722816,0.003000069,-0.0025736534,0.0,-2.9566467,-0.04264174,-0.07432793,-0.29319087,0.017319478,-0.010825403,0.11023111,5.0982947,0.9528504,0.84831923,-1.1650807,3.4813788,10.132525,0.07432793,0.36087516,0.23399334,0.16417836,0.10232678,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409407181,27362316,37.2462541,126.66716430000001,52.749405,-208.08875,-11.840145,0.003000069,-0.0025736534,0.0,-2.755258,-0.010295978,-0.0014824476,-0.30486372,0.017319478,-0.010825403,0.11023111,6.245407,-0.31595942,-3.3754246,-1.1697105,3.4813788,10.249854,0.0014824476,0.37261623,0.2349731,0.16823189,0.10290609,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409511400,27362316,37.2462541,126.66716430000001,52.463818,-208.08487,-11.948892,0.003000069,-0.0025736534,0.0,-2.5180023,0.0383325,0.0905378,-0.28587985,0.017319478,-0.010825403,0.11023111,8.074643,0.17399281,-6.164888,-1.177826,3.4813788,10.358601,-0.0905378,0.3615252,0.2353101,0.16356659,0.10274337,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409611373,27362316,37.2462541,126.66716430000001,52.215775,-208.07611,-12.038218,0.003000069,-0.0025736534,0.0,-2.2522497,0.12764706,0.1978744,-0.23389748,0.017319478,-0.010825403,0.11023111,8.009319,2.7014837,-7.9840035,-1.1854517,3.4813788,10.4479265,-0.1978744,0.37422046,0.23689593,0.16794498,0.10358224,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409711093,27362316,37.2462541,126.66716430000001,51.999187,-208.05463,-12.102966,0.003000069,-0.0025736534,0.0,-1.9960582,0.25406197,0.39934337,-0.076399796,0.017319478,-0.010825403,0.11023111,-1.4428853,1.1524401,5.9165697,-1.1788151,3.4813788,10.512675,-0.39934337,0.36231035,0.23493512,0.16322814,0.10262604,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409815004,27362316,37.2462541,126.66716430000001,51.80559,-208.01727,-12.155778,0.003000069,-0.0025736534,0.0,-1.6965848,0.43858686,0.63359934,0.112465985,0.017319478,-0.010825403,0.11023111,0.277639,0.39337465,4.10948,-1.1583049,3.4813788,10.565487,-0.63359934,0.37495214,0.23813155,0.16756493,0.10346539,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
409915337,27362316,37.2462541,126.66716430000001,51.64476,-207.95984,-12.189137,0.003000069,-0.0025736534,0.0,-1.398658,0.6664491,0.8013827,0.24128795,0.017319478,-0.010825403,0.11023111,-6.259365,-0.55555034,10.678516,-1.1423882,3.4813788,10.598846,-0.8013827,0.36411244,0.23667091,0.16314831,0.102480866,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410023015,27362316,37.2462541,126.66716430000001,51.506683,-207.87068,-12.196911,0.003000069,-0.0025736534,0.0,-1.0757171,0.9736253,0.81164825,0.226086,0.017319478,-0.010825403,0.11023111,9.12048,7.362922,-10.29348,-1.1549196,3.4813788,10.60662,-0.81164825,0.35373104,0.23685257,0.15883423,0.1021166,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410122930,27362316,37.2462541,126.66716430000001,51.403717,-207.75565,-12.193785,0.003000069,-0.0025736534,0.0,-0.8660951,1.256846,0.90041536,0.30354813,0.017319478,-0.010825403,0.11023111,5.996909,2.2133145,1.4199289,-1.1817297,3.4813788,10.603494,-0.90041536,0.3657996,0.23666792,0.16354524,0.102499716,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410223089,27362316,37.2462541,126.66716430000001,51.323082,-207.61195,-12.166137,0.003000069,-0.0025736534,0.0,-0.6569402,1.5726769,0.9581435,0.3619061,0.017319478,-0.010825403,0.11023111,5.953679,2.2138183,-0.39575073,-1.2008603,3.4813788,10.575846,-0.9581435,0.3774414,0.23755237,0.16803433,0.10310389,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410327061,27362316,37.2462541,126.66716430000001,51.248653,-207.43304,-12.105906,0.003000069,-0.0025736534,0.0,-0.47924757,1.9014758,0.9289202,0.36455402,0.017319478,-0.010825403,0.11023111,5.114654,4.405309,-5.579219,-1.2123427,3.4813788,10.5156145,-0.9289202,0.3663963,0.23774414,0.1639691,0.10279636,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410427087,27362316,37.2462541,126.66716430000001,51.196995,-207.22916,-12.030526,0.003000069,-0.0025736534,0.0,-0.341955,2.2022357,0.8586365,0.3461846,0.017319478,-0.010825403,0.11023111,-2.034255,0.9169703,4.475581,-1.224724,3.4813788,10.440235,-0.8586365,0.37903342,0.23752758,0.16898058,0.10306721,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410531666,27362316,37.2462541,126.66716430000001,51.162285,-206.99533,-11.939484,0.003000069,-0.0025736534,0.0,-0.19756465,2.5051682,0.77506816,0.32835078,0.017319478,-0.010825403,0.11023111,0.77109087,1.6323491,1.1568208,-1.2427398,3.4813788,10.349193,-0.77506816,0.36780918,0.2360423,0.16533215,0.10242222,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410635030,27362316,37.2462541,126.66716430000001,51.14353,-206.72902,-11.848401,0.003000069,-0.0025736534,0.0,-0.07091353,2.7830837,0.6865465,0.3050675,0.017319478,-0.010825403,0.11023111,4.8669815,2.18629,-3.8653462,-1.2605181,3.4813788,10.25811,-0.6865465,0.35702828,0.2362054,0.16170949,0.10224882,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410738969,27362316,37.2462541,126.66716430000001,51.14569,-206.4404,-11.750658,0.003000069,-0.0025736534,0.0,0.015825205,3.0140545,0.6177869,0.30816832,0.017319478,-0.010825403,0.11023111,-3.8424134,1.2602878,3.0057356,-1.2751471,3.4813788,10.160367,-0.6177869,0.36926284,0.2376401,0.16689746,0.103005946,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410839582,27362316,37.2462541,126.66716430000001,51.155594,-206.14008,-11.664162,0.003000069,-0.0025736534,0.0,0.08839279,3.1950452,0.5153416,0.2669166,0.017319478,-0.010825403,0.11023111,-1.5021429,1.2367445,0.39849225,-1.2870321,3.4813788,10.073871,-0.5153416,0.3575353,0.23877084,0.16269402,0.10298431,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
410943049,27362316,37.2462541,126.66716430000001,51.179775,-205.82199,-11.579982,0.003000069,-0.0025736534,0.0,0.14297824,3.3431005,0.40631407,0.21980289,0.017319478,-0.010825403,0.11023111,-5.4766583,1.1877515,3.2207067,-1.2971866,3.4813788,9.989691,-0.40631407,0.36982933,0.2401491,0.16795535,0.1037389,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411043257,27362316,37.2462541,126.66716430000001,51.207146,-205.49875,-11.513916,0.003000069,-0.0025736534,0.0,0.1989319,3.4660876,0.294668,0.15812853,0.017319478,-0.010825403,0.11023111,0.17909485,2.3935738,3.2356446,-1.3028377,3.4813788,9.923625,-0.294668,0.35898685,0.23843458,0.16402364,0.10302151,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411143531,27362316,37.2462541,126.66716430000001,51.239285,-205.16132,-11.455193,0.003000069,-0.0025736534,0.0,0.23485716,3.5596817,0.18917513,0.098522946,0.017319478,-0.010825403,0.11023111,3.7224436,-0.4384699,-5.6109796,-1.3040329,3.4813788,9.864902,-0.18917513,0.3704249,0.23918849,0.16868962,0.103550695,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411243068,27362316,37.2462541,126.66716430000001,51.271347,-204.81114,-11.405859,0.003000069,-0.0025736534,0.0,0.23653151,3.6463935,0.11194,0.06129515,0.017319478,-0.010825403,0.11023111,0.5301492,0.8674797,-6.1147556,-1.3016548,3.4813788,9.815568,-0.11194,0.3596416,0.23921658,0.16471863,0.10325971,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411347059,27362316,37.2462541,126.66716430000001,51.302498,-204.4323,-11.37134,0.003000069,-0.0025736534,0.0,0.24382463,3.7296088,0.025469499,0.003967409,0.017319478,-0.010825403,0.11023111,-0.37078092,-0.7811086,-1.6421139,-1.2961843,3.4813788,9.781049,-0.025469499,0.37212706,0.24053615,0.16972467,0.10395711,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411447075,27362316,37.2462541,126.66716430000001,51.33025,-204.05849,-11.350608,0.003000069,-0.0025736534,0.0,0.23258877,3.8006942,-0.0444004,-0.04468657,0.017319478,-0.010825403,0.11023111,-2.081839,-1.9407059,4.3123674,-1.2891666,3.4813788,9.760317,0.0444004,0.36019984,0.23984306,0.16499123,0.10341474,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411551607,27362316,37.2462541,126.66716430000001,51.35676,-203.6598,-11.336563,0.003000069,-0.0025736534,0.0,0.21626322,3.8752084,-0.10077388,-0.0818531,0.017319478,-0.010825403,0.11023111,-2.6976845,2.0506809,1.3676775,-1.2804883,3.4813788,9.746272,0.10077388,0.37272918,0.23946989,0.16991435,0.10367236,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411652155,27362316,37.2462541,126.66716430000001,51.381382,-203.26897,-11.329055,0.003000069,-0.0025736534,0.0,0.19744422,3.9265494,-0.11623704,-0.08334251,0.017319478,-0.010825403,0.11023111,-3.8833482,1.344874,1.66562,-1.270238,3.4813788,9.738764,0.11623704,0.3619407,0.2394741,0.16564465,0.10337181,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411752000,27362316,37.2462541,126.66716430000001,51.405373,-202.87729,-11.325861,0.003000069,-0.0025736534,0.0,0.17603754,3.97092,-0.11384298,-0.07129261,0.017319478,-0.010825403,0.11023111,-5.605069,-0.82840085,4.971941,-1.2595543,3.4813788,9.73557,0.11384298,0.37366354,0.24024767,0.16999814,0.10385096,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411855815,27362316,37.2462541,126.66716430000001,51.427525,-202.46523,-11.325593,0.003000069,-0.0025736534,0.0,0.1688981,4.017204,-0.12828343,-0.0806034,0.017319478,-0.010825403,0.11023111,3.154496,0.4172198,-7.068525,-1.2491606,3.4813788,9.735302,0.12828343,0.3625823,0.24021363,0.16538613,0.10354444,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
411956124,27362316,37.2462541,126.66716430000001,51.448013,-202.06607,-11.325608,0.003000069,-0.0025736534,0.0,0.17046833,4.0624304,-0.12354534,-0.072222926,0.017319478,-0.010825403,0.11023111,5.156187,2.3496432,-6.7637115,-1.2390707,3.4813788,9.735317,0.12354534,0.37520498,0.2398291,0.1696638,0.10378219,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412059801,27362316,37.2462541,126.66716430000001,51.466515,-201.64658,-11.324477,0.003000069,-0.0025736534,0.0,0.13037364,4.090461,-0.0736516,-0.019632632,0.017319478,-0.010825403,0.11023111,-1.8508989,1.7583833,-1.2004082,-1.2287949,3.4813788,9.734186,0.0736516,0.36413804,0.23980491,0.16504806,0.103482306,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412163837,27362316,37.2462541,126.66716430000001,51.48262,-201.22389,-11.322553,0.003000069,-0.0025736534,0.0,0.10434302,4.1230373,-0.05708967,-0.0026139775,0.017319478,-0.010825403,0.11023111,-4.240726,0.9993298,2.140871,-1.2197077,3.4813788,9.732262,0.05708967,0.3767986,0.23942882,0.16927163,0.10374202,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412267942,27362316,37.2462541,126.66716430000001,51.49912,-200.79826,-11.3188095,0.003000069,-0.0025736534,0.0,0.09727414,4.1576586,-0.05619065,-0.000114549825,0.017319478,-0.010825403,0.11023111,1.2019162,1.9700124,-3.5873199,-1.2126162,3.4813788,9.7285185,0.05619065,0.36563864,0.23944716,0.16458215,0.10347083,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412368332,27362316,37.2462541,126.66716430000001,51.514294,-200.38664,-11.312815,0.003000069,-0.0025736534,0.0,0.06738989,4.186412,-0.05375401,0.006814385,0.017319478,-0.010825403,0.11023111,-3.6232352,-0.583207,6.1278453,-1.2067637,3.4813788,9.722524,0.05375401,0.37732452,0.24018142,0.16865687,0.103981756,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412472012,27362316,37.2462541,126.66716430000001,51.527386,-199.95468,-11.307544,0.003000069,-0.0025736534,0.0,0.055344425,4.2114596,-0.05137511,0.01217996,0.017319478,-0.010825403,0.11023111,-5.915744,-0.26573586,2.3576539,-1.2028558,3.4813788,9.717253,0.05137511,0.36622298,0.24019866,0.16405489,0.10368005,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412572133,27362316,37.2462541,126.66716430000001,51.53789,-199.53568,-11.3105345,0.003000069,-0.0025736534,0.0,0.044785794,4.233068,-0.08712356,-0.027882943,0.017319478,-0.010825403,0.11023111,1.108712,-1.4563053,5.517805,-1.2003568,3.4813788,9.720243,0.08712356,0.37889662,0.24156266,0.16852136,0.10437063,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412672186,27362316,37.2462541,126.66716430000001,51.544975,-199.11475,-11.3200865,0.003000069,-0.0025736534,0.0,0.034020983,4.265165,-0.13632488,-0.08199315,0.017319478,-0.010825403,0.11023111,-0.041538626,1.48525,-3.0240812,-1.1998909,3.4813788,9.729795,0.13632488,0.36658737,0.24086367,0.16370884,0.10385578,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412776032,27362316,37.2462541,126.66716430000001,51.54984,-198.67592,-11.328531,0.003000069,-0.0025736534,0.0,0.017164052,4.2837486,-0.108892456,-0.057348106,0.017319478,-0.010825403,0.11023111,-3.8098652,0.9602363,6.7754817,-1.2001054,3.4813788,9.73824,0.108892456,0.37923288,0.24043691,0.1684538,0.10408077,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412875979,27362316,37.2462541,126.66716430000001,51.554604,-198.25345,-11.339332,0.003000069,-0.0025736534,0.0,0.034585804,4.2995014,-0.14157994,-0.09555317,0.017319478,-0.010825403,0.11023111,3.8218825,0.02494509,-7.7759914,-1.200753,3.4813788,9.749041,0.14157994,0.367909,0.24038032,0.16387363,0.10374072,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
412980016,27362316,37.2462541,126.66716430000001,51.55933,-197.81325,-11.349244,0.003000069,-0.0025736534,0.0,0.021806095,4.317865,-0.1172708,-0.07526376,0.017319478,-0.010825403,0.11023111,1.8214822,-0.040814623,-1.8134359,-1.2018266,3.4813788,9.758953,0.1172708,0.38058206,0.24170612,0.16830078,0.10441895,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
413083745,27362316,37.2462541,126.66716430000001,51.565247,-197.37201,-11.354518,0.003000069,-0.0025736534,0.0,0.013313036,4.3319073,-0.0852542,-0.042806935,0.017319478,-0.010825403,0.11023111,-5.54421,-2.4310107,9.781854,-1.2034872,3.4813788,9.764227,0.0852542,0.36929503,0.24159625,0.16375265,0.10409128,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
413183777,27362316,37.2462541,126.66716430000001,51.570843,-196.9449,-11.356271,0.003000069,-0.0025736534,0.0,0.015232028,4.3555346,-0.095591046,-0.050012868,0.017319478,-0.010825403,0.11023111,-1.0876598,0.43975824,1.3291441,-1.2061636,3.4813788,9.76598,0.095591046,0.380997,0.24223793,0.16782652,0.10455651,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
413288143,27362316,37.2462541,126.66716430000001,51.577263,-196.498,-11.355366,0.003000069,-0.0025736534,0.0,0.026208661,4.3682337,-0.08567851,-0.03567197,0.017319478,-0.010825403,0.11023111,3.318719,-1.9169626,3.1141965,-1.2093742,3.4813788,9.765075,0.08567851,0.36940256,0.24037237,0.16337839,0.10375347,inf,inf,inf,inf,1,1,1,1,2,0,2,2,1,1,0
