timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
354873757,-0.24903184,-0.25235713,0.18114606,0.81636477,-0.014567446,-0.013028034,-0.57720584,0.90585804,0.00472709,0.011689381,-0.423394,1
354905362,-0.41137314,-0.16415222,0.05266525,0.816219,-0.013802007,-0.012748782,-0.5774372,0.90585804,0.00472709,0.011689381,-0.423394,1
354937397,-0.052569937,-0.14970188,0.09961378,0.8160856,-0.012408643,-0.013062239,-0.5776502,0.90585804,0.00472709,0.011689381,-0.423394,1
354969366,0.404999,-0.19218536,-0.06446167,0.81596416,-0.011570016,-0.012588346,-0.5778496,0.90585804,0.00472709,0.011689381,-0.423394,1
355001739,0.047720153,-0.14968237,-0.11738594,0.8158307,-0.010978214,-0.011255694,-0.57807714,0.90585804,0.00472709,0.011689381,-0.423394,1
355033383,-0.028130969,-0.17853236,0.04052794,0.81588733,-0.0108955735,-0.009890358,-0.5780237,0.90585804,0.00472709,0.011689381,-0.423394,1
355065483,-0.1196016,-0.20343786,-0.1777744,0.81570715,-0.010465759,-0.008756571,-0.5783042,0.90585804,0.00472709,0.011689381,-0.423394,1
355097459,-0.21922345,0.17113861,0.15232462,0.8159055,-0.010056794,-0.0073782234,-0.5780508,0.90585804,0.00472709,0.011689381,-0.423394,1
355129349,-0.3078812,0.2498215,0.03846571,0.8158546,-0.00947043,-0.0063258903,-0.57814497,0.90585804,0.00472709,0.011689381,-0.423394,1
355161608,-0.27539048,0.35977322,0.061665267,0.8158338,-0.009016913,-0.0055283085,-0.5781897,0.90585804,0.00472709,0.011689381,-0.423394,1
355193724,0.058979016,-0.07887657,0.04134242,0.8159527,-0.009497273,-0.0051372396,-0.5780179,0.90585804,0.00472709,0.011689381,-0.423394,1
355225454,-0.039942134,0.14087142,0.0070224646,0.81589645,-0.009946918,-0.0042247153,-0.5780971,0.90585804,0.00472709,0.011689381,-0.423394,1
355257348,0.12242532,-0.061868086,0.0099949185,0.8157493,-0.009782136,-0.0045373603,-0.57830524,0.90585804,0.00472709,0.011689381,-0.423394,1
355289575,0.63698155,-0.20828822,-0.28716424,0.815546,-0.009859943,-0.00448078,-0.5785909,0.90585804,0.00472709,0.011689381,-0.423394,1
355321501,0.057070598,0.07845851,0.0011862728,0.8155339,-0.010289058,-0.003939094,-0.5786045,0.90585804,0.00472709,0.011689381,-0.423394,1
355353498,0.12889427,-0.14372382,-0.13063298,0.8154121,-0.011650544,-0.0038801255,-0.57875067,0.90585804,0.00472709,0.011689381,-0.423394,1
355385314,0.33514866,-0.15917559,-0.22880255,0.81528795,-0.0129403975,-0.0032514723,-0.5789021,0.90585804,0.00472709,0.011689381,-0.423394,1
355417434,-0.28822613,0.27951667,0.108601205,0.815251,-0.013687903,-0.0020739425,-0.5789425,0.90585804,0.00472709,0.011689381,-0.423394,1
355449389,0.18282694,-0.0139351245,-0.13682067,0.815007,-0.013493198,-0.0028160992,-0.57928723,0.90585804,0.00472709,0.011689381,-0.423394,1
355481397,-0.029236624,0.41115212,0.08753006,0.8149967,-0.013291111,-0.0027630678,-0.5793066,0.90585804,0.00472709,0.011689381,-0.423394,1
355513338,-0.029183116,0.45657727,0.16073278,0.81485945,-0.012871353,-0.0032935143,-0.5795064,0.90585804,0.00472709,0.011689381,-0.423394,1
355545716,0.5171457,0.1556736,-0.11541938,0.814636,-0.012474949,-0.0040921904,-0.57982403,0.90585804,0.00472709,0.011689381,-0.423394,1
355577574,0.12778834,0.23273903,0.064235464,0.8146267,-0.0129146185,-0.0034172295,-0.5798319,0.90585804,0.00472709,0.011689381,-0.423394,1
355609461,0.3177158,0.046929684,-0.0813554,0.8144938,-0.0122921,-0.0037226954,-0.5800301,0.90585804,0.00472709,0.011689381,-0.423394,1
355641597,0.38513446,-0.015093146,-0.2732518,0.8144588,-0.011445504,-0.0040063886,-0.5800947,0.90585804,0.00472709,0.011689381,-0.423394,1
355673804,-0.3289611,0.24313904,0.1583769,0.81463873,-0.011297562,-0.0034392274,-0.5798485,0.90585804,0.00472709,0.011689381,-0.423394,1
355705338,-0.2703902,0.110287204,0.027522173,0.81459415,-0.010789462,-0.0035767634,-0.57991993,0.90585804,0.00472709,0.011689381,-0.423394,1
355737475,0.032569975,0.1139231,-0.022684857,0.8146264,-0.010308948,-0.0032609939,-0.57988536,0.90585804,0.00472709,0.011689381,-0.423394,1
355769327,-0.100900345,0.1714868,0.20086448,0.81487954,-0.009548444,-0.0027949193,-0.57954514,0.90585804,0.00472709,0.011689381,-0.423394,1
355801662,0.17528035,-0.1529602,-0.069070235,0.8147586,-0.008834636,-0.0032695278,-0.57972395,0.90585804,0.00472709,0.011689381,-0.423394,1
355833381,0.17548218,-0.09719871,-0.020984534,0.81487954,-0.008665596,-0.002959397,-0.57955796,0.90585804,0.00472709,0.011689381,-0.423394,1
355865486,0.09164078,-0.44616857,-0.10476959,0.81499106,-0.009379722,-0.0029958854,-0.5793899,0.90585804,0.00472709,0.011689381,-0.423394,1
355897779,-0.3995,-0.24168369,-0.013815897,0.81518114,-0.010478816,-0.002429828,-0.57910615,0.90585804,0.00472709,0.011689381,-0.423394,1
355929356,-0.4390298,-0.2690829,0.04685822,0.8153927,-0.011395473,-0.0020165213,-0.5787927,0.90585804,0.00472709,0.011689381,-0.423394,1
355961587,-0.25262418,-0.13645615,0.01014691,0.8155258,-0.011606108,-0.0019992292,-0.5786008,0.90585804,0.00472709,0.011689381,-0.423394,1
355993746,-0.32419926,0.09554458,0.18551615,0.8158076,-0.011624865,-0.002091592,-0.5782029,0.90585804,0.00472709,0.011689381,-0.423394,1
356025364,0.11171317,0.022161469,0.085472055,0.8159008,-0.011537814,-0.0023204572,-0.5780723,0.90585804,0.00472709,0.011689381,-0.423394,1
356057343,0.1481242,0.30596918,4.9843453e-05,0.81598276,-0.011208842,-0.0021472578,-0.57796353,0.90585804,0.00472709,0.011689381,-0.423394,1
356089406,0.28474534,0.31344444,0.10276112,0.8161519,-0.010663438,-0.0024803968,-0.57773364,0.90585804,0.00472709,0.011689381,-0.423394,1
356121732,0.64428777,0.09920445,-0.23991752,0.8161458,-0.010130203,-0.0035387438,-0.5777464,0.90585804,0.00472709,0.011689381,-0.423394,1
356153420,0.25480548,-0.017881896,0.03815337,0.8164524,-0.010784078,-0.00332893,-0.5773026,0.90585804,0.00472709,0.011689381,-0.423394,1
356185355,-0.1274921,-0.2792525,-0.055949926,0.816575,-0.011790052,-0.0029471864,-0.5771114,0.90585804,0.00472709,0.011689381,-0.423394,1
356217443,-0.4758143,-0.1640234,0.16072439,0.816878,-0.012544296,-0.0024610348,-0.5766687,0.90585804,0.00472709,0.011689381,-0.423394,1
356249645,0.08349181,-0.17177226,0.008085565,0.8169877,-0.012083878,-0.0029169437,-0.5765211,0.90585804,0.00472709,0.011689381,-0.423394,1
356281995,0.2301952,0.29432213,0.13099611,0.8172835,-0.011440814,-0.0027814282,-0.5761155,0.90585804,0.00472709,0.011689381,-0.423394,1
356313316,0.35892272,0.16655245,0.09700236,0.81741905,-0.010918667,-0.0029147035,-0.5759327,0.90585804,0.00472709,0.011689381,-0.423394,1
356345506,0.18915921,0.10063791,-0.043153007,0.817496,-0.010549689,-0.0025107202,-0.5758323,0.90585804,0.00472709,0.011689381,-0.423394,1
356377408,-0.11977261,-0.28782928,-0.11783491,0.8176629,-0.010431255,-0.0018924633,-0.57559973,0.90585804,0.00472709,0.011689381,-0.423394,1
356409472,-0.20238556,-0.20587303,-0.06328799,0.8178317,-0.009631455,-0.0009979417,-0.57537603,0.90585804,0.00472709,0.011689381,-0.423394,1
356441792,-0.37087214,-0.019163169,0.18779956,0.8182185,-0.009251578,4.4334865e-05,-0.574833,0.90585804,0.00472709,0.011689381,-0.423394,1
356474021,-0.23609115,0.40646803,0.18389413,0.8183481,-0.008676079,0.0007094165,-0.574657,0.90585804,0.00472709,0.011689381,-0.423394,1
356505596,0.19707398,0.31464264,0.0073955376,0.8183587,-0.008406545,0.00041983312,-0.57464623,0.90585804,0.00472709,0.011689381,-0.423394,1
356537344,0.32163528,0.22163466,-0.020583764,0.81845886,-0.008792273,0.00030708004,-0.57449776,0.90585804,0.00472709,0.011689381,-0.423394,1
356569438,0.18527023,-0.21422338,-0.07560957,0.8185254,-0.009828411,0.00024424822,-0.5743864,0.90585804,0.00472709,0.011689381,-0.423394,1
356601624,-0.42214713,-0.2046295,0.08690091,0.8186708,-0.011437522,0.0010720849,-0.5741483,0.90585804,0.00472709,0.011689381,-0.423394,1
356633431,-0.11402601,-0.144191,-0.15263459,0.8186424,-0.0123982085,0.0016939659,-0.57416725,0.90585804,0.00472709,0.011689381,-0.423394,1
356665370,0.07613829,0.19753782,0.05490455,0.818918,-0.012862488,0.0025511077,-0.5737607,0.90585804,0.00472709,0.011689381,-0.423394,1
356697590,-0.31335253,0.21683593,-0.024955567,0.81888896,-0.014033146,0.003480706,-0.5737699,0.90585804,0.00472709,0.011689381,-0.423394,1
356729362,-0.6213106,-0.03334114,0.18828362,0.8190941,-0.015225728,0.003988184,-0.57344323,0.90585804,0.00472709,0.011689381,-0.423394,1
356761746,0.05764595,-0.036516037,-0.011735025,0.8191024,-0.015647298,0.0044430867,-0.5734168,0.90585804,0.00472709,0.011689381,-0.423394,1
356793742,0.33313254,0.29750144,0.118416205,0.8193785,-0.015849797,0.0054591205,-0.5730078,0.90585804,0.00472709,0.011689381,-0.423394,1
356825413,0.03675225,0.028876863,0.006062483,0.81940454,-0.016480714,0.0053212866,-0.5729541,0.90585804,0.00472709,0.011689381,-0.423394,1
356857422,-0.1549004,-0.44467986,-0.1904551,0.81939775,-0.017492454,0.0042513525,-0.5729428,0.90585804,0.00472709,0.011689381,-0.423394,1
356889568,0.5748529,-0.14156123,-0.058178186,0.81971097,-0.017753778,0.0037910594,-0.5724896,0.90585804,0.00472709,0.011689381,-0.423394,1
356921361,-0.45516193,0.038601577,0.034707483,0.8198739,-0.019209765,0.0041670506,-0.5722068,0.90585804,0.00472709,0.011689381,-0.423394,1
356953353,-0.19713855,-0.11162095,-0.085825525,0.8200541,-0.019355545,0.0032788564,-0.5719493,0.90585804,0.00472709,0.011689381,-0.423394,1
356985346,0.27584553,0.33072883,0.24738331,0.8205301,-0.018064374,0.0026454593,-0.5713117,0.90585804,0.00472709,0.011689381,-0.423394,1
357017362,0.11665689,-0.0986695,-0.05006131,0.8205271,-0.01810972,0.0017156564,-0.5713182,0.90585804,0.00472709,0.011689381,-0.423394,1
357049341,0.19552985,0.03192291,-0.025725808,0.82075113,-0.01803891,0.0014314931,-0.57099926,0.90585804,0.00472709,0.011689381,-0.423394,1
357081529,-0.44236085,0.09386753,0.037740503,0.8209336,-0.018426053,0.0018559364,-0.57072335,0.90585804,0.00472709,0.011689381,-0.423394,1
357113352,0.044326335,0.06324294,-0.04655793,0.82119066,-0.017301625,0.0012227058,-0.57039034,0.90585804,0.00472709,0.011689381,-0.423394,1
357145721,0.49171478,0.26669386,0.17826521,0.82161707,-0.015432731,0.0008973257,-0.56983024,0.90585804,0.00472709,0.011689381,-0.423394,1
357177490,0.05616313,-0.16349669,0.050184827,0.82186824,-0.014300116,-0.0002825025,-0.569498,0.90585804,0.00472709,0.011689381,-0.423394,1
357209329,0.016055366,0.151493,-0.042587202,0.82209504,-0.012720328,-0.0010174661,-0.5692073,0.90585804,0.00472709,0.011689381,-0.423394,1
357241786,-0.21146336,0.060648028,0.16689788,0.82248074,-0.011672218,-0.0018263933,-0.5686704,0.90585804,0.00472709,0.011689381,-0.423394,1
357273362,0.02753278,0.051025584,0.060182124,0.82261026,-0.010710022,-0.002812926,-0.56849796,0.90585804,0.00472709,0.011689381,-0.423394,1
357305431,0.37144175,-0.016000219,-0.036837414,0.82284755,-0.009808211,-0.003818098,-0.5681647,0.90585804,0.00472709,0.011689381,-0.423394,1
357337741,-0.080339186,-0.30219996,-0.045659374,0.8232395,-0.0092597,-0.004538486,-0.56760055,0.90585804,0.00472709,0.011689381,-0.423394,1
357369381,-0.017939642,0.30562308,0.06299255,0.82362336,-0.0074334363,-0.0048216986,-0.56706804,0.90585804,0.00472709,0.011689381,-0.423394,1
357401815,0.18581817,-0.11196817,0.16243798,0.82403713,-0.005899915,-0.005884418,-0.5664745,0.90585804,0.00472709,0.011689381,-0.423394,1
357433466,0.18612008,-0.030873481,-0.07800326,0.82424396,-0.0048842635,-0.005604775,-0.566186,0.90585804,0.00472709,0.011689381,-0.423394,1
357465335,0.03788681,0.09450189,-0.023881873,0.8246018,-0.004040807,-0.004907772,-0.5656779,0.90585804,0.00472709,0.011689381,-0.423394,1
357497397,-0.4178404,0.06337727,0.16672003,0.8248849,-0.003983227,-0.0042910497,-0.5652706,0.90585804,0.00472709,0.011689381,-0.423394,1
357529398,-0.09718141,0.3255347,0.078852564,0.8250021,-0.0032635953,-0.0038465234,-0.56510717,0.90585804,0.00472709,0.011689381,-0.423394,1
357561441,0.18209669,0.1605394,0.1448278,0.8251866,-0.0029580279,-0.0034216028,-0.5648421,0.90585804,0.00472709,0.011689381,-0.423394,1
357593757,-0.28550196,-0.11542334,-0.059811935,0.82522357,-0.0041322014,-0.0023167762,-0.5647864,0.90585804,0.00472709,0.011689381,-0.423394,1
357625482,0.24257945,0.049294803,-0.13698953,0.8253804,-0.0038882433,-0.0012774953,-0.5645623,0.90585804,0.00472709,0.011689381,-0.423394,1
357657368,-0.15451543,0.0037470663,0.07513402,0.82567364,-0.0035806515,-0.0002563252,-0.5641368,0.90585804,0.00472709,0.011689381,-0.423394,1
357689421,-0.08949401,-0.020584745,0.016654748,0.825799,-0.0027620024,0.00033781398,-0.5639578,0.90585804,0.00472709,0.011689381,-0.423394,1
357721584,0.3644387,0.17224242,0.16473104,0.82606244,-0.0015021,0.00070901436,-0.5635761,0.90585804,0.00472709,0.011689381,-0.423394,1
357753486,0.28753433,0.0368691,-0.007256149,0.82609,-0.0011863435,0.0010122698,-0.56353605,0.90585804,0.00472709,0.011689381,-0.423394,1
357785417,-0.16792326,-0.40889597,-0.11027563,0.82620186,-0.00260016,0.0018243777,-0.5633653,0.90585804,0.00472709,0.011689381,-0.423394,1
357817482,-0.24480934,0.19965345,-0.105073914,0.8263011,-0.0038995265,0.0043265866,-0.5631985,0.90585804,0.00472709,0.011689381,-0.423394,1
357849391,0.2019388,0.14822485,0.16830209,0.82656395,-0.005540166,0.006846858,-0.5627739,0.90585804,0.00472709,0.011689381,-0.423394,1
357881332,-0.22151266,-0.19599795,-0.08947908,0.82640904,-0.008976224,0.010364758,-0.5629032,0.90585804,0.00472709,0.011689381,-0.423394,1
357913419,-0.44848958,0.11073004,-0.038175303,0.82639855,-0.013035127,0.015349285,-0.5627254,0.90585804,0.00472709,0.011689381,-0.423394,1
357945759,-0.3444068,0.23264001,-0.07243421,0.8262573,-0.01738482,0.02058349,-0.56264836,0.90585804,0.00472709,0.011689381,-0.423394,1
357977772,-0.7869808,0.108253986,0.16240133,0.82616854,-0.023401832,0.02628722,-0.562323,0.90585804,0.00472709,0.011689381,-0.423394,1
358009406,-0.38262784,0.10288238,0.026970668,0.8258467,-0.027841274,0.030603217,-0.56237495,0.90585804,0.00472709,0.011689381,-0.423394,1
358041804,-0.051772747,0.42930716,0.1353665,0.82558495,-0.030921724,0.03511142,-0.5623351,0.90585804,0.00472709,0.011689381,-0.423394,1
358073726,-0.23529293,0.09258414,-0.019612076,0.8251544,-0.034039102,0.038951073,-0.562534,0.90585804,0.00472709,0.011689381,-0.423394,1
358105418,-0.23268126,-0.011273149,0.117177546,0.8248566,-0.036350958,0.042620454,-0.5625601,0.90585804,0.00472709,0.011689381,-0.423394,1
358137366,-0.14756307,0.18419877,-0.05774268,0.8243041,-0.03814989,0.045591954,-0.56301755,0.90585804,0.00472709,0.011689381,-0.423394,1
358169481,0.26579434,0.03685696,-0.08040449,0.82395554,-0.03969253,0.048026327,-0.56321883,0.90585804,0.00472709,0.011689381,-0.423394,1
358201768,-0.19857708,-0.29278955,-0.17294963,0.8236538,-0.041666735,0.049938336,-0.5633513,0.90585804,0.00472709,0.011689381,-0.423394,1
358233443,-0.44078484,-0.16473013,-0.004360233,0.8234422,-0.043140553,0.05158969,-0.5634006,0.90585804,0.00472709,0.011689381,-0.423394,1
358266286,-0.5324113,0.32181057,0.028620308,0.82328355,-0.04440177,0.05313117,-0.5633914,0.90585804,0.00472709,0.011689381,-0.423394,1
358298580,-0.091197565,0.5775209,0.15731817,0.8231237,-0.044745047,0.054182168,-0.5634977,0.90585804,0.00472709,0.011689381,-0.423394,1
358330239,0.008387247,-0.31072393,-0.12965696,0.8228183,-0.04649921,0.054428235,-0.56377804,0.90585804,0.00472709,0.011689381,-0.423394,1
358362273,-0.4157212,-0.21908872,-0.13374381,0.8224695,-0.048434954,0.05577669,-0.56399196,0.90585804,0.00472709,0.011689381,-0.423394,1
358394572,-0.37462512,0.2310876,-0.030992523,0.8222462,-0.049826503,0.05768988,-0.564004,0.90585804,0.00472709,0.011689381,-0.423394,1
358426170,0.32536572,0.3430889,-0.14294879,0.8218499,-0.050812997,0.05909668,-0.5643478,0.90585804,0.00472709,0.011689381,-0.423394,1
358458281,0.05962,-0.38374013,-0.051382195,0.8215773,-0.053009056,0.06031023,-0.56441426,0.90585804,0.00472709,0.011689381,-0.423394,1
358490185,-0.4316132,-0.20673864,-0.11583124,0.8210982,-0.055000696,0.0618676,-0.5647523,0.90585804,0.00472709,0.011689381,-0.423394,1
358522531,-0.024404477,0.32387125,0.21809508,0.8209951,-0.05535171,0.06319509,-0.5647209,0.90585804,0.00472709,0.011689381,-0.423394,1
358554156,0.23893672,0.25438344,-0.06943628,0.8204716,-0.05607091,0.06353758,-0.565372,0.90585804,0.00472709,0.011689381,-0.423394,1
358586387,-0.07811419,-0.25115782,-0.06984317,0.82024586,-0.057734117,0.062936686,-0.5655992,0.90585804,0.00472709,0.011689381,-0.423394,1
358618422,-0.27566844,-0.3812979,-0.038157433,0.8199403,-0.0591919,0.062566176,-0.56593263,0.90585804,0.00472709,0.011689381,-0.423394,1
358650277,-0.012109593,-0.28772998,0.052666932,0.81978077,-0.06084601,0.06270562,-0.5659729,0.90585804,0.00472709,0.011689381,-0.423394,1
358682367,0.38924924,0.001104412,-0.16794926,0.8193357,-0.062385146,0.0626268,-0.56645846,0.90585804,0.00472709,0.011689381,-0.423394,1
358714284,-0.15248445,0.36127824,-0.04405993,0.8189645,-0.06457011,0.06304411,-0.5667041,0.90585804,0.00472709,0.011689381,-0.423394,1
358746247,-0.81374663,-0.054972436,0.07638583,0.81848055,-0.06794024,0.06438503,-0.56685835,0.90585804,0.00472709,0.011689381,-0.423394,1
358778785,-0.8938879,-0.097433165,0.14649248,0.8177768,-0.073946424,0.06896265,-0.5665839,0.90585804,0.00472709,0.011689381,-0.423394,1
358810154,-0.9010129,-0.037629653,0.14987475,0.81658113,-0.08369125,0.075935185,-0.56606096,0.90585804,0.00472709,0.011689381,-0.423394,1
358842188,-1.0900619,0.26403204,0.0757912,0.8147303,-0.09679245,0.08605935,-0.5651899,0.90585804,0.00472709,0.011689381,-0.423394,1
358874236,-1.2447404,0.1813245,-0.04120499,0.81238407,-0.11116257,0.09696678,-0.56415635,0.90585804,0.00472709,0.011689381,-0.423394,1
358906264,-1.0446293,0.18819697,-0.06386726,0.8098132,-0.124829456,0.10784095,-0.5630193,0.90585804,0.00472709,0.011689381,-0.423394,1
358938620,-1.1937726,0.3538341,-0.016699012,0.8071084,-0.13827983,0.1172196,-0.5618848,0.90585804,0.00472709,0.011689381,-0.423394,1
358970566,-0.51237863,0.0073031294,-0.021019693,0.80508316,-0.14961536,0.1226307,-0.5607299,0.90585804,0.00472709,0.011689381,-0.423394,1
359002219,-0.24455497,-0.028785758,-0.22508895,0.8032246,-0.15885723,0.12559232,-0.56019765,0.90585804,0.00472709,0.011689381,-0.423394,1
359034172,-0.36634877,0.06808303,0.06839703,0.80196345,-0.16655907,0.12718964,-0.5594065,0.90585804,0.00472709,0.011689381,-0.423394,1
359066189,0.24411732,-0.039975204,-0.1677966,0.8012768,-0.17097932,0.12565367,-0.5594039,0.90585804,0.00472709,0.011689381,-0.423394,1
359098220,-0.20020434,0.19311422,-0.10552168,0.8007554,-0.1738457,0.1241419,-0.55960476,0.90585804,0.00472709,0.011689381,-0.423394,1
359130199,0.43022123,0.06484015,-0.21306387,0.80057824,-0.17376879,0.121298514,-0.56050473,0.90585804,0.00472709,0.011689381,-0.423394,1
359162585,0.16280115,0.08642512,-0.032541618,0.8006709,-0.17333241,0.118642606,-0.56107575,0.90585804,0.00472709,0.011689381,-0.423394,1
359194155,0.10596109,0.05909576,-0.0043784385,0.80085605,-0.17180544,0.115881115,-0.5618577,0.90585804,0.00472709,0.011689381,-0.423394,1
359230323,0.19648728,0.20792787,-0.06813913,0.8011177,-0.16872562,0.113201305,-0.5629632,0.90585804,0.00472709,0.011689381,-0.423394,1
359518572,0.22794682,0.08924078,-0.0001136901,0.80380815,-0.13715757,0.101324104,-0.56992435,0.90585804,0.00472709,0.011689381,-0.423394,1
359550170,0.22314817,0.083220266,-0.02979688,0.80423605,-0.13345473,0.09963953,-0.57049644,0.90585804,0.00472709,0.011689381,-0.423394,1
359582448,0.21619084,-0.04833772,-0.024686847,0.80478495,-0.13038406,0.09745658,-0.5708096,0.90585804,0.00472709,0.011689381,-0.423394,1
359614203,0.27122316,-0.14391051,-0.01896709,0.8052981,-0.12789243,0.09486989,-0.5710852,0.90585804,0.00472709,0.011689381,-0.423394,1
359646415,0.18944217,-0.0396178,-0.023694906,0.8058315,-0.12585247,0.09221689,-0.57122046,0.90585804,0.00472709,0.011689381,-0.423394,1
359678709,0.15580876,-0.09844093,-0.029457405,0.8063648,-0.12445885,0.08953927,-0.57119924,0.90585804,0.00472709,0.011689381,-0.423394,1
359710272,0.16170292,-0.11105694,-0.01517647,0.8068145,-0.1234706,0.087314226,-0.5711231,0.90585804,0.00472709,0.011689381,-0.423394,1
359742549,0.21989664,-0.02306426,0.043839864,0.8073229,-0.12255443,0.08524598,-0.5709145,0.90585804,0.00472709,0.011689381,-0.423394,1
359774260,0.13037755,-0.06419963,0.059205275,0.8077831,-0.12209062,0.08358625,-0.57060826,0.90585804,0.00472709,0.011689381,-0.423394,1
359806222,0.055656366,-0.13688563,0.03772223,0.80826265,-0.12140795,0.081727065,-0.57034415,0.90585804,0.00472709,0.011689381,-0.423394,1
359838423,0.112110764,-0.023017118,0.029653283,0.8087354,-0.12040502,0.079918236,-0.57014287,0.90585804,0.00472709,0.011689381,-0.423394,1
359870213,0.08924159,-0.026728204,0.03535868,0.80922794,-0.119525395,0.07822935,-0.569863,0.90585804,0.00472709,0.011689381,-0.423394,1
359902176,0.1537306,-0.053825382,0.05986322,0.80982286,-0.11829428,0.07628417,-0.5695385,0.90585804,0.00472709,0.011689381,-0.423394,1
359934127,0.19278884,-0.02496021,0.07303714,0.8104296,-0.116674505,0.07428422,-0.56927395,0.90585804,0.00472709,0.011689381,-0.423394,1
359966333,0.055672232,-0.11344437,0.0023736875,0.81097,-0.115110934,0.07221957,-0.5690883,0.90585804,0.00472709,0.011689381,-0.423394,1
359998591,0.084496476,0.00707255,-0.024640834,0.8115407,-0.1131476,0.07027405,-0.56891197,0.90585804,0.00472709,0.011689381,-0.423394,1
360030293,0.044482443,0.030384183,0.008189082,0.8120648,-0.11136278,0.06866492,-0.56871283,0.90585804,0.00472709,0.011689381,-0.423394,1
360062543,0.11442705,0.023355229,0.032564305,0.81256956,-0.10957148,0.06703032,-0.5685347,0.90585804,0.00472709,0.011689381,-0.423394,1
360094423,0.27900296,-0.06559968,0.05312875,0.81305975,-0.10821024,0.0652816,-0.5682982,0.90585804,0.00472709,0.011689381,-0.423394,1
360126162,0.21279858,-0.22093566,-0.04379776,0.8133665,-0.107459635,0.06303811,-0.568255,0.90585804,0.00472709,0.011689381,-0.423394,1
360158316,0.04501705,-0.1640191,-0.106180996,0.8136408,-0.107479766,0.06024699,-0.5681612,0.90585804,0.00472709,0.011689381,-0.423394,1
360190133,0.09171494,-0.2746408,-0.051469464,0.81390697,-0.10861242,0.05659961,-0.5679395,0.90585804,0.00472709,0.011689381,-0.423394,1
360222572,0.09378502,-0.41238597,-0.09097911,0.81409657,-0.11061007,0.051960383,-0.5677257,0.90585804,0.00472709,0.011689381,-0.423394,1
360254260,0.0006991973,-0.40023118,-0.12522705,0.8141154,-0.11390457,0.047038015,-0.56747615,0.90585804,0.00472709,0.011689381,-0.423394,1
360286294,0.07369414,-0.45619085,-0.07617317,0.8141021,-0.11782684,0.041456662,-0.56712955,0.90585804,0.00472709,0.011689381,-0.423394,1
360318410,0.1200141,-0.5383552,-0.04125676,0.8140114,-0.12228203,0.03553084,-0.56671894,0.90585804,0.00472709,0.011689381,-0.423394,1
360350246,0.07377233,-0.48756495,-0.1162135,0.81366706,-0.12751888,0.02954262,-0.5664029,0.90585804,0.00472709,0.011689381,-0.423394,1
360382263,0.08108516,-0.49566445,-0.08024274,0.8132627,-0.13278648,0.023298297,-0.56606436,0.90585804,0.00472709,0.011689381,-0.423394,1
360414252,0.0582547,-0.48823476,-0.013992242,0.8127774,-0.1382427,0.017193425,-0.5656734,0.90585804,0.00472709,0.011689381,-0.423394,1
360446706,-0.0032177044,-0.50646406,0.005357753,0.81217104,-0.14372182,0.011139893,-0.56533015,0.90585804,0.00472709,0.011689381,-0.423394,1
360478611,0.069021754,-0.4526036,-0.060958534,0.81146187,-0.14858459,0.0049681696,-0.5651792,0.90585804,0.00472709,0.011689381,-0.423394,1
360510196,0.10507363,-0.308572,-0.06297006,0.8106106,-0.15339762,-0.0009813869,-0.56513613,0.90585804,0.00472709,0.011689381,-0.423394,1
360542397,-0.032199334,-0.32951677,0.054396816,0.8098257,-0.15812711,-0.006760857,-0.56491816,0.90585804,0.00472709,0.011689381,-0.423394,1
360574540,-0.0892553,-0.35640788,0.114720084,0.8090171,-0.16217852,-0.012669104,-0.5648265,0.90585804,0.00472709,0.011689381,-0.423394,1
360606306,-0.030791339,-0.26584676,0.059254587,0.8081962,-0.1654071,-0.018484129,-0.5649051,0.90585804,0.00472709,0.011689381,-0.423394,1
360638624,0.090520374,-0.2827626,0.05306283,0.80743146,-0.16775295,-0.024355102,-0.5650842,0.90585804,0.00472709,0.011689381,-0.423394,1
360670384,0.14074384,-0.15708786,-0.016309585,0.80674905,-0.16938308,-0.029939482,-0.56530434,0.90585804,0.00472709,0.011689381,-0.423394,1
360702429,0.032901566,-0.21331844,0.027080068,0.8061889,-0.17021087,-0.035195563,-0.565552,0.90585804,0.00472709,0.011689381,-0.423394,1
360734406,-0.15270586,-0.07000505,0.026416266,0.80570847,-0.170234,-0.03993586,-0.5659147,0.90585804,0.00472709,0.011689381,-0.423394,1
360766186,-0.10832331,0.021110652,0.043498736,0.8052569,-0.16964316,-0.044103276,-0.56642526,0.90585804,0.00472709,0.011689381,-0.423394,1
360798553,-0.20200787,0.018319314,0.07536768,0.8048237,-0.16895343,-0.047372036,-0.5669829,0.90585804,0.00472709,0.011689381,-0.423394,1
360830372,-0.23998335,0.09722168,0.08595718,0.80444515,-0.16780566,-0.04949882,-0.56767887,0.90585804,0.00472709,0.011689381,-0.423394,1
360862311,-0.21629912,0.26092154,0.12882087,0.8041669,-0.16622904,-0.050602783,-0.56843895,0.90585804,0.00472709,0.011689381,-0.423394,1
360894209,-0.1455139,0.18554883,0.097544834,0.80393076,-0.16421308,-0.05101925,-0.5693211,0.90585804,0.00472709,0.011689381,-0.423394,1
360926252,-0.3438737,0.3672716,0.08803727,0.8037753,-0.16163358,-0.050384764,-0.5703343,0.90585804,0.00472709,0.011689381,-0.423394,1
