timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
368402532,-140.74579,36.39,103027.0,1.2241312
368413120,-139.27138,36.39,103009.0,1.2239174
368438070,-140.58197,36.399998,103025.0,1.2241074
368449193,-140.0905,36.399998,103018.99,1.2240361
368458609,-139.92667,36.399998,103016.99,1.2240123
368481307,-138.93845,36.39,103004.99,1.2238697
368493203,-140.00594,36.39,103017.99,1.2240242
368504809,-139.59903,36.39,103013.0,1.2239648
368528742,-139.84212,36.39,103016.0,1.2240005
368541792,-139.35065,36.39,103010.0,1.2239292
368552950,-140.00594,36.39,103017.99,1.2240242
368576954,-140.5027,36.399998,103024.0,1.2240956
368589111,-139.51447,36.399998,103012.0,1.223953
368601312,-139.76285,36.399998,103015.0,1.2239887
368624786,-140.41815,36.399998,103023.0,1.2240837
368637951,-140.0905,36.399998,103018.99,1.2240361
368649275,-139.92667,36.399998,103016.99,1.2240123
368673437,-140.25432,36.399998,103021.0,1.2240599
368685296,-140.5027,36.399998,103024.0,1.2240956
368696739,-139.6783,36.399998,103014.0,1.2239767
368717171,-140.41815,36.399998,103023.0,1.2240837
368729547,-138.93845,36.399998,103004.99,1.2238697
368741745,-139.92667,36.399998,103016.99,1.2240123
368765459,-139.84212,36.399998,103016.0,1.2240005
368777124,-139.6783,36.399998,103014.0,1.2239767
368786500,-139.4352,36.399998,103011.0,1.2239411
368808715,-140.58197,36.399998,103025.0,1.2241074
368821444,-139.51447,36.399998,103012.0,1.223953
368832696,-140.83035,36.399998,103028.0,1.224143
368854539,-140.41815,36.399998,103023.0,1.2240837
368864808,-139.84212,36.399998,103016.0,1.2240005
368877325,-139.51447,36.399998,103012.0,1.223953
368902094,-140.00594,36.399998,103017.99,1.2240242
368912962,-139.84212,36.399998,103016.0,1.2240005
368925597,-139.92667,36.399998,103016.99,1.2240123
368949279,-139.76285,36.399998,103015.0,1.2239887
368961425,-139.51447,36.399998,103012.0,1.223953
368973963,-139.76285,36.399998,103015.0,1.2239887
368997208,-140.0905,36.399998,103018.99,1.2240361
369008792,-139.35065,36.399998,103010.0,1.2239292
369022053,-139.59903,36.399998,103013.0,1.2239648
369045172,-140.16977,36.399998,103019.99,1.2240479
369057011,-139.76285,36.399998,103015.0,1.2239887
369069000,-139.27138,36.399998,103009.0,1.2239174
369093007,-140.00594,36.399998,103017.99,1.2240242
369104700,-140.0905,36.399998,103018.99,1.2240361
369117149,-139.18683,36.399998,103007.99,1.2239053
369142315,-140.0905,36.399998,103018.99,1.2240361
369152762,-139.84212,36.399998,103016.0,1.2240005
369165361,-140.00594,36.399998,103017.99,1.2240242
369189446,-140.74579,36.399998,103027.0,1.2241312
369201760,-139.35065,36.399998,103010.0,1.2239292
369213136,-140.5027,36.399998,103024.0,1.2240956
369237119,-140.33888,36.399998,103022.0,1.2240717
369248939,-140.41815,36.399998,103023.0,1.2240837
369261732,-139.76285,36.399998,103015.0,1.2239887
369285002,-140.00594,36.41,103017.99,1.2240242
369296946,-140.00594,36.41,103017.99,1.2240242
369309166,-140.58197,36.41,103025.0,1.2241074
369333387,-140.0905,36.41,103018.99,1.2240361
369344681,-140.74579,36.41,103027.0,1.2241312
369357346,-140.5027,36.41,103024.0,1.2240956
369382573,-140.41815,36.399998,103023.0,1.2240837
369393200,-139.4352,36.399998,103011.0,1.2239411
369406000,-140.5027,36.399998,103024.0,1.2240956
369426542,-140.16977,36.399998,103019.99,1.2240479
369437151,-139.59903,36.399998,103013.0,1.2239648
369449310,-140.74579,36.399998,103027.0,1.2241312
369473940,-139.76285,36.41,103015.0,1.2239887
369485355,-139.4352,36.41,103011.0,1.2239411
369497311,-139.76285,36.41,103015.0,1.2239887
369521938,-139.59903,36.399998,103013.0,1.2239648
369533385,-140.5027,36.399998,103024.0,1.2240956
369545474,-139.76285,36.399998,103015.0,1.2239887
369569133,-140.16977,36.399998,103019.99,1.2240479
369582993,-140.16977,36.399998,103019.99,1.2240479
369593157,-139.4352,36.399998,103011.0,1.2239411
369613007,-139.4352,36.41,103011.0,1.2239411
369624969,-140.25432,36.41,103021.0,1.2240599
369637125,-139.51447,36.41,103012.0,1.223953
369661503,-140.5027,36.41,103024.0,1.2240956
369673230,-139.76285,36.41,103015.0,1.2239887
369685020,-139.92667,36.41,103016.99,1.2240123
369709156,-140.25432,36.41,103021.0,1.2240599
369721499,-139.6783,36.41,103014.0,1.2239767
369733020,-140.16977,36.41,103019.99,1.2240479
369757263,-140.5027,36.41,103024.0,1.2240956
369768796,-139.59903,36.41,103013.0,1.2239648
369782345,-140.00594,36.41,103017.99,1.2240242
369805376,-139.92667,36.41,103016.99,1.2240123
369816680,-140.41815,36.41,103023.0,1.2240837
369829466,-139.84212,36.41,103016.0,1.2240005
369853137,-140.00594,36.41,103017.99,1.2240242
369864715,-140.5027,36.41,103024.0,1.2240956
369877198,-139.6783,36.41,103014.0,1.2239767
369901740,-140.00594,36.41,103017.99,1.2240242
369912812,-140.5027,36.41,103024.0,1.2240956
369925143,-139.59903,36.41,103013.0,1.2239648
369949211,-139.92667,36.41,103016.99,1.2240123
369961392,-139.84212,36.41,103016.0,1.2240005
369973462,-139.6783,36.41,103014.0,1.2239767
369997006,-140.74579,36.41,103027.0,1.2241312
370009018,-139.6783,36.41,103014.0,1.2239767
370021639,-140.00594,36.41,103017.99,1.2240242
370042623,-140.41815,36.42,103023.0,1.2240837
370053182,-140.74579,36.42,103027.0,1.2241312
370062581,-139.76285,36.42,103015.0,1.2239887
370085795,-140.99417,36.43,103029.99,1.2241668
370097158,-140.16977,36.43,103019.99,1.2240479
370109637,-140.83035,36.43,103028.0,1.224143
370133509,-139.6783,36.42,103014.0,1.2239767
370145882,-140.00594,36.42,103017.99,1.2240242
370157313,-140.16977,36.42,103019.99,1.2240479
370176771,-139.92667,36.43,103016.99,1.2240123
370189879,-139.92667,36.43,103016.99,1.2240123
370200825,-140.41815,36.43,103023.0,1.2240837
370221883,-140.5027,36.42,103024.0,1.2240956
370232924,-140.16977,36.42,103019.99,1.2240479
370246058,-140.25432,36.42,103021.0,1.2240599
370269411,-140.58197,36.42,103025.0,1.2241074
370281488,-140.41815,36.42,103023.0,1.2240837
370292999,-140.33888,36.42,103022.0,1.2240717
370314585,-140.58197,36.42,103025.0,1.2241074
370325505,-139.023,36.42,103005.99,1.2238816
370336930,-139.76285,36.42,103015.0,1.2239887
370358848,-140.33888,36.43,103022.0,1.2240717
370368784,-140.25432,36.43,103021.0,1.2240599
370382989,-139.92667,36.43,103016.99,1.2240123
370405614,-140.25432,36.43,103021.0,1.2240599
370416809,-139.6783,36.43,103014.0,1.2239767
370430534,-139.84212,36.43,103016.0,1.2240005
370453545,-139.92667,36.43,103016.99,1.2240123
370464749,-139.92667,36.43,103016.99,1.2240123
370477345,-140.16977,36.43,103019.99,1.2240479
370497929,-139.92667,36.43,103016.99,1.2240123
370509457,-140.41815,36.43,103023.0,1.2240837
370522314,-140.66652,36.43,103026.0,1.2241193
370543948,-140.33888,36.43,103022.0,1.2240717
370554320,-140.66652,36.43,103026.0,1.2241193
370565572,-139.10226,36.43,103006.99,1.2238935
370586122,-140.25432,36.43,103021.0,1.2240599
370597490,-139.51447,36.43,103012.0,1.223953
370610055,-140.16977,36.43,103019.99,1.2240479
370633929,-140.5027,36.43,103024.0,1.2240956
370646095,-140.16977,36.43,103019.99,1.2240479
370658093,-140.16977,36.43,103019.99,1.2240479
370683104,-139.76285,36.43,103015.0,1.2239887
370693576,-140.00594,36.43,103017.99,1.2240242
370706064,-139.59903,36.43,103013.0,1.2239648
370730233,-139.84212,36.43,103016.0,1.2240005
370742160,-140.0905,36.43,103018.99,1.2240361
370753967,-140.16977,36.43,103019.99,1.2240479
370777944,-140.83035,36.43,103028.0,1.224143
370789564,-140.41815,36.43,103023.0,1.2240837
370802792,-140.99417,36.43,103029.99,1.2241668
370825798,-140.58197,36.43,103025.0,1.2241074
370837753,-141.23726,36.43,103032.99,1.2242024
370850074,-140.41815,36.43,103023.0,1.2240837
370870034,-140.58197,36.43,103025.0,1.2241074
370882924,-140.33888,36.43,103022.0,1.2240717
370893784,-140.83035,36.43,103028.0,1.224143
370917762,-140.5027,36.43,103024.0,1.2240956
370930535,-140.33888,36.43,103022.0,1.2240717
370942290,-140.0905,36.43,103018.99,1.2240361
370965546,-140.25432,36.43,103021.0,1.2240599
370978132,-140.25432,36.43,103021.0,1.2240599
370987454,-139.84212,36.43,103016.0,1.2240005
371010276,-140.99417,36.44,103029.99,1.2241668
371022128,-140.41815,36.44,103023.0,1.2240837
371031574,-140.83035,36.44,103028.0,1.224143
371053546,-139.92667,36.43,103016.99,1.2240123
371065908,-139.51447,36.43,103012.0,1.223953
371077476,-140.00594,36.43,103017.99,1.2240242
371099915,-140.5027,36.44,103024.0,1.2240956
371110602,-140.5027,36.44,103024.0,1.2240956
371122518,-140.58197,36.44,103025.0,1.2241074
371146284,-139.59903,36.44,103013.0,1.2239648
371157762,-140.90962,36.44,103028.99,1.2241548
371170021,-139.92667,36.44,103016.99,1.2240123
371193962,-140.00594,36.44,103017.99,1.2240242
371205752,-140.33888,36.44,103022.0,1.2240717
371217958,-139.84212,36.44,103016.0,1.2240005
371242594,-140.41815,36.43,103023.0,1.2240837
371253596,-140.66652,36.43,103026.0,1.2241193
371266108,-139.84212,36.43,103016.0,1.2240005
371289805,-139.92667,36.44,103016.99,1.2240123
371302151,-140.5027,36.44,103024.0,1.2240956
371313949,-140.0905,36.44,103018.99,1.2240361
371338034,-140.58197,36.44,103025.0,1.2241074
371349572,-140.33888,36.44,103022.0,1.2240717
371362274,-140.99417,36.44,103029.99,1.2241668
371385972,-141.32182,36.43,103034.0,1.2242143
371397630,-140.41815,36.43,103023.0,1.2240837
371409810,-140.5027,36.43,103024.0,1.2240956
371429520,-140.58197,36.43,103025.0,1.2241074
371442372,-140.33888,36.43,103022.0,1.2240717
371453542,-139.84212,36.43,103016.0,1.2240005
371477763,-139.4352,36.43,103011.0,1.2239411
371490076,-140.16977,36.43,103019.99,1.2240479
371502386,-139.76285,36.43,103015.0,1.2239887
371525820,-139.92667,36.43,103016.99,1.2240123
371537976,-140.41815,36.43,103023.0,1.2240837
371549605,-139.6783,36.43,103014.0,1.2239767
371574791,-139.92667,36.44,103016.99,1.2240123
371587111,-140.90962,36.44,103028.99,1.2241548
371597951,-140.33888,36.44,103022.0,1.2240717
371618170,-140.0905,36.44,103018.99,1.2240361
371630019,-140.41815,36.44,103023.0,1.2240837
371643073,-140.83035,36.44,103028.0,1.224143
371666190,-140.16977,36.44,103019.99,1.2240479
371677937,-140.33888,36.44,103022.0,1.2240717
371690186,-140.33888,36.44,103022.0,1.2240717
371714110,-140.00594,36.44,103017.99,1.2240242
371725921,-140.5027,36.44,103024.0,1.2240956
371738050,-139.51447,36.44,103012.0,1.223953
371762821,-140.16977,36.44,103019.99,1.2240479
371774943,-140.33888,36.44,103022.0,1.2240717
371786518,-139.51447,36.44,103012.0,1.223953
371810315,-139.59903,36.44,103013.0,1.2239648
371819896,-140.33888,36.44,103022.0,1.2240717
371829524,-140.41815,36.44,103023.0,1.2240837
371851517,-140.66652,36.45,103026.0,1.2241193
371862093,-140.90962,36.45,103028.99,1.2241548
371874701,-140.25432,36.45,103021.0,1.2240599
371898087,-140.74579,36.45,103027.0,1.2241312
371909480,-140.25432,36.45,103021.0,1.2240599
371922819,-140.90962,36.45,103028.99,1.2241548
371946581,-140.74579,36.45,103027.0,1.2241312
371957518,-140.16977,36.45,103019.99,1.2240479
371970069,-140.16977,36.45,103019.99,1.2240479
371994149,-140.33888,36.44,103022.0,1.2240717
372005500,-140.5027,36.44,103024.0,1.2240956
372015605,-140.00594,36.44,103017.99,1.2240242
372037561,-140.41815,36.45,103023.0,1.2240837
372049819,-139.4352,36.45,103011.0,1.2239411
372062587,-140.16977,36.45,103019.99,1.2240479
372085939,-140.41815,36.44,103023.0,1.2240837
372098046,-139.84212,36.44,103016.0,1.2240005
372109487,-139.59903,36.44,103013.0,1.2239648
372133489,-139.84212,36.45,103016.0,1.2240005
372146209,-140.41815,36.45,103023.0,1.2240837
372157588,-140.16977,36.45,103019.99,1.2240479
372182110,-140.16977,36.44,103019.99,1.2240479
372194098,-140.00594,36.44,103017.99,1.2240242
372205740,-139.92667,36.44,103016.99,1.2240123
372229542,-140.58197,36.45,103025.0,1.2241074
372242981,-140.33888,36.45,103022.0,1.2240717
372253481,-140.33888,36.45,103022.0,1.2240717
372274575,-139.92667,36.44,103016.99,1.2240123
372285772,-139.51447,36.44,103012.0,1.223953
372298160,-139.10226,36.44,103006.99,1.2238935
372322715,-139.92667,36.45,103016.99,1.2240123
372333506,-140.83035,36.45,103028.0,1.224143
372346768,-140.16977,36.45,103019.99,1.2240479
372370230,-140.00594,36.45,103017.99,1.2240242
372382394,-140.33888,36.45,103022.0,1.2240717
372395103,-140.16977,36.45,103019.99,1.2240479
372418711,-140.83035,36.45,103028.0,1.224143
372429603,-140.33888,36.45,103022.0,1.2240717
372442437,-140.74579,36.45,103027.0,1.2241312
372466526,-140.74579,36.45,103027.0,1.2241312
372477528,-140.25432,36.45,103021.0,1.2240599
372490226,-140.90962,36.45,103028.99,1.2241548
372514255,-140.66652,36.45,103026.0,1.2241193
372523523,-139.84212,36.45,103016.0,1.2240005
372533543,-139.51447,36.45,103012.0,1.223953
372557575,-140.00594,36.45,103017.99,1.2240242
372567571,-139.76285,36.45,103015.0,1.2239887
372578137,-140.25432,36.45,103021.0,1.2240599
372602544,-140.5027,36.46,103024.0,1.2240956
372613463,-140.41815,36.46,103023.0,1.2240837
372626140,-140.25432,36.46,103021.0,1.2240599
372650146,-140.5027,36.46,103024.0,1.2240956
372662117,-140.41815,36.46,103023.0,1.2240837
372674711,-140.0905,36.46,103018.99,1.2240361
372697815,-140.0905,36.45,103018.99,1.2240361
372707879,-139.59903,36.45,103013.0,1.2239648
372717554,-140.00594,36.45,103017.99,1.2240242
372739531,-140.58197,36.46,103025.0,1.2241074
372749874,-139.51447,36.46,103012.0,1.223953
372762725,-140.33888,36.46,103022.0,1.2240717
372786289,-140.00594,36.46,103017.99,1.2240242
372798148,-139.92667,36.46,103016.99,1.2240123
372810274,-139.4352,36.46,103011.0,1.2239411
372834342,-139.92667,36.46,103016.99,1.2240123
372845517,-140.41815,36.46,103023.0,1.2240837
372858242,-139.51447,36.46,103012.0,1.223953
372882805,-140.74579,36.46,103027.0,1.2241312
372893535,-140.25432,36.46,103021.0,1.2240599
372906105,-140.16977,36.46,103019.99,1.2240479
372930587,-140.0905,36.46,103018.99,1.2240361
372942271,-140.0905,36.46,103018.99,1.2240361
372954220,-139.84212,36.46,103016.0,1.2240005
372978819,-139.92667,36.46,103016.99,1.2240123
372989593,-140.16977,36.46,103019.99,1.2240479
372999630,-140.99417,36.46,103029.99,1.2241668
373022311,-139.84212,36.46,103016.0,1.2240005
373034752,-140.58197,36.46,103025.0,1.2241074
373046004,-139.59903,36.46,103013.0,1.2239648
373069497,-140.16977,36.46,103019.99,1.2240479
373082910,-139.10226,36.46,103006.99,1.2238935
373094054,-140.90962,36.46,103028.99,1.2241548
373114430,-140.83035,36.46,103028.0,1.224143
373125533,-140.41815,36.46,103023.0,1.2240837
373138430,-140.16977,36.46,103019.99,1.2240479
373162721,-139.6783,36.469997,103014.0,1.2239767
373174124,-140.25432,36.469997,103021.0,1.2240599
373186275,-139.18683,36.469997,103007.99,1.2239053
373205562,-140.83035,36.46,103028.0,1.224143
373218193,-140.25432,36.46,103021.0,1.2240599
373229610,-140.16977,36.46,103019.99,1.2240479
373253533,-140.41815,36.469997,103023.0,1.2240837
373266157,-139.92667,36.469997,103016.99,1.2240123
373277607,-139.6783,36.469997,103014.0,1.2239767
373302411,-139.6783,36.46,103014.0,1.2239767
373314048,-139.84212,36.46,103016.0,1.2240005
373325470,-139.4352,36.46,103011.0,1.2239411
373349984,-139.18683,36.469997,103007.99,1.2239053
373362903,-140.25432,36.469997,103021.0,1.2240599
373374263,-140.0905,36.469997,103018.99,1.2240361
373397538,-140.16977,36.46,103019.99,1.2240479
373410374,-139.59903,36.46,103013.0,1.2239648
373422309,-140.99417,36.46,103029.99,1.2241668
373446105,-140.90962,36.46,103028.99,1.2241548
373458401,-140.74579,36.46,103027.0,1.2241312
373469991,-139.51447,36.46,103012.0,1.223953
373494146,-140.33888,36.46,103022.0,1.2240717
373506296,-140.33888,36.46,103022.0,1.2240717
373517764,-139.6783,36.46,103014.0,1.2239767
373542421,-140.5027,36.46,103024.0,1.2240956
373554305,-139.92667,36.46,103016.99,1.2240123
373565547,-140.16977,36.46,103019.99,1.2240479
373589804,-140.99417,36.469997,103029.99,1.2241668
373603042,-139.51447,36.469997,103012.0,1.223953
373613545,-140.5027,36.469997,103024.0,1.2240956
373637568,-139.51447,36.46,103012.0,1.223953
373650377,-140.0905,36.46,103018.99,1.2240361
373662239,-140.00594,36.46,103017.99,1.2240242
373685516,-139.4352,36.45,103011.0,1.2239411
373695602,-139.84212,36.45,103016.0,1.2240005
373705765,-140.00594,36.45,103017.99,1.2240242
373729918,-140.00594,36.469997,103017.99,1.2240242
373742316,-140.99417,36.469997,103029.99,1.2241668
373754170,-140.33888,36.469997,103022.0,1.2240717
373778387,-139.76285,36.469997,103015.0,1.2239887
373789486,-140.74579,36.469997,103027.0,1.2241312
373802713,-139.92667,36.469997,103016.99,1.2240123
373825821,-140.74579,36.46,103027.0,1.2241312
373837542,-139.59903,36.46,103013.0,1.2239648
373849949,-139.51447,36.46,103012.0,1.223953
373874529,-140.33888,36.469997,103022.0,1.2240717
373885785,-139.76285,36.469997,103015.0,1.2239887
373897918,-139.4352,36.469997,103011.0,1.2239411
373922092,-139.84212,36.46,103016.0,1.2240005
373933611,-139.59903,36.46,103013.0,1.2239648
373946205,-139.4352,36.46,103011.0,1.2239411
373969920,-140.25432,36.46,103021.0,1.2240599
373981733,-139.76285,36.46,103015.0,1.2239887
373994297,-140.00594,36.46,103017.99,1.2240242
374017923,-140.25432,36.46,103021.0,1.2240599
374029772,-139.6783,36.46,103014.0,1.2239767
374041902,-140.66652,36.46,103026.0,1.2241193
374062160,-139.59903,36.469997,103013.0,1.2239648
374074118,-139.59903,36.469997,103013.0,1.2239648
374083683,-139.51447,36.469997,103012.0,1.223953
374106267,-140.33888,36.469997,103022.0,1.2240717
374117513,-139.76285,36.469997,103015.0,1.2239887
374130372,-139.76285,36.469997,103015.0,1.2239887
374154796,-139.27138,36.469997,103009.0,1.2239174
374165524,-140.58197,36.469997,103025.0,1.2241074
374178288,-139.27138,36.469997,103009.0,1.2239174
374202749,-139.10226,36.469997,103006.99,1.2238935
374213525,-139.6783,36.469997,103014.0,1.2239767
374226109,-139.18683,36.469997,103007.99,1.2239053
374250301,-140.16977,36.469997,103019.99,1.2240479
374262050,-139.51447,36.469997,103012.0,1.223953
374274718,-139.92667,36.469997,103016.99,1.2240123
374298341,-140.41815,36.469997,103023.0,1.2240837
374309607,-139.51447,36.469997,103012.0,1.223953
374322715,-140.33888,36.469997,103022.0,1.2240717
374346240,-140.74579,36.469997,103027.0,1.2241312
374357513,-140.33888,36.469997,103022.0,1.2240717
374370203,-140.41815,36.469997,103023.0,1.2240837
374394200,-140.33888,36.469997,103022.0,1.2240717
374405551,-139.92667,36.469997,103016.99,1.2240123
374418246,-139.84212,36.469997,103016.0,1.2240005
374442570,-139.35065,36.469997,103010.0,1.2239292
374453497,-139.6783,36.469997,103014.0,1.2239767
374466103,-139.27138,36.469997,103009.0,1.2239174
374490172,-140.41815,36.469997,103023.0,1.2240837
374502193,-139.92667,36.469997,103016.99,1.2240123
374514585,-140.16977,36.469997,103019.99,1.2240479
374538266,-140.66652,36.469997,103026.0,1.2241193
374549636,-140.41815,36.469997,103023.0,1.2240837
374562579,-140.16977,36.469997,103019.99,1.2240479
374586144,-140.25432,36.469997,103021.0,1.2240599
374597997,-140.00594,36.469997,103017.99,1.2240242
374609792,-139.92667,36.469997,103016.99,1.2240123
374634819,-139.59903,36.469997,103013.0,1.2239648
374646975,-139.84212,36.469997,103016.0,1.2240005
374657998,-139.92667,36.469997,103016.99,1.2240123
374680498,-140.5027,36.469997,103024.0,1.2240956
374691523,-140.00594,36.469997,103017.99,1.2240242
374702762,-139.92667,36.469997,103016.99,1.2240123
374723410,-140.0905,36.48,103018.99,1.2240361
374734555,-140.25432,36.48,103021.0,1.2240599
374747183,-140.83035,36.48,103028.0,1.224143
374771337,-140.90962,36.469997,103028.99,1.2241548
374782934,-139.59903,36.469997,103013.0,1.2239648
374795359,-140.0905,36.469997,103018.99,1.2240361
374816436,-139.92667,36.48,103016.99,1.2240123
374827437,-140.16977,36.48,103019.99,1.2240479
374838823,-140.41815,36.48,103023.0,1.2240837
374862836,-141.07344,36.48,103030.99,1.2241787
374875181,-140.25432,36.48,103021.0,1.2240599
374886344,-140.0905,36.48,103018.99,1.2240361
374906944,-139.84212,36.48,103016.0,1.2240005
374919133,-140.41815,36.48,103023.0,1.2240837
374930909,-139.51447,36.48,103012.0,1.223953
374955341,-140.58197,36.48,103025.0,1.2241074
374966369,-139.6783,36.48,103014.0,1.2239767
374976502,-140.33888,36.48,103022.0,1.2240717
374999300,-139.84212,36.48,103016.0,1.2240005
375010962,-139.76285,36.48,103015.0,1.2239887
375023127,-140.5027,36.48,103024.0,1.2240956
375046724,-140.0905,36.48,103018.99,1.2240361
375056783,-140.99417,36.48,103029.99,1.2241668
375068353,-140.16977,36.48,103019.99,1.2240479
375091651,-139.84212,36.48,103016.0,1.2240005
375102818,-139.4352,36.48,103011.0,1.2239411
375112487,-140.74579,36.48,103027.0,1.2241312
375134387,-139.76285,36.489998,103015.0,1.2239887
375144446,-139.92667,36.489998,103016.99,1.2240123
375155192,-139.92667,36.489998,103016.99,1.2240123
375174870,-140.99417,36.5,103029.99,1.2241668
375184445,-140.83035,36.5,103028.0,1.224143
375195563,-140.00594,36.5,103017.99,1.2240242
375216499,-140.25432,36.489998,103021.0,1.2240599
375228545,-139.76285,36.489998,103015.0,1.2239887
375238780,-138.85918,36.489998,103003.99,1.2238579
375260445,-140.00594,36.489998,103017.99,1.2240242
375270703,-140.16977,36.489998,103019.99,1.2240479
375282930,-139.18683,36.489998,103007.99,1.2239053
375306946,-139.27138,36.489998,103009.0,1.2239174
375318347,-139.59903,36.489998,103013.0,1.2239648
375328435,-139.51447,36.489998,103012.0,1.223953
375350318,-140.16977,36.489998,103019.99,1.2240479
375360471,-139.6783,36.489998,103014.0,1.2239767
375371033,-139.6783,36.489998,103014.0,1.2239767
375395581,-139.51447,36.5,103012.0,1.223953
375406535,-140.74579,36.5,103027.0,1.2241312
375416766,-140.83035,36.5,103028.0,1.224143
375439236,-140.5027,36.5,103024.0,1.2240956
375451008,-139.4352,36.5,103011.0,1.2239411
375463200,-139.92667,36.5,103016.99,1.2240123
375482752,-139.92667,36.489998,103016.99,1.2240123
375492443,-140.66652,36.489998,103026.0,1.2241193
375502892,-140.41815,36.489998,103023.0,1.2240837
375526567,-140.66652,36.5,103026.0,1.2241193
375538764,-140.25432,36.5,103021.0,1.2240599
375550296,-140.58197,36.5,103025.0,1.2241074
375571228,-140.0905,36.489998,103018.99,1.2240361
375580835,-140.5027,36.489998,103024.0,1.2240956
375591329,-139.27138,36.489998,103009.0,1.2239174
375612442,-140.83035,36.5,103028.0,1.224143
375622915,-140.33888,36.5,103022.0,1.2240717
375634776,-139.4352,36.5,103011.0,1.2239411
375656454,-139.51447,36.5,103012.0,1.223953
375666886,-140.16977,36.5,103019.99,1.2240479
375678311,-140.5027,36.5,103024.0,1.2240956
375698839,-139.35065,36.5,103010.0,1.2239292
375710338,-140.16977,36.5,103019.99,1.2240479
375720542,-140.66652,36.5,103026.0,1.2241193
375743373,-139.92667,36.51,103016.99,1.2240123
375755364,-140.00594,36.51,103017.99,1.2240242
375764753,-140.00594,36.51,103017.99,1.2240242
375787177,-140.90962,36.5,103028.99,1.2241548
375798761,-140.16977,36.5,103019.99,1.2240479
375808436,-140.90962,36.5,103028.99,1.2241548
375830349,-139.76285,36.51,103015.0,1.2239887
375840447,-140.33888,36.51,103022.0,1.2240717
375851510,-141.32182,36.51,103034.0,1.2242143
375875136,-140.41815,36.5,103023.0,1.2240837
375886554,-139.4352,36.5,103011.0,1.2239411
375899128,-139.4352,36.5,103011.0,1.2239411
375920460,-139.6783,36.5,103014.0,1.2239767
375930824,-140.33888,36.5,103022.0,1.2240717
375940445,-140.5027,36.5,103024.0,1.2240956
375962803,-139.59903,36.51,103013.0,1.2239648
375975206,-140.5027,36.51,103024.0,1.2240956
375986947,-139.51447,36.51,103012.0,1.223953
376008487,-139.51447,36.5,103012.0,1.223953
376019522,-139.76285,36.5,103015.0,1.2239887
376030516,-140.66652,36.5,103026.0,1.2241193
376054293,-140.41815,36.51,103023.0,1.2240837
376064439,-140.58197,36.51,103025.0,1.2241074
376075184,-139.51447,36.51,103012.0,1.223953
376096754,-140.0905,36.5,103018.99,1.2240361
376108180,-140.16977,36.5,103019.99,1.2240479
376118529,-140.25432,36.5,103021.0,1.2240599
376138846,-139.84212,36.51,103016.0,1.2240005
376150291,-140.74579,36.51,103027.0,1.2241312
376160446,-140.74579,36.51,103027.0,1.2241312
376180774,-139.92667,36.51,103016.99,1.2240123
376191443,-140.25432,36.51,103021.0,1.2240599
376203026,-140.74579,36.51,103027.0,1.2241312
376224437,-140.66652,36.51,103026.0,1.2241193
376235504,-139.92667,36.51,103016.99,1.2240123
376247384,-139.18683,36.51,103007.99,1.2239053
376266716,-140.58197,36.51,103025.0,1.2241074
376278366,-139.84212,36.51,103016.0,1.2240005
376288435,-140.58197,36.51,103025.0,1.2241074
376310739,-139.10226,36.51,103006.99,1.2238935
376323009,-140.16977,36.51,103019.99,1.2240479
376334717,-139.51447,36.51,103012.0,1.223953
376358724,-139.35065,36.51,103010.0,1.2239292
376371003,-139.84212,36.51,103016.0,1.2240005
376383666,-140.0905,36.51,103018.99,1.2240361
376406761,-139.6783,36.51,103014.0,1.2239767
376418966,-139.59903,36.51,103013.0,1.2239648
376428793,-140.0905,36.51,103018.99,1.2240361
376451656,-139.84212,36.51,103016.0,1.2240005
376462784,-140.74579,36.51,103027.0,1.2241312
376472775,-140.0905,36.51,103018.99,1.2240361
376494361,-140.00594,36.51,103017.99,1.2240242
376504443,-140.00594,36.51,103017.99,1.2240242
376515078,-139.76285,36.51,103015.0,1.2239887
376536436,-140.00594,36.51,103017.99,1.2240242
376547114,-139.10226,36.51,103006.99,1.2238935
376558399,-140.33888,36.51,103022.0,1.2240717
376583259,-139.84212,36.52,103016.0,1.2240005
376592570,-139.76285,36.52,103015.0,1.2239887
376603034,-139.59903,36.52,103013.0,1.2239648
376626940,-140.16977,36.52,103019.99,1.2240479
376638743,-139.35065,36.52,103010.0,1.2239292
376651326,-139.92667,36.52,103016.99,1.2240123
376675844,-139.92667,36.51,103016.99,1.2240123
376686516,-139.84212,36.51,103016.0,1.2240005
376699506,-140.16977,36.51,103019.99,1.2240479
376720442,-140.0905,36.5,103018.99,1.2240361
376731068,-139.51447,36.5,103012.0,1.223953
376740485,-139.59903,36.5,103013.0,1.2239648
376760565,-139.92667,36.51,103016.99,1.2240123
376771036,-140.25432,36.51,103021.0,1.2240599
376783167,-140.5027,36.51,103024.0,1.2240956
376803422,-139.92667,36.52,103016.99,1.2240123
376814339,-139.023,36.52,103005.99,1.2238816
376824781,-139.6783,36.52,103014.0,1.2239767
376846776,-139.84212,36.52,103016.0,1.2240005
376856436,-139.92667,36.52,103016.99,1.2240123
376867569,-139.76285,36.52,103015.0,1.2239887
376890758,-139.4352,36.52,103011.0,1.2239411
376902998,-140.41815,36.52,103023.0,1.2240837
376912440,-139.27138,36.52,103009.0,1.2239174
